name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Audi A5 2.0T Premium Plus quattro,Audi,Blue,60805,Audi North Shore,(414) 375-4847,3.5,14,,72,Scuba Blue Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF52JN012362
2016 Audi Q5 3.0T Premium Plus quattro,Audi,Black,44093,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CVAFP3GA048910
2016 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,35000,International Autos,(414) 269-8729,3.8,56,17907,68,Moonlight Blue Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1L2AFP6GA094904
2018 Audi A3 2.0T Premium quattro,Audi,White,39960,International Autos,(414) 203-5342,3.8,56,,68,Ibis White,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF8J1002699
2015 Audi A5 2.0T Premium Plus quattro,Audi,Gray,29000,International Autos,(414) 939-8502,3.8,56,31540,68,Monsoon Gray Metallic,Brown,6-Speed Manual,AWD,WAUSFAFR1FA034306
2018 Audi Q5 2.0T Premium,Audi,Blue,53745,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY5J2126089
2018 Audi A4 2.0T Premium Plus,Audi,Blue,41593,International Autos,(414) 939-8502,3.8,56,4049,68,Moonlight Blue Metallic,Nougat Brown / Black,Automatic,AWD,WAUENAF43JN002298
2015 Audi S3 2.0T Premium Plus quattro,Audi,Blue,33500,International Autos,(414) 939-8502,3.8,56,24259,68,Sepang Blue Pearl,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF0F1140691
2012 Audi A4 2.0T Premium Plus quattro,Audi,White,14900,International Autos,(414) 939-8502,3.8,56,88075,68,Glacier White Metallic,Cardamom Beige,8-Speed Automatic,AWD,WAUFFAFL8CA101492
2018 Audi Q5 2.0T Premium,Audi,Blue,53385,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY0J2068425
2018 Audi A3 2.0T Premium quattro,Audi,Black,41735,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF9J1002291
2018 Audi S5 3.0T Premium Plus quattro,Audi,Gray,71855,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect / Black Roof,Black,8-Speed Automatic,AWD,WAUY4GF57JN006138
2017 Audi Q3 2.0T Premium quattro,Audi,Black,28595,Porsche Milwaukee North,(888) 481-5925,,,11459,74,Brilliant Black,Rock Gray,6-Speed Automatic,AWD,WA1ECCFS8HR014897
2018 Audi Q3 2.0T Sport Premium,Audi,Red,39615,Audi North Shore,(414) 375-4847,3.5,14,,72,Misano Red Pearl Effect,Black,6-Speed Automatic,AWD,WA1ECCFS5JR016872
2011 Audi R8 5.2L,Audi,White,82495,Kearns Motor Car Co.,(920) 541-2495,4.7,254,45387,31,Ibis White/Black Roof,Black,6-SPEED A/T,All Wheel Drive,WUAVNAFG4BN001601
2009 Audi A4 2.0T Premium quattro,Audi,Silver,10000,International Autos,(414) 939-8502,3.8,56,103949,68,Ice Silver Metallic,Black,6-Speed,AWD,WAULF78K19N033001
2017 Audi A4 2.0T Premium quattro,Audi,Gray,39757,International Autos,(414) 939-8502,3.8,56,20,68,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF43HN028456
2018 Audi A6 3.0T Premium quattro,Audi,Black,65915,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUH3AFC4JN077697
2018 Audi A5 2.0T Premium Plus quattro,Audi,Silver,53380,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,6-Speed Manual,AWD,WAU8NAF52JA050579
2017 Audi A3 2.0T Premium Plus,Audi,Gray,32000,International Autos,(414) 939-8502,3.8,56,5374,68,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF6H1036831
2018 Audi A5 2.0T Premium Plus quattro,Audi,Green,60805,Audi North Shore,(414) 375-4847,3.5,14,,72,Gotland Green Metallic / Black Roof,Nougat Brown,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF5XJN012562
2018 Audi A4 2.0T Premium Plus,Audi,White,49150,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF40JA013783
2017 Audi A4 2.0 TFSI Auto Premium quattro AWD,Audi,Silver,36700,Zimbrick European,,5,7,6876,2,Florett Silver Metallic,Black,Automatic,AWD,WAUANAF43HN020955
2018 Audi Q5 2.0T Premium,Audi,Red,53635,Audi North Shore,(414) 375-4847,3.5,14,,72,Matador Red Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFYXJ2064737
2018 Audi S4 3.0T Premium Plus,Audi,Black,62380,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUB4AF48JA133451
2011 Audi A5 2.0T Premium,Audi,White,16490,Portage Motors,(608) 402-4824,4.8,20,85295,32,Ibis White,BLACK,8 SPEED AUTOMATIC,,WAULFAFH7BN006427
2016 Audi Q5 3.0T Premium Plus quattro,Audi,Black,44093,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CVAFP3GA048972
2018 Audi A6 3.0T Premium quattro,Audi,Gray,63325,Audi North Shore,(414) 375-4847,3.5,14,,72,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC7JN004030
2016 Audi Q5 3.0T Premium Plus quattro,Audi,Black,44093,International Autos,(414) 203-5342,3.8,56,,68,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CVAFP0GA048766
2013 Audi TTS 2.0T Prestige quattro,Audi,Black,28500,Van Horn Chrysler Dodge Jeep Ram of Stoughton,(608) 205-4418,4.6,85,28449,12,Black,,6-Speed Automatic with Auto-Shift,AWD,TRUK1AFK2D1001600
2011 Audi A5 2.0T Premium,Audi,Black,11971,Koenecke Ford Inc,(608) 844-8038,5,22,111460,46,Black,,8-Speed Automatic,AWD,WAULFAFRXBA079369
2012 Audi Q5 2.0T Premium Plus quattro,Audi,Blue,16998,Holiday Mazda,(855) 294-9011,4.9,96,86428,67,Moonlight Blue Metallic,Light Gray,8-Speed Automatic,AWD,WA1LFAFP3CA116534
2018 Audi A6 3.0T Premium quattro,Audi,White,65220,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Atlas Beige,8-Speed Automatic,AWD,WAUH3AFC3JN010217
2015 Audi A8 L 3.0 TDI,Audi,Black,46501,Porsche Milwaukee North,(888) 481-5925,,,18764,74,Black,Black,8-Speed Automatic,AWD,WAU3MAFD6FN023311
2012 Audi Q5 2.0T Premium quattro,Audi,Black,16500,International Autos,(414) 939-8502,3.8,56,89610,68,Brilliant Black,Black,8-Speed Automatic,AWD,WA1CFBFP9CA044308
2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,Audi,Black,28000,Zimbrick European,,5,7,31572,2,Brilliant Black,Black,Automatic,AWD,WAUGFAFC9FN027405
2016 Audi Q5 quattro 4dr 2.0T Premium Plus,Audi,Black,31400,Zimbrick European,,5,7,44444,2,Brilliant Black,Black,Automatic,AWD,WA1L2AFP3GA004009
2018 Audi Q7 3.0T Prestige,Audi,White,71220,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1VAAF78JD023074
2018 Audi Q7 2.0T Premium,Audi,Silver,64595,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Florett Silver Metallic,Black,8-Speed Automatic,AWD,WA1LHAF75JD015131
2015 Audi A3 4dr Sdn FWD 1.8T Premium,Audi,Blue,20200,Zimbrick European,,5,7,21585,2,Scuba Blue Metallic,Black,Automatic,FWD,WAUACGFFXF1063025
2018 Audi Q3 2.0T Premium Plus,Audi,White,40875,International Autos,(414) 203-5342,3.8,56,,68,Glacier White Metallic,Black,6-Speed Automatic,AWD,WA1JCCFS4JR013539
2018 Audi Q7 2.0T Premium,Audi,White,61435,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1LHAF70JD033133
2018 Audi A6 3.0T quattro Sport,Audi,Gray,60410,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC0JN070303
2017 Audi Q3 2.0T Premium,Audi,Black,28956,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551,26242,60,Mythos Black Metallic,Black,6-Speed Automatic w/OD,AWD/All-Wheel Drive,WA1ECCFS9HR004749
2018 Audi A4 2.0T Premium quattro,Audi,White,44735,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF47JN001151
2018 Audi A6 3.0T Premium quattro,Audi,Gray,63530,Audi North Shore,(414) 375-4847,3.5,14,,72,Nardo Gray,Black,8-Speed Automatic,AWD,WAUG3AFC5JN081009
2018 Audi Q7 3.0T Prestige,Audi,Black,71685,Audi North Shore,(414) 375-4847,3.5,14,,72,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VAAF7XJD031872
2018 Audi S3 2.0T Premium Plus quattro,Audi,Gray,51550,Audi North Shore,(414) 375-4847,3.5,14,,72,Nano Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUB1GFF0J1043627
2018 Audi A5 2.0T Premium Plus quattro,Audi,Blue,60695,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic / Black Roof,Nougat Brown,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF55JN009181
2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium,Audi,White,23500,Zimbrick European,,5,7,27784,2,Ibis White,Chestnut Brown / Black,Automatic,AWD,WAUBFAFL2FN028356
2018 Audi Q5 2.0T Premium,Audi,Blue,54435,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY8J2113644
2017 Audi A4 2.0T Premium quattro,Audi,Silver,45275,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF44HN031317
2012 Audi A7 Premium quattro,Audi,White,26420,INFINITI Milwaukee,(888) 602-5985,,,79152,61,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUSGAFCXCN001897
2018 Audi A4 2.0T Premium Plus,Audi,White,51130,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Black / Express Red,6-Speed Manual,AWD,WAUPNAF49JA126334
2014 Audi A5 2.0T Premium,Audi,White,23388,Ernie von Schledorn Buick GMC Volkswagen,(888) 231-8988,4.7,195,36826,66,Ibis White,Black,8-Speed Automatic with Tiptronic,quattro,WAUCFAFR2EA071139
2018 Audi A3 2.0T Premium quattro,Audi,Red,40330,Audi North Shore,(414) 375-4847,3.5,14,,72,Tango Red Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF3J1048733
2018 Audi A6 3.0T Premium quattro,Audi,Black,62210,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC0JN004919
2018 Audi Q3 2.0T Sport Premium,Audi,Gray,39615,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1ECCFS7JR016856
2017 Audi Q3 2.0T Premium quattro,Audi,Black,27385,Kayser Chrysler Center,(608) 338-1543,4.5,91,22498,22,Brilliant Black,Black,6-Speed Automatic,AWD,WA1ECCFS7HR015748
2018 Audi A7 3.0T Premium Plus quattro,Audi,Black,75165,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUW3AFC5JN061595
2018 Audi A6 2.0T Premium Plus,Audi,Gray,58725,Audi North Shore,(414) 375-4847,3.5,14,,72,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG8AFC3JN013681
2014 Audi Q5 3.0 TDI Premium Plus quattro,Audi,White,36370,Runde Chevrolet,(888) 380-6201,4.8,108,42434,73,White,,8-Speed Automatic,AWD,WA1CMAFP8EA082826
2018 Audi A3 2.0T Premium quattro,Audi,White,39755,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Chestnut Brown,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF1J1033664
2018 Audi A5 2.0T Premium Plus quattro,Audi,Blue,58300,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Scuba Blue Metallic / Black Roof,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF58JN013077
2018 Audi S5 3.0T Prestige quattro,Audi,Gray,68360,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Daytona Gray Pearl Effect,Black,8-Speed Automatic,AWD,WAUR4AF57JA056160
2009 Audi Q7 4.2 Prestige,Audi,Black,10987,Christopher,,,,140250,65,Black,Beige,Automatic,4x4/4-wheel drive,
2003 Audi A4 1.8T,Audi,Red,2495,"Granite Auto Sales, Inc.",(920) 240-4097,,,165399,69,Red,Black,5-SPEED A/T,All Wheel Drive,WAULC68E93A196197
2013 Audi Q7 3.0 TDI Premium quattro,Audi,Black,29900,Runde Chevrolet,(888) 380-6201,4.8,108,71674,73,Charcoal,,8-Speed Automatic,AWD,WA1CMAFE2DD016753
2015 Audi A4 2.0T Premium quattro,Audi,Gray,19000,Wilde Honda,(262) 226-8570,4.5,631,47874,60,Tornado Gray Metallic,,8-Speed Automatic w/OD,AWD,WAUBFAFLXFN006816
2015 Audi A4 4dr Sdn Auto quattro 2.0T Premium,Audi,Black,22500,Zimbrick European,,5,7,40969,2,Brilliant Black,Black,Automatic,AWD,WAUBFAFL8FN023467
2018 Audi Q5 2.0T Premium,Audi,White,52800,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY0J2122578
2013 Audi A4 2.0T Premium Plus quattro,Audi,Black,17000,Nancy,,,,49000,73,Black,Black,Automatic,AWD,
2018 Audi Q7 3.0T Prestige,Audi,White,71220,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1VAAF76JD022232
2013 Audi A4 2.0T Premium quattro,Audi,Black,15995,Reina International,(262) 510-2733,4,6,79496,66,Phantom Black Pearl,Gray,8-Speed Automatic,AWD,WAUBFAFL1DN036221
2004 Audi A8 L 4.2 quattro,Audi,Beige,6200,Jay,,,,109000,71,Beige,Brown,Automatic,AWD,
2018 Audi A4 2.0T Premium Plus,Audi,White,49780,Audi North Shore,(414) 375-4847,3.5,14,,72,Glacier White Metallic,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WAUENAF41JA128781
2015 Audi Q5 3.0 TDI Premium Plus quattro,Audi,Black,36000,International Autos,(414) 269-8729,3.8,56,34476,68,Brilliant Black,Black,8-Speed Automatic,AWD,WA1CMAFP3FA128161
2013 Audi S5 3.0T Premium Plus quattro,Audi,Gray,32999,"Campbells Auto Sport, Inc.",(262) 261-0124,5,12,26987,72,Monsoon Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFH3DN001192
2018 Audi S3 2.0T Premium Plus quattro,Audi,Gray,50250,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WAUB1GFF5J1044112
2008 Audi A4 2.0T quattro,Audi,Black,7500,Auto Outpost - North Inc.,(815) 572-6094,3.8,14,111231,74,Black,Black,6-Speed Automatic,AWD,WAUDF78E88A129101
2018 Audi A4 2.0T Premium Plus,Audi,Silver,50280,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF48JA138630
2018 Audi A4 2.0T Premium Plus,Audi,Blue,50530,Audi North Shore,(414) 375-4847,3.5,14,,72,Scuba Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JA129065
2018 Audi A6 3.0T Prestige quattro,Audi,Black,53967,Audi North Shore,(414) 375-2104,3.5,14,4483,72,Mythos Black Metallic,Black,8-Speed Automatic with Tiptronic,AWD,WAUH3AFC5JN005200
2018 Audi A4 2.0T Premium Plus,Audi,Black,41967,Audi North Shore,(414) 375-2104,3.5,14,3637,72,Mythos Black Metallic,Black / Express Red,Automatic,AWD,WAUENAF43JA029332
2013 Audi A5 2.0T Premium Plus,Audi,Other,21997,Diamond Jim's West Allis,(888) 377-2649,4.8,10,58389,68,Moonlight Blue Metallic/Black Roof,Brown,8-Speed Automatic with Tiptronic,quattro,WAULFAFH3DN003561
2015 Audi Q7 3.0 TDI Premium,Audi,Black,34967,Audi North Shore,(414) 375-2115,3.5,14,61038,72,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1VMAFEXFD024580
2018 Audi TT RS 2.5T,Audi,Gray,73425,Audi North Shore,(414) 375-4847,3.5,14,,72,Nardo Gray,Black,7-Speed Automatic with Auto-Shift,AWD,WUACSAFV2J1902082
2018 Audi A6 3.0T quattro Sport,Audi,Black,60825,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC4JN071003
2011 Audi A4 2.0T Premium quattro,Audi,Gray,10488,Burtness Chrysler Dodge Jeep Ram,(888) 690-5117,,,108417,35,Meteor Gray Pearl Effect,Black,8-Speed Automatic,AWD,WAUBFAFL2BN008294
2018 Audi A4 2.0T Premium Plus,Audi,Blue,50530,Audi North Shore,(414) 375-4847,3.5,14,,72,Scuba Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF49JA129127
2005 Audi A6 3.2 quattro,Audi,Black,5700,Haley,,,,115000,6,Black,Black,Automatic,4x4/4-wheel drive,
2015 Audi A6 2.0T Premium Plus quattro,Audi,Black,29967,Audi North Shore,(414) 375-2104,3.5,14,35816,72,Phantom Black Pearl,Black,8-Speed Automatic,AWD,WAUGFAFC5FN033377
2013 Audi allroad 4dr Wgn Premium Plus,Audi,Blue,23800,Zimbrick European,,5,7,56581,2,Moonlight Blue Metallic,Beige / Brown,Automatic,AWD,WA1UFAFL7DA060634
2018 Audi A6 3.0T Premium quattro,Audi,Silver,65605,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUH3AFC0JN083996
2018 Audi A5 2.0T Premium Plus quattro,Audi,Silver,53750,Audi North Shore,(414) 375-4847,3.5,14,,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF59JA070760
2010 Audi A8 L 4.2 quattro,Audi,Black,21000,Vern,,,,108500,71,Black,Brown,Automanual,AWD,
2018 Audi A3 2.0T Premium quattro,Audi,Blue,38995,International Autos,(414) 203-5342,3.8,56,,68,Cosmus Blue Metallic,Rock Gray,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFFXJ1002638
2018 Audi A6 3.0T quattro Sport,Audi,Black,60500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC5JN076372
2018 Audi S4 3.0T Premium Plus,Audi,Blue,62140,Audi North Shore,(414) 375-4847,3.5,14,,72,Navarra Blue Metallic,Rotor Gray,8-Speed Automatic,AWD,WAUB4AF4XJA120975
2018 Audi Q5 2.0T Premium,Audi,Gray,52725,Audi North Shore,(414) 375-4847,3.5,14,,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY1J2124937
2005 Audi A4 1.8T Cabriolet,Audi,White,7995,Bender Auto Sales,(262) 622-0153,5,20,75894,62,White,Tan,Automatic CVT,FWD,WAUAC48H45K008012
2018 Audi Q7 3.0T Prestige,Audi,Black,65967,Audi North Shore,(414) 375-2115,3.5,14,4945,72,Orca Black Metallic,Black,Automatic with Tiptronic,AWD,WA1VAAF78JD011622
2018 Audi Q5 2.0T Prestige quattro,Audi,Gray,47967,Audi North Shore,(414) 375-2104,3.5,14,4193,72,Manhattan Gray Metallic,Black,Automatic with Tiptronic,AWD,WA1CNAFYXJ2048476
2018 Audi Q5 2.0T Premium,Audi,Gray,46967,Audi North Shore,(414) 375-2104,3.5,14,5780,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY0J2022092
2018 Audi Q5 2.0T Premium Plus quattro,Audi,Gray,49967,Audi North Shore,(414) 375-2104,3.5,14,6811,72,Monsoon Gray Metallic,Black,Automatic with Tiptronic,AWD,WA1BNAFY6J2021092
2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,Audi,Gray,27000,Zimbrick European,,5,7,39514,2,Quartz Gray Metallic,Black,Automatic,AWD,WAUGFAFC3FN004556
2016 Audi Q5 quattro 4dr 2.0T Premium Plus,Audi,Black,34100,Zimbrick European,,5,7,26376,2,Brilliant Black,Black,Automatic,AWD,WA1L2AFP4GA004035
2018 Audi A4 2.0T Premium Plus,Audi,Blue,49780,Audi North Shore,(414) 375-4847,3.5,14,,72,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF40JA129131
2016 Audi A6 3.0 TDI Premium Plus quattro,Audi,Gray,48376,International Autos,(414) 203-5342,3.8,56,,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUFMAFC8GN000764
2015 Audi A3 2.0T Premium Plus quattro,Audi,Gray,24967,Audi North Shore,(414) 375-2104,3.5,14,29339,72,Monsoon Gray Metallic,Titanium,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF1F1089120
2018 Audi A6 3.0T quattro Sport,Audi,Gray,60405,Audi North Shore,(414) 375-4847,3.5,14,,72,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC0JN081625
2018 Audi A3 2.0T Premium quattro,Audi,Gray,40945,Audi North Shore,(414) 375-4847,3.5,14,,72,Nano Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF4J1048787
2015 Audi A4 2.0T Premium,Audi,Gray,27900,Kevin,,,,35000,57,Gray,Black,Automatic,AWD,
2017 Audi A3 2.0 TFSI Premium Plus quattro AWD,Audi,Black,32000,Zimbrick European,,5,7,5238,2,Mythos Black Metallic,Chestnut Brown,Automatic,AWD,WAUJ8GFF7H1028981
2014 Audi A6 4dr Sdn quattro 3.0T Prestige,Audi,White,28300,Zimbrick European,,5,7,47337,2,Glacier White Metallic,Black,Automatic,AWD,WAUHGAFCXEN017093
2018 Audi Q7 3.0T Prestige,Audi,Other,77385,Audi North Shore,(414) 375-4847,3.5,14,,72,Samurai Gray Metallic,Black,8-Speed Automatic,AWD,WA1VAAF75JD032993
2015 Audi allroad 4dr Wgn Premium Plus,Audi,Blue,30200,Zimbrick European,,5,7,27067,2,Moonlight Blue Metallic,Black,Automatic,AWD,WA1UFAFL4FA079922
2017 Audi A3 2.0 TFSI Premium Plus quattro AWD,Audi,Black,30800,Zimbrick European,,5,7,13858,2,Brilliant Black,Rock Gray,Automatic,AWD,WAUJ8GFF9H1045958
2015 Audi A3 4dr Sdn quattro 2.0T Premium,Audi,Black,22500,Zimbrick European,,5,7,23187,2,Brilliant Black,Black,Automatic,AWD,WAUBFGFF2F1093227
2018 Audi A6 3.0T quattro Sport,Audi,Gray,60500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC2JN076166
2018 Audi Q3 2.0T Sport Premium quattro,Audi,Black,40950,Audi North Shore,(414) 375-4847,3.5,14,,72,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS7JR024681
2012 Audi Q5 2.0T Premium Plus,Audi,Black,20900,Midwest Highline,(815) 516-8789,,,51124,61,Black,Black,8-SPEED A/T,All Wheel Drive,WA1LFAFP5CA128930
2018 Audi A6 3.0T Premium Plus quattro,Audi,Blue,67350,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Moonlight Blue Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUH3AFC4JN039869
2018 Audi Q5 2.0T Premium,Audi,White,48225,Audi North Shore,(414) 375-4847,3.5,14,,72,Ibis White,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY7J2124702
2018 Audi A7 3.0T Premium Plus quattro,Audi,Black,80225,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAU23AFC2JN063464
2010 Audi A6 3.0T Premium Plus,Audi,Other,10958,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551,130525,60,Condor Grey Metallic,Black,6-Speed Automatic w/manual shift,AWD/All-Wheel Drive,WAUFGAFB3AN074566
2018 Audi Q7 3.0T Premium,Audi,White,60735,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,,55,Carrara White,Pistachio Beige,8-Speed Automatic,AWD,WA1AAAF7XJD005352
2018 Audi Q3 2.0T Sport Premium,Audi,Black,44465,Audi North Shore,(414) 375-4847,3.5,14,,72,Mythos Black Metallic,Black,6-Speed Automatic,AWD,WA1JCCFSXJR017076
2018 Audi SQ5 3.0T Prestige quattro,Audi,Gray,71725,Audi North Shore,(414) 375-4847,3.5,14,,72,Daytona Gray Pearl Effect,Black,8-Speed Automatic,AWD,WA1C4AFY0J2141106
2011 Audi A5 2.0T Prestige quattro,Audi,Silver,12998,Russ Darrow Kia Madison,(608) 338-1466,4.6,348,103654,4,Silver,,8-Speed Automatic,AWD,WAUVFAFR0BA056093
2010 Audi Q5 3.2 Premium Plus quattro,Audi,Gray,19995,Schoepp Motors - Northeast,(608) 807-5348,,,57587,5,Gray,,6-Speed Automatic,AWD,WA1LKAFP9AA029326
2009 Audi A6 3.0 Premium quattro,Audi,White,,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,122397,5,Ibis White,,6-Speed Automatic,AWD,WAUSG74F39N018310
2015 Audi Q3 2.0T Premium Plus,Audi,Silver,27995,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,35431,5,Silver,,6-Speed Automatic,AWD,WA1GFCFS7FR007355
2013 Audi Q5 2.0T Premium quattro,Audi,Black,22995,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,64041,5,Brilliant Black,,8-Speed Automatic,AWD,WA1LFAFPXDA043129
2012 Audi R8 5.2L,Audi,Black,,608 Motorsports,(608) 729-3815,5,48,26137,5,Black,Black,6-SPEED A/T,All Wheel Drive,WUAENAFG8CN000520
2008 Audi A4 2.0T Cabriolet,Audi,Blue,11995,Schoepp Motors West,(608) 729-3822,2.7,5,76407,6,Blue,,Automatic CVT,FWD,WAUAF48H98K000290
2015 Audi A6 3.0T Premium Plus,Audi,Black,31900,Zimbrick Nissan,(608) 338-0718,4.6,111,28164,7,Phantom Black Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WAUFGAFC7FN028982
