name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 BMW X5 xDrive35i,BMW,Gray,66510,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C55J0X83726
2018 BMW X5 xDrive35i,BMW,Blue,65535,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Imperial Blue Metallic,Black,8-Speed Automatic,AWD,5UXKR0C50J0Y03834
2018 BMW X5 xDrive35i,BMW,Silver,74210,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKR0C51J0Y03406
2018 BMW 340 i xDrive,BMW,Gray,60415,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8B7G59JNV10890
2018 BMW X2 xDrive28i,BMW,Green,49595,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Olive Metallic,Black,8-Speed Automatic,AWD,WBXYJ5C39JEF68969
2018 BMW M4 Base,BMW,Black,70195,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,7-Speed Automatic with Auto-Shift,RWD,WBS4Y9C58JAC87875
2007 BMW 650 i,BMW,Silver,12995,Car Planet,(414) 292-9743,2.6,5,82450,74,Silver,Black,6-Speed Automatic,RWD,WBAEK13517CN80412
2008 BMW 528 xi,BMW,Black,10250,Auto Outpost - North Inc.,(815) 572-6094,3.8,14,82083,74,Black,Black,6-Speed Automatic,AWD,WBANV13598CZ52460
2015 BMW X6 M Base,BMW,Black,66980,VROOM (Milwaukee),(877) 682-3020,,,23397,73,Black,Black,8-Speed Automatic w/OD,AWD,5YMKW8C53F0R42847
2014 BMW 328 i xDrive,BMW,Silver,20730,VROOM (Milwaukee),(877) 682-3020,,,31517,73,Silver,Black,8-Speed Automatic w/OD,AWD,WBA3B5C58EP539182
2015 BMW 428 i,BMW,Gray,23980,VROOM (Milwaukee),(877) 682-3020,,,43166,73,Gray,Black,8-Speed Automatic w/OD,RWD,WBA4A9C52FGL85133
2018 BMW 430 i,BMW,Black,38980,VROOM (Milwaukee),(877) 682-3020,,,14977,73,Black,Black,8-Speed Automatic w/OD,RWD,WBA4Z1C55JEA31270
2015 BMW 335 i,BMW,Black,31980,VROOM (Milwaukee),(877) 682-3020,,,27425,73,Black,Black,,RWD,WBA3A9C59FKW74793
2014 BMW i8 Base,BMW,Black,81980,VROOM (Milwaukee),(877) 682-3020,,,2817,73,Black,White,6-Speed Automatic w/OD,AWD,WBY2Z2C53EVX64774
2015 BMW M5 Base,BMW,Gray,62980,VROOM (Milwaukee),(877) 682-3020,,,14012,73,Gray,Black,,RWD,WBSFV9C5XFD594646
2014 BMW 428 i,BMW,Gray,23730,VROOM (Milwaukee),(877) 682-3020,,,42151,73,Gray,Black,Automatic,RWD,WBA3N7C5XEF718543
2015 BMW 335 i,BMW,Black,29230,VROOM (Milwaukee),(877) 682-3020,,,34825,73,Black,Black,,RWD,WBA3A9C53FKW74840
2018 BMW X2 xDrive28i,BMW,Black,44495,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Jet Black,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBXYJ5C39JEF69748
2011 BMW 328 i xDrive,BMW,Gray,14882,Zimbrick BMW,(877) 654-8272,4.8,176,62935,2,Space Gray Metallic,Beige,6-SPEED M/T,All Wheel Drive,WBAPK7C59BA820953
2011 BMW  550i xDrive,BMW,Silver,20990,Zimbrick BMW,(877) 654-8272,4.8,176,55820,2,Cashmere Silver Metallic,Venetian Beige,8-SPEED A/T,All Wheel Drive,WBAFU9C5XBC785507
2018 BMW 320 i,BMW,Silver,41810,Zimbrick BMW,(877) 654-8272,4.8,176,7961,2,Glacier Silver Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBA8A3C53JA067404
2013 BMW X1 xDrive35i,BMW,Blue,22990,Zimbrick BMW,(888) 570-3759,4.8,176,37297,2,Midnight Blue Metallic,Leather 'Nevada' Terra/Leather,6-SPEED A/T,All Wheel Drive,WBAVM5C54DVL63910
2018 BMW M4 Base,BMW,Orange,67316,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Sakhir Orange Ii Metallic,Cloth/Leather Carbonstructure,6-SPEED M/T,Rear Wheel Drive,WBS4Y9C57JAC87589
2018 BMW 230 i xDrive,BMW,White,42726,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Mineral White,BLACK DAKOTA,8-SPEED A/T,All Wheel Drive,WBA2J3C5XJVD48231
2018 BMW 320 i,BMW,Blue,39626,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Mediterranean Blue Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBA8E5G51JNV02844
2018 BMW X2 xDrive28i,BMW,Orange,49620,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Sunset Orange Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBXYJ5C3XJEF69922
2018 BMW 430 i xDrive,BMW,Black,48780,Zimbrick BMW,(877) 654-8272,4.8,176,4800,2,Black Sapphire Metallic,Leather Dakota Black/Blue Stit,8-SPEED A/T,All Wheel Drive,WBA4W5C59JAA49620
2016 BMW 320 i,BMW,White,29990,Zimbrick BMW,(888) 570-3759,4.8,176,11845,2,Mineral White Metallic,Venetian Beige SensaTec,8-SPEED A/T,All Wheel Drive,WBA8E5G50GNT94838
2018 BMW 330 i xDrive,BMW,Black,47535,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Jet Black,BLACK SENSA TEC,8-SPEED A/T,All Wheel Drive,WBA8D9G50JNU69426
2018 BMW X4 xDrive28i,BMW,Black,57570,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Carbon Black Metallic,Black Nevada Leather,8-SPEED A/T,All Wheel Drive,5UXXW3C59J0Z60598
2018 BMW X4 xDrive28i,BMW,Gray,54695,Zimbrick BMW,(877) 654-8272,4.8,176,2800,2,Dark Graphite Metallic,Black Nevada Leather,8-SPEED A/T,All Wheel Drive,5UXXW3C52J0Y66465
2018 BMW 640 i xDrive,BMW,Other,68661,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Carbon Black Me,BLACK NAPPA,8-SPEED A/T,All Wheel Drive,WBAJV6C55JBJ99369
2018 BMW X1 xDrive28i,BMW,Blue,43546,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Estoril Blue Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBXHT3C34J5L25873
2018 BMW 540 i xDrive,BMW,White,67441,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Alpine White,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBAJE7C50JWC56756
2014 BMW 328 i xDrive,BMW,Black,24990,Zimbrick BMW,(888) 570-3759,4.8,176,41926,2,Black Sapphire Metallic,Leather Dakota Black/Red,8-SPEED A/T,All Wheel Drive,WBA3B5G56ENS11376
2017 BMW 230 i xDrive,BMW,White,41947,Zimbrick BMW,(888) 570-3759,4.8,176,6553,2,Mineral White Metallic,Terra Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA2M9C34HV717875
2018 BMW X5 eDrive xDrive40e,BMW,Black,71860,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Jet Black,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKT0C59J0W02337
2014 BMW X3 xDrive28i,BMW,Black,20990,Zimbrick BMW,(877) 654-8272,4.8,176,72027,2,Black Sapphire Metallic,Sand Beige,8-SPEED A/T,All Wheel Drive,5UXWX9C51E0D20003
2007 BMW 335 i,BMW,Gray,11900,MSI Auto Sales,(608) 478-2670,3.9,12,69865,6,Gray,Red,6-SPEED M/T,Rear Wheel Drive,WBAWL73577PX51192
2011 BMW 335 i xDrive,BMW,Silver,15995,Schoepp Motors West,(608) 729-3822,4.8,1543,81234,6,Silver,,6-Speed Automatic,AWD,WBAPL5C57BA919711
2015 BMW X5 sDrive35i,BMW,Brown,36995,Schoepp Motors West,(608) 729-3822,2.7,5,58600,6,Brown,,8-Speed Automatic,RWD,5UXKR2C51F0H34822
2015 BMW 535 i,BMW,Blue,33995,Schoepp Motors West,(608) 729-3822,2.7,5,31939,6,Imperial Blue Metallic,,8-Speed Automatic,RWD,WBA5B1C58FG127301
2014 BMW 328 i,BMW,White,19995,Schoepp Motors West,(608) 729-3822,2.7,5,43689,6,White,,8-Speed Automatic,RWD,WBA3A5C5XEP603449
2001 BMW 325 325Ci,BMW,White,3900,MSI Auto Sales,(608) 478-2670,3.9,12,149292,6,White,Beige,5-SPEED M/T,Rear Wheel Drive,WBABN33481JW57809
2017 BMW X3 xDrive28i,BMW,Blue,32999,TenPin Motors,(920) 542-4358,4,34,15745,29,Blue,Black,8-Speed Automatic,AWD,5UXWX9C37H0T25299
2010 BMW 535 i xDrive,BMW,Silver,9990,Kar Korner,(815) 209-0813,,,126425,55,Titanium Silver Metallic,Black,6-Speed Automatic,AWD,WBANV9C54AC138530
2016 BMW 320 i xDrive,BMW,Black,25518,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,17765,59,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8A3C55GK552176
2011 BMW 535 i xDrive,BMW,Black,12776,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57,125825,60,Jet Black,Venetian Beige,8-Speed Automatic,AWD,WBAFU7C58BC878711
2018 BMW X5 xDrive35i,BMW,Gray,63932,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C59J0X84524
2018 BMW X3 xDrive30i,BMW,Black,47082,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXTR9C50JLD59767
2018 BMW M3 Base,BMW,Black,72745,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Black Sapphire Metallic,Silverstone,7-Speed Manual,RWD,WBS8M9C52J5J80159
2017 BMW X1 xDrive 28i,BMW,Blue,44497,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Estoril Blue Metallic,Black,8-Speed Automatic,AWD,WBXHT3C34H5F87549
2018 BMW X5 xDrive35i,BMW,Black,58807,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Jet Black,Mocha,8-Speed Automatic,AWD,5UXKR0C56J0X93908
2018 BMW X5 xDrive35i,BMW,Silver,63022,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKR0C54J0X88416
2018 BMW X5 xDrive35i,BMW,White,55647,Lou Bachrodt Automall,(815) 580-3174,4.8,1634,,60,Alpine White,Black,8-Speed Automatic,AWD,5UXKR0C57J0X91178
2015 BMW X3 xDrive28d,BMW,Red,30998,CarMax Waukesha,(262) 207-2339,,,42843,61,Red,Brown,8-Speed Automatic w/OD,AWD,5UXWY3C58F0E95960
2007 BMW  M6,BMW,Black,24995,Alpha Motors,(262) 649-5754,4.8,4,63115,63,Black,Black,7-SPEED A/T,Rear Wheel Drive,WBSEH93597B798838
2015 BMW M6 Gran Coupe Base,BMW,Gray,68595,Doering Leasing Co.,(262) 649-2196,4.5,4,12955,65,Gray,Black,7-SPEED A/T,Rear Wheel Drive,WBS6C9C53FD467498
2015 BMW 428 Gran Coupe i xDrive,BMW,Black,29885,International Autos,(414) 930-1684,3.8,56,32486,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA4A7C52FD413843
2013 BMW 550 i xDrive,BMW,White,24500,International Autos,(414) 939-8502,3.8,56,71608,68,White,,8-Speed Automatic,AWD,WBAFU9C5XDDY72000
2017 BMW 440 i xDrive,BMW,Black,57175,International Autos,(414) 203-5342,3.8,56,,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA4P3C57HK528279
2015 BMW X5 xDrive35i,BMW,White,38695,International Autos,(414) 930-1684,3.8,56,41838,68,Alpine White,Black,8-Speed Automatic,AWD,5UXKR0C56F0K70766
2011 BMW 328 i xDrive,BMW,Silver,13495,International Autos,(414) 939-8502,3.8,56,111398,68,Titanium Silver Metallic,Black,6-Speed Automatic,AWD,WBAUU3C59BA541542
2015 BMW 535 i xDrive,BMW,Silver,33685,International Autos,(414) 930-1684,3.8,56,34719,68,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA5B3C50FD543520
2017 BMW X1 xDrive 28i,BMW,White,34385,International Autos,(414) 939-8502,3.8,56,8778,68,Alpine White,Black,8-Speed Automatic,AWD,WBXHT3C3XH5F82257
2011 BMW 328 i xDrive,BMW,Gray,10885,International Autos,(414) 939-8502,3.8,56,102172,68,Space Gray Metallic,Black,6-Speed Automatic,AWD,WBAPK7G57BNN86380
2015 BMW 328 i xDrive,BMW,Black,30885,International Autos,(414) 930-1684,3.8,56,26063,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA3G7C54FK297549
2015 BMW X5 xDrive35i,BMW,Gray,38885,International Autos,(414) 930-1684,3.8,56,46710,68,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C53F0P05291
2014 BMW 328 i xDrive,BMW,Gray,21885,International Autos,(414) 930-1684,3.8,56,43646,68,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA3B3C57EF544920
2014 BMW 320 i xDrive,BMW,Gray,21885,International Autos,(414) 930-1684,3.8,56,30636,68,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA3C3C52EF983732
2017 BMW X5 xDrive35i,BMW,Black,58885,International Autos,(414) 939-8502,3.8,56,13095,68,Carbon Black Metallic,Black,8-Speed Automatic,AWD,5UXKR0C38H0V69905
2014 BMW 328 i xDrive,BMW,Red,23195,International Autos,(414) 930-1684,3.8,56,43018,68,Melbourne Red Metallic,Black,8-Speed Automatic,AWD,WBA3B3G58ENR81535
2018 BMW X5 xDrive35i,BMW,Gray,60885,International Autos,(414) 939-8502,3.8,56,2850,68,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C57J0X85770
2018 BMW X5 eDrive xDrive40e,BMW,Black,62885,International Autos,(414) 939-8502,3.8,56,2409,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKT0C50J0W00279
2018 BMW X5 xDrive35i,BMW,Black,60985,International Autos,(414) 939-8502,3.8,56,6997,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKR0C56J0X84223
2017 BMW X1 xDrive 28i,BMW,Silver,41145,International Autos,(414) 203-5342,3.8,56,,68,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBXHT3Z33H4A65203
2015 BMW 428 i xDrive,BMW,Blue,36985,International Autos,(414) 930-1684,3.8,56,34237,68,Imperial Blue Metallic,,8-Speed Automatic,AWD,WBA3V9C53FP946651
2017 BMW 330 Gran Turismo i xDrive,BMW,Gray,50840,International Autos,(414) 203-5342,3.8,56,,68,Mineral Gray Metallic,Black,8-Speed Automatic,AWD,WBA8Z9C38HG826873
2015 BMW 535 i xDrive,BMW,Silver,35485,International Autos,(414) 939-8502,3.8,56,45668,68,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,WBA5B3C52FD544359
2017 BMW 320 i xDrive,BMW,Blue,34885,International Autos,(414) 939-8502,3.8,56,6360,68,Blue Metallic,,8-Speed Automatic,AWD,WBA8E5G34HNU44267
2016 BMW X6 xDrive50i,BMW,Black,49985,International Autos,(414) 930-1684,3.8,56,46782,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKU6C54G0R34081
2007 BMW 328 i,BMW,Silver,7995,Smart Sales and Leasing,(414) 409-7892,,,80876,68,Silver,Black,6-SPEED M/T,Rear Wheel Drive,WBAVA33547PG39480
2018 BMW 320 i xDrive,BMW,Black,33985,International Autos,(414) 939-8502,3.8,56,4639,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8E5G56JNU45668
2015 BMW X5 xDrive35i,BMW,Gray,38895,International Autos,(414) 930-1684,3.8,56,46021,68,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,5UXKR0C56F0P14857
2004 BMW 325 xi,BMW,Black,5499,Car King,(414) 255-0262,3.2,39,141061,68,Black,Sand,5-SPEED M/T,All Wheel Drive,WBAEU33444PR11405
2014 BMW 328 i xDrive,BMW,Silver,17999,Griffin Chevrolet,(414) 375-4241,4.8,57,56158,68,Orion Silver Metallic,Black,8-Speed Automatic,All Wheel Drive,WBA3B5C56EP543909
2016 BMW 428 i xDrive,BMW,Black,38885,International Autos,(414) 930-1684,3.8,56,8971,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA3N9C54GK249746
2015 BMW 535 i xDrive,BMW,Gray,32985,International Autos,(414) 930-1684,3.8,56,44717,68,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,WBA5B3C5XFD545615
2008 BMW 550 i,BMW,Red,11977,EZ Motorcars,(414) 203-8043,5,22,90059,70,Burgundy,Tan,6-Speed Automatic,RWD,WBANW53588CT53327
2012 BMW 528 i xDrive,BMW,Brown,16994,Reichert Chevrolet Buick,(815) 572-4289,4.2,11,64153,72,Mojave Metallic,Venetian Beige,8-Speed Automatic,AWD,WBAXH5C52CDW02551
2011 BMW  750Li xDrive/ALPINA B7 LWB xDrive,BMW,Black,18995,Reo Motors,(414) 312-4806,3.4,60,43645,73,Black,Black,6-SPEED A/T,All Wheel Drive,WBAKC8C50BC434486
2011 BMW 328 i xDrive,BMW,Silver,13997,Diamond Jim's Motorcars,(414) 326-9166,4,68,55525,73,Titanium Silver Metallic,Black,6-Speed Automatic,AWD,WBAPK7C5XBA972787
2018 BMW X3 xDrive30i,BMW,Black,49595,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Beige,8-Speed Automatic,AWD,5UXTR9C59JLD59007
2018 BMW 430 Gran Coupe i xDrive,BMW,Black,50945,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Jet Black,Coral Red,8-Speed Automatic,AWD,WBA4J3C52JBG95112
2018 BMW X5 xDrive35i,BMW,Black,65535,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,5UXKR0C53J0X98791
2018 BMW X5 eDrive xDrive40e iPerformance,BMW,Gray,72510,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKT0C55J0W02027
2015 BMW X1 xDrive28i,BMW,Black,19995,Reo Motors,(414) 312-4806,3.4,60,29064,73,Black,Black,8-SPEED A/T,All Wheel Drive,WBAVL1C51FVY34720
2018 BMW X5 xDrive35i,BMW,Black,73210,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Carbon Black Metallic,Mocha,8-Speed Automatic,AWD,5UXKR0C57J0Y05158
2018 BMW 230 i xDrive,BMW,Black,53170,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Oyster,8-Speed Automatic,AWD,WBA2K1C55JVB64624
2018 BMW 230 i xDrive,BMW,Black,43445,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA2J3C53JVD48278
2018 BMW 230 i xDrive,BMW,Black,49895,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA2K1C59JVD41031
2018 BMW 530 i xDrive,BMW,Black,63310,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBAJA7C5XJG908981
2018 BMW 440 i xDrive,BMW,White,69980,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA4Z7C57JED47787
2018 BMW X5 xDrive35i,BMW,Gray,67710,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C51J0Y05334
2018 BMW 530 i xDrive,BMW,Gray,65785,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,WBAJA7C5XJWA74395
2018 BMW 430 Gran Coupe i xDrive,BMW,White,53780,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Coral Red,8-Speed Automatic,AWD,WBA4J3C54JBG91465
2018 BMW X5 xDrive35d,BMW,Silver,69910,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Glacier Silver Metallic,Black,8-Speed Automatic,AWD,5UXKS4C51J0Y18743
2018 BMW 230 i xDrive,BMW,White,53760,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Black,8-Speed Automatic,AWD,WBA2K1C57JVB64530
2017 BMW 330 i xDrive,BMW,Blue,50285,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mediterranean Blue Metallic,Oyster,8-Speed Automatic,AWD,WBA8D9G31HNU64020
2018 BMW X1 xDrive 28i,BMW,White,40310,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBXHT3C35J5K30013
2018 BMW 430 i xDrive,BMW,White,54045,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Alpine White,Black,8-Speed Automatic,AWD,WBA4W5C56JAA49994
2018 BMW M2 Base,BMW,Blue,59000,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Long Beach Blue Metallic,Black,6-Speed Manual,RWD,WBS1J5C52JVD36934
2018 BMW 540 i xDrive,BMW,Gray,69585,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Dark Graphite Metallic,Black,8-Speed Automatic,AWD,WBAJE7C54JWC56923
2018 BMW X5 xDrive35i,BMW,Gray,67785,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Space Gray Metallic,Black,8-Speed Automatic,AWD,5UXKR0C55J0Y04462
2018 BMW 430 Gran Coupe i xDrive,BMW,Gray,51760,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral Gray Metallic,Black / Red,8-Speed Automatic,AWD,WBA4J3C59JBG91901
2018 BMW 430 i,BMW,White,58630,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Mineral White Metallic,Venetian Beige,8-Speed Automatic,RWD,WBA4Z1C55JEC73086
2018 BMW 320 i xDrive,BMW,Black,43270,BMW of Milwaukee North,(877) 477-3859,4.8,106,,73,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA8E5G5XJNV02843
2018 BMW 530 i xDrive,BMW,Gray,58591,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Dark Graphite Metallic,Cognac Dakota Leather,8-SPEED A/T,All Wheel Drive,WBAJA7C57JWA73544
2018 BMW X5 xDrive35i,BMW,Other,67860,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Space Grey Meta,CAN BEIG BLCK D,8-SPEED A/T,All Wheel Drive,5UXKR0C58J0X94137
2018 BMW 430 i xDrive,BMW,White,46782,Zimbrick BMW,(888) 570-3759,4.8,176,18901,2,Alpine White,VenetianBeige/DarkOyster,8-SPEED A/T,All Wheel Drive,WBA4Z3C52JEA31707
2018 BMW X1 xDrive28i,BMW,Black,39716,Zimbrick BMW,(888) 237-4721,4.8,176,,2,Jet Black,BLACK DAKOTA,8-SPEED A/T,All Wheel Drive,WBXHT3C33J5K26574
2015 BMW 328 i xDrive,BMW,Black,28990,Zimbrick BMW,(888) 570-3759,4.8,176,16996,2,Black,BLACK,8-SPEED A/T,All Wheel Drive,WBA3B3G54FNT17783
2015 BMW 328 i,BMW,Gray,26990,Zimbrick BMW,(888) 570-3759,4.8,176,30051,2,Mineral Gray Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA3B3C56FF546773
2018 BMW 330 i xDrive,BMW,Blue,47261,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Mediterranean Blue Metallic,Black SensaTec/Red Stitching,8-SPEED A/T,All Wheel Drive,WBA8D9G57JNU72078
2014 BMW i3 Base w/Range Extender,BMW,Other,22990,Zimbrick BMW,(888) 570-3759,4.8,176,32542,2,Capparis White/Bmw I Frozen Bl,Tera (Full Leather),1-SPEED A/T,Rear Wheel Drive,WBY1Z4C53EV276304
2018 BMW 430 Gran Coupe i,BMW,Black,49126,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Jet Black,Coral Red Dakota Leather,8-SPEED A/T,All Wheel Drive,WBA4J3C53JBG96639
2018 BMW 330 i xDrive,BMW,Gray,46950,Zimbrick BMW,(877) 654-8272,4.8,176,1800,2,Mineral Gray Metallic,Black SensaTec/Red Stitching,8-SPEED A/T,All Wheel Drive,WBA8D9G54JNU68540
2018 BMW 320 i,BMW,Silver,41515,Zimbrick BMW,(877) 654-8272,4.8,176,3302,2,Glacier Silver Metallic,Black SensaTec,8-SPEED A/T,All Wheel Drive,WBA8E5G58JNU46319
2018 BMW X3 xDrive30i,BMW,Blue,51535,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Phytonic Blue Metallic,Black Vernasca Leather,8-SPEED A/T,All Wheel Drive,5UXTR9C54JLD57956
2018 BMW X5 xDrive35i,BMW,Silver,65535,Zimbrick BMW,(888) 237-4721,4.8,177,,2,Glacier Silver Metallic,Black Dakota Leather,8-SPEED A/T,All Wheel Drive,5UXKR0C52J0Y03026
2011 BMW 535 i,BMW,White,14997,Russ Darrow Kia Madison,(608) 338-1466,4.6,348,90489,4,Alpine White,Veneto Beige,8-Speed Automatic,RWD,WBAFR7C57BC603820
2017 BMW X3 xDrive28i,BMW,Black,35995,Schoepp Motors West,(608) 729-3822,2.7,5,15829,6,Jet Black,,8-Speed Automatic,AWD,5UXWX9C34H0T21081
2016 BMW 328 i xDrive,BMW,Black,25899,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,34592,59,Black,Black,8-Speed Automatic,AWD,WBA8E3C58GK501971
2005 BMW 325 xi,BMW,Blue,3499,Russ Darrow Waukesha Mitsubishi,(262) 510-2858,4.8,323,135309,60,Mystic Blue Metallic,Black,5-Speed Automatic,AWD,WBAEU33465PR18681
2011 BMW M3 RWD Base: 4.0L-NAV-MOON-BENCH-LEATHER-CD PLAYER-RWD,BMW,White,30492,Lenz Truck Center,(920) 933-8265,4.8,1030,64903,67,Alpine White,Black,,RWD,WBSPM9C52BE202934
2011 BMW 550 i xDrive,BMW,Gray,19885,International Autos,(414) 939-8502,3.8,56,101035,68,Space Gray Metallic,Oyster / Black,8-Speed Automatic,AWD,WBAFU9C53BC783307
2017 BMW X1 xDrive 28i,BMW,Silver,43935,International Autos,(414) 203-5342,3.8,56,,68,Glacier Silver Metallic,Beige,8-Speed Automatic,AWD,WBXHT3Z32H4A53978
2015 BMW 550 i xDrive,BMW,Gray,43885,International Autos,(414) 930-1684,3.8,56,27837,68,Space Gray Metallic,Venetian Beige,8-Speed Automatic,AWD,WBAKP9C5XFD693920
2015 BMW 550 i xDrive,BMW,White,43885,International Autos,(414) 930-1684,3.8,56,37993,68,Alpine White,Venetian Beige,8-Speed Automatic,AWD,WBAKP9C59FD979449
2015 BMW 335 i xDrive,BMW,Black,32395,International Autos,(414) 930-1684,3.8,56,48696,68,Black Sapphire Metallic,Black,8-Speed Automatic,AWD,WBA3B9C54FF589706
2012 BMW X5 xDrive35i,BMW,Red,16695,International Autos,(414) 939-8502,3.8,56,97777,68,Vermillion Red Metallic,Oyster,8-Speed Automatic,AWD,5UXZV4C55CL766802
2017 BMW 330e iPerformance,BMW,Black,43885,International Autos,(414) 939-8502,3.8,56,3999,68,Black Sapphire Metallic,Black,8-Speed Automatic,RWD,WBA8E1C36HA029912
