_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
27578,2T2BZMCA5HC086459,2T2BZMCA2HC076052,2017 Lexus RX 350,2017,Lexus,47000.0,(888) 347-2891,Anderson Toyota Lexus,7522.0,Black,,2017 LEXUS RX,2017.0,Lexus,45900.0,(414) 386-1368,Lexus of Milwaukee,5792.0,Silver Lining Metallic,STRATUS GRAY
27670,WAUBFAFL7EN045877,WA1LMAFE1ED012940,2014 Audi A4 2.0T Premium quattro,2014,Audi,21990.0,(888) 450-4176,Hall Volkswagen Mazda,22220.0,Black,Black,2014 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,2014.0,Audi,,888-784-8893,Autosource Motors Inc.,23659.0,Graphite Gray Metallic,Black
28408,5UXKR2C51F0H34822,5UXKR2C51F0H34822,2015 BMW X5 sDrive35i,2015,BMW,36995.0,(608) 729-3822,Schoepp Motors West,58600.0,Brown,,2015 BMW X5 sDrive35i,2015.0,BMW,36995.0,,Schoepp Motors West,58600.0,BROWN,
28416,5UXKR6C57F0J78603,5UXKR2C51F0H34822,2015 BMW X5 xDrive50i,2015,BMW,37500.0,(815) 261-4475,BMW and Mazda of Crystal Lake,59582.0,Dark Graphite Metallic,Ivory White,2015 BMW X5 sDrive35i,2015.0,BMW,36995.0,,Schoepp Motors West,58600.0,BROWN,
29018,WAULFAFH3DN003561,WAULFAFH3DN003561,2013 Audi A5 2.0T Premium Plus,2013,Audi,21997.0,(888) 377-2649,Diamond Jim's West Allis,58389.0,Moonlight Blue Metallic/Black Roof,Brown,2013 Audi A5 2.0T Premium (Tiptronic) Cabriolet,2013.0,Audi,21997.0,888-261-9579,Diamond Jim's Motorcars,58389.0,Moonlight blue metallic / Black roof,BROWN
29227,4JGED6EB8GA044433,4JGED6EB8GA044433,2016 Mercedes-Benz  GLE 450 AMG,2016,Mercedes-Benz,58863.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,17181.0,Lunar Blue Metallic,Crystal Grey/Black,2016 Mercedes-Benz GLE-Class GLE 450 SUV,2016.0,Mercedes-Benz,58863.0,877-650-2166,Umansky Motor Cars,17181.0,Lunar Blue Metallic,CRYSTAL GRAY/BLACK
29260,5UXTR9C51JLD58529,5UXTR9C53JLC68993,2018 BMW X3 xDrive30i,2018,BMW,,(414) 203-5342,International Autos,0.0,Black Sapphire,,2018 BMW X3 xDrive30i SAV,2018.0,BMW,42875.0,847-265-1122,Zeigler Nissan Gurnee,4.0,Black,BLACK
29261,5UXTR9C57JLD65467,5UXTR9C53JLC68993,2018 BMW X3 xDrive30i,2018,BMW,,(414) 203-5342,International Autos,0.0,Glacier Silver Metallic,Black,2018 BMW X3 xDrive30i SAV,2018.0,BMW,42875.0,847-265-1122,Zeigler Nissan Gurnee,4.0,Black,BLACK
29338,JTJBARBZ3G2048898,JTJBARBZ3G2048898,2016 Lexus NX 200t 200T,2016,Lexus,30997.0,(866) 690-6248,Boucher Nissan Waukesha,32937.0,Silver Lining Metallic,Black,2016 LEXUS NX 200t 200t SUV,2016.0,Lexus,30997.0,877-917-4507,Boucher Nissan of Waukesha,32937.0,Silver Lining Metallic,BLACK
29834,JTHHE5BC5F5006301,JTHHE5BC5F5006301,2015 Lexus RC 350 Base,2015,Lexus,33998.0,(866) 508-6541,Boucher Hyundai,12608.0,Starfire Pearl,Black,Used 2015 Lexus RC 350,2015.0,Lexus,33998.0,888-383-3649 866-508-6541,Boucher Hyundai,12608.0,Starfire Pearl,Black Linear Leather Espresso Wedgewood Trim
29870,2T2BK1BA8FC330901,JTHHE5BC5F5006301,2015 Lexus RX 350,2015,Lexus,35007.0,(262) 510-0474,Lexus of Brookfield,12092.0,White,Parchment,Used 2015 Lexus RC 350,2015.0,Lexus,33998.0,888-383-3649 866-508-6541,Boucher Hyundai,12608.0,Starfire Pearl,Black Linear Leather Espresso Wedgewood Trim
30372,WDDZF4KB6HA238393,WDDZF4KB0HA186131,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52999.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,4678.0,Black,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,52559.0,877-650-2166,Umansky Motor Cars,5916.0,Polar White,BLACK
30432,5UXKR0C54J0X89775,5UXKR0C57J0X85770,2018 BMW X5 xDrive35i,2018,BMW,59985.0,(414) 939-8502,International Autos,4614.0,Space Gray Metallic,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,60885.0,,International Alfa Romeo,2850.0,Dark Graphite,Black
30454,5UXKR0C55J0X89610,5UXKR0C57J0X85770,2018 BMW X5 xDrive35i,2018,BMW,61494.0,(877) 591-3075,BMW of Milwaukee North,4651.0,Dark Graphite Metallic,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,60885.0,,International Alfa Romeo,2850.0,Dark Graphite,Black
30588,JTJJM7FX4E5085065,JTJJM7FX4E5085065,2014 Lexus GX 460 Luxury,2014,Lexus,40495.0,(920) 643-3070,Lidtke Motors Inc,32736.0,Black Onyx,Beige,2014 LEXUS GX 460 Luxury AWD 4dr SUV SUV V8,2014.0,Lexus,40495.0,(920) 887-1661,Lidtke Motors Inc,32736.0,Black Onyx,BIEGE
30639,WA1LMAFE7ED002316,WA1LMAFE4ED003925,2014 Audi Q7 3.0 TDI Premium,2014,Audi,28980.0,(877) 682-3020,VROOM (Milwaukee),74337.0,White,Tan,2014 Audi Q7 3.0 TDI Premium SUV,2014.0,Audi,30750.0,414-543-3000,INTERNATIONAL AUTOS GROUP,74225.0,Daytona Gray Pearl Effect,Black
30714,JTHBE1D2XE5001984,JTHCF1D25E5011226,2014 Lexus IS 350 Base,2014,Lexus,24577.0,(608) 338-1572,Russ Darrow Mazda of Madison,46389.0,Ultra White,Alabaster,Used 2014 Lexus IS 250 4dr Sport Sdn Auto AWD,2014.0,Lexus,23979.0,(414) 228-6200,Andrew Chevrolet,46806.0,Ultra White,Black W/nuluxe Seat Trim Orange Leather Seat Trim
30761,WA1CMAFE2DD016753,WA1WMAFEXDD012477,2013 Audi Q7 3.0 TDI Premium quattro,2013,Audi,29900.0,(888) 380-6201,Runde Chevrolet,71674.0,Charcoal,,2013 Audi Q7 quattro 4dr 3.0L TDI Prestige SUV,2013.0,Audi,27999.0,888-784-8893,Autosource Motors Inc.,70623.0,Glacier White Metallic,Black
30765,WA1WMAFEXDD012477,WA1WMAFEXDD012477,2013 Audi Q7 3.0L TDI Prestige,2013,Audi,27999.0,(414) 455-6995,"AutoSource Motors, Inc.",70623.0,Glacier White Metallic,Black,2013 Audi Q7 quattro 4dr 3.0L TDI Prestige SUV,2013.0,Audi,27999.0,888-784-8893,Autosource Motors Inc.,70623.0,Glacier White Metallic,Black
31121,5UXWX9C32H0W75665,5UXWX9C32H0W75665,2017 BMW X3 xDrive28i,2017,BMW,46295.0,(877) 591-3075,BMW of Milwaukee North,2.0,Chestnut Bronze,Oyster,2017 BMW X3 xDrive28i SAV,2017.0,BMW,46295.0,888-258-1784 888-258-6303,Concours BMW,2.0,Chestnut Bronze,OYSTER
31205,2T2BK1BA0FC283203,2T2BK1BA0FC283203,2015 Lexus RX 350 Base,2015,Lexus,29950.0,(608) 478-2660,Lexus of Madison,24167.0,Stargazer Black,Parchment,2015 Lexus RX 350,2015.0,Lexus,29950.0,877-510-3625 877-545-4105,Lexus of Madison,24167.0,STARGAZER BLACK,PARCHMENT
31376,JTHBK1GG9F2180361,JTHBK1GG9F2180361,2015 Lexus ES 350 350,2015,Lexus,26998.0,(866) 508-6541,Boucher Hyundai,25562.0,Obsidian Black,Parchment,Used 2015 Lexus ES 350,2015.0,Lexus,26998.0,888-383-3649 866-508-6541,Boucher Hyundai,25562.0,Obsidian,Parchment
31402,JTHBK1GG7F2165521,JTHBK1GG9F2180361,2015 Lexus ES 350,2015,Lexus,27799.0,(877) 591-3075,BMW of Milwaukee North,23580.0,Black,Black,Used 2015 Lexus ES 350,2015.0,Lexus,26998.0,888-383-3649 866-508-6541,Boucher Hyundai,25562.0,Obsidian,Parchment
31584,WBA3C3C56FP663843,WBA3C3C56FP663843,2015 BMW 320 i xDrive,2015,BMW,17995.0,(414) 219-1518,Hyundai Greenfield,73086.0,Jet Black,Black,2015 BMW 3 Series 320i Xdrive Sedan,2015.0,BMW,17995.0,414-543-3000,INTERNATIONAL AUTOS GROUP,73086.0,Jet Black,Black
31664,WDDSJ4GB3JN528291,WDDSJ4GB1JN542061,2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,6086.0,Lunar Blue Metallic,Sahara Beige,2018 Mercedes-Benz CLA CLA 250,2018.0,Mercedes-Benz,36991.0,847-381-8900,Motor Werks Honda,5168.0,Gray,Black
31684,WBAVL1C54FVY34159,WBAVL1C53FVY30460,2015 BMW X1 xDrive 28i,2015,BMW,23960.0,(920) 354-4263,West Side GM,22794.0,Galaxy Silver,Black,"2015 BMW X1 xDrive28i SUV - Heated Leather, Bluetooth",2015.0,BMW,24873.0,(888) 480-1482,Richardson Motors,24460.0,Alpine White,
31689,WBAVL1C53FVY30460,WBAVL1C53FVY30460,2015 BMW X1 xDrive 28i,2015,BMW,24873.0,(563) 239-2190,Richardson Motors,24460.0,Alpine White,,"2015 BMW X1 xDrive28i SUV - Heated Leather, Bluetooth",2015.0,BMW,24873.0,(888) 480-1482,Richardson Motors,24460.0,Alpine White,
31743,WBA3B3G59FNT68521,WBA3B5C50FF959493,2015 BMW 328 i xDrive,2015,BMW,24306.0,(877) 591-3075,BMW of Milwaukee North,44611.0,Black Sapphire Metallic,Black / Red,2015 BMW 3 Series 328i xDrive,2015.0,BMW,23944.0,414-875-8931,Nationwide Auto Sales,44840.0,Alpine White,Venetian Beige
32118,2T2HK31U58C063673,2T2HK31U58C063673,2008 Lexus RX 350,2008,Lexus,11200.0,(262) 510-0474,Lexus of Brookfield,128425.0,Silver,Black,2008 LEXUS RX 350,2008.0,Lexus,11200.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,128425.0,Silver,BLACK
32448,WBAYF4C51FGS99396,WBAYF4C51FGS99396,2015 BMW 740 Li xDrive,2015,BMW,43985.0,(414) 930-1684,International Autos,40161.0,Black Sapphire Metallic,Black,2015 BMW 740i Li xDrive Sedan,2015.0,BMW,43985.0,,International Alfa Romeo,40161.0,Black Sapphire Metallic,Black
32531,JTJBC1BA7D2052597,JTJBC1BA7D2052597,2013 Lexus RX 450h Base,2013,Lexus,28000.0,(262) 558-4486,Toyota of Brookfield,59450.0,Nebula Gray Pearl,Parchment,2013 LEXUS RX 450h 450h SUV All-wheel Drive,2013.0,Lexus,28000.0,414-691-0603,Jack Safro Toyota,59450.0,Nebula Gray Pearl,PARCHMENT
32708,5UXKR0C54J0X89775,5UXKR0C55J0X89610,2018 BMW X5 xDrive35i,2018,BMW,59985.0,(414) 939-8502,International Autos,4614.0,Space Gray Metallic,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61494.0,888-258-1784 888-258-6303,Concours BMW,4651.0,Dark Graphite,BLACK
32729,5UXKR0C56J0X84139,5UXKR0C55J0X89610,2018 BMW X5 xDrive35i,2018,BMW,59885.0,(866) 932-0704,BMW of Milwaukee North,4710.0,Alpine White,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61494.0,888-258-1784 888-258-6303,Concours BMW,4651.0,Dark Graphite,BLACK
32739,5UXKR0C58J0X84305,5UXKR0C55J0X89610,2018 BMW X5 xDrive35i,2018,BMW,59650.0,(414) 939-8502,International Autos,5217.0,Silver,,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61494.0,888-258-1784 888-258-6303,Concours BMW,4651.0,Dark Graphite,BLACK
33000,5UXWX7C51H0S19680,5UXWX7C51H0S19680,2017 BMW X3 xDrive35i,2017,BMW,35498.0,(855) 294-9011,Holiday Mazda,46640.0,Black Sapphire Metallic,Black,Used 2017 BMW X3 xDrive35i Sports Activity Vehicle,2017.0,BMW,35498.0,(877) 860-9048,Holiday Automotive,46640.0,Black Sapphire Metallic,Black
33289,2T2BZMCA8HC095706,2T2BZMCA5HC086459,2017 Lexus RX 350 350,2017,Lexus,45800.0,(414) 375-4932,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,Gray,Used 2017 Lexus RX 350 AWD,2017.0,Lexus,47000.0,866-619-2362 866-913-8078,Anderson Toyota Lexus,7522.0,Black,
33506,JTJBK1BA7F2478764,JTJBK1BA7F2478764,2015 Lexus RX 350 350,2015,Lexus,31595.0,(888) 481-5925,Porsche Milwaukee North,20723.0,Brown,Tan,Pre-Owned 2015 Lexus RX 350 Stock:KF2478764,2015.0,Lexus,31595.0,(888) 336-6441,Volkswagen of Milwaukee North,20723.0,Beige,Tan
33533,JTHCE1D26F5007092,JTJBK1BA7F2478764,2015 Lexus IS 350,2015,Lexus,30998.0,(414) 214-9772,CarMax Metro Parc,18807.0,Red,Black,Pre-Owned 2015 Lexus RX 350 Stock:KF2478764,2015.0,Lexus,31595.0,(888) 336-6441,Volkswagen of Milwaukee North,20723.0,Beige,Tan
34005,5UXKR0C54J0X89775,5UXKR0C55J0X97996,2018 BMW X5 xDrive35i,2018,BMW,59985.0,(414) 939-8502,International Autos,4614.0,Space Gray Metallic,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61250.0,847-265-1122,Zeigler Nissan Gurnee,4069.0,Black,
34026,5UXKR0C56J0X84139,5UXKR0C55J0X97996,2018 BMW X5 xDrive35i,2018,BMW,59885.0,(866) 932-0704,BMW of Milwaukee North,4710.0,Alpine White,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61250.0,847-265-1122,Zeigler Nissan Gurnee,4069.0,Black,
34470,JTHHE5BC1F5003704,JTHCE1D21F5008053,2015 Lexus RC 350 Base,2015,Lexus,32980.0,(877) 682-3020,VROOM (Milwaukee),17731.0,Silver,Black,2015 LEXUS IS 350 F-Sport AWD Sedan,2015.0,Lexus,32986.0,815-895-8105,Brian Bemis Auto World Inc,18125.0,,
34757,JTHBK1EG8C2500509,JTHBK1EG8C2500509,2012 Lexus ES 350 Base,2012,Lexus,17700.0,(414) 375-4932,Lexus of Milwaukee,53615.0,Nebula Gray Pearl,Light Gray,2012 LEXUS ES,2012.0,Lexus,17700.0,(414) 386-1368,Lexus of Milwaukee,53615.0,Nebula Gray Pearl,LIGHT GRAY
34762,WBA8Z9C50HG452986,WBA8K3C56HK679288,2017 BMW 330 Gran Turismo i xDrive,2017,BMW,43899.0,(866) 932-0704,BMW of Milwaukee North,4179.0,Mineral Gray Metallic,Coral Red,2017 BMW 3 Series 330i xDrive Sports Wagon,2017.0,BMW,44280.0,888-237-4721 877-654-8272,Zimbrick BMW,3500.0,Mineral Gray Metallic,Saddle Brown/Dark Brown
34783,WBA8K3C56HK679288,WBA8K3C56HK679288,2017 BMW 330 i xDrive,2017,BMW,44280.0,(877) 654-8272,Zimbrick BMW,3500.0,Mineral Gray Metallic,Saddle Brown Dakota Leather,2017 BMW 3 Series 330i xDrive Sports Wagon,2017.0,BMW,44280.0,888-237-4721 877-654-8272,Zimbrick BMW,3500.0,Mineral Gray Metallic,Saddle Brown/Dark Brown
35186,JTJJM7FX5E5084538,JTJJM7FX5E5084538,2014 Lexus GX 460 Luxury,2014,Lexus,39250.0,(608) 478-2657,Lexus of Madison,36313.0,Claret Mica,Black,2014 Lexus GX 460,2014.0,Lexus,39250.0,877-510-3625 877-545-4105,Lexus of Madison,36313.0,CLARET MICA,BLACK
35231,2T2BK1BA4DC200689,2T2BK1BA5DC187029,2013 Lexus RX 350,2013,Lexus,23563.0,(608) 729-3823,Metro Ford of Madison,66557.0,Silver Lining Metallic,Light Gray,2013 Lexus RX 350,2013.0,Lexus,24500.0,877-510-3625 877-545-4105,Lexus of Madison,68191.0,SATIN CASHMERE METALLIC,PARCHMENT
35765,WBAJA7C34HWA70867,WBAJA7C39HG905286,2017 BMW 530 i xDrive,2017,BMW,54945.0,(888) 570-3759,Zimbrick BMW,5027.0,Imperial Blue Metallic,Black Dakota Leather,2017 BMW 530i xDrive Sedan,2017.0,BMW,52989.0,888-258-1784 888-258-6303,Concours BMW,4497.0,Alpine White,BLACK
36306,JTJHA31U040046725,2T2HA31U64C033613,2004 Lexus RX 330,2004,Lexus,8850.0,(779) 208-3164,Auto Solutions of Rockford,109122.0,Millennium Silver Metallic,Sandstone,2004 LEXUS RX 330 Base SUV All-wheel Drive,2004.0,Lexus,9974.0,877-858-8879 866-373-2325,Raymond Chevrolet-Kia,110024.0,,
36375,WA1LFAFP3FA108602,WAUWFLFF8F1037786,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,24370.0,Brilliant Black,Black,Used 2015 Audi A3 2.0T Prestige,2015.0,Audi,25934.0,888-776-7860 888-476-5859,Dekalb Sycamore Chevrolet Cadillac GMC,25156.0,Gray,
36438,JTHCE1D23E5004018,JTHCE1D23E5004018,2014 Lexus IS 350,2014,Lexus,31400.0,(608) 318-4181,Smart Motors,33568.0,Silver Lining Metallic,Light Gray,2014 Lexus IS 350,2014.0,Lexus,31400.0,866-489-6405 877-240-4548,Smart Motors,33568.0,Silver Lining Metallic,Light Gray
36572,2T2BK1BA9FC323097,2T2BK1BA9FC323097,2015 Lexus RX 350 4DR AWD w/ Navi & Moonroof,2015,Lexus,19500.0,(262) 226-8570,Wilde Honda,100322.0,Silver,,2015 LEXUS RX 350 SUV,2015.0,Lexus,19500.0,888-582-4889,Wilde Honda New & Used Cars,100322.0,Silver Lining,
36771,WAUDFAFL5FN032717,WA1LFAFP6FA028744,2015 Audi A4 2.0T Premium quattro,2015,Audi,,(888) 450-4176,Hall Volkswagen Mazda,39583.0,Tornado Gray,,2015 Audi Q5 2.0T Premium (Tiptronic) SUV,2015.0,Audi,28500.0,,International Alfa Romeo,39570.0,Moonlight blue metallic,Beige
37074,WBA3B3C57FJ984747,WBA3B3C57FJ984747,2015 BMW 328 i xDrive,2015,BMW,24193.0,(563) 239-2223,Deery Brothers of Dubuque,40259.0,Black Sapphire Metallic,Black,2015 BMW 328i xDrive Sedan,2015.0,BMW,24193.0,888-810-0623 877-500-2315,BMW of Dubuque,40259.0,Black Sapphire Metallic,BLACK
37212,WAUFMAFC8GN010534,WAUM2AFH5GN002237,2016 Audi A6 3.0L TDI Premium Plus,2016,Audi,36998.0,(414) 455-6995,"AutoSource Motors, Inc.",10597.0,Tornado Gray Metallic,Black,2016 Audi A5 Premium Plus,2016.0,Audi,37800.0,,Schoepp Motors West,9508.0,RED,
37486,WBA8D9G3XHNU63058,WBA8D9G3XHNU63058,2017 BMW 330 i xDrive,2017,BMW,46555.0,(866) 932-0704,BMW of Milwaukee North,4597.0,Glacier Silver Metallic,Black,2017 BMW 330i xDrive Sedan,2017.0,BMW,46555.0,888-258-1784 888-258-6303,Concours BMW,4597.0,Glacier Silver,BLACK
37728,WBA3B9C54FF589706,WBA3X9C52FD868973,2015 BMW 335 i xDrive,2015,BMW,32395.0,(414) 930-1684,International Autos,48696.0,Black Sapphire Metallic,Black,2015 BMW 3 Series 335i Xdrive Gran Turismo Hatchback,2015.0,BMW,31500.0,847-265-1122,Zeigler Nissan Gurnee,47026.0,Melbourne Red Metallic,BLACK
38103,WBA3B9G51FNR93417,WBA5B3C56FD541688,2015 BMW 335 i xDrive,2015,BMW,35990.0,(888) 570-3759,Zimbrick BMW,23320.0,Black Sapphire Metallic,Black Dakota Leather,2015 BMW 5 Series 535i xDrive With Navigation & AWD,2015.0,BMW,35994.0,847-381-8900,Motor Werks Honda,22534.0,Jet Black,Black
38182,WDDKK5KF8EF249206,4JGDA2EB1EA339836,2014 Mercedes-Benz  E 350,2014,Mercedes-Benz,27980.0,(877) 682-3020,VROOM (Milwaukee),49206.0,Black,Black,2014 Mercedes-Benz M-Class ML 350 BlueTEC 4MATIC SUV All-wheel Drive,2014.0,Mercedes-Benz,29975.0,,Billion Toyota of Clinton,47956.0,Lunar Blue,BLACK
38206,WDDHF9BB5EA866711,WDDHF9BB5EA866711,2014 Mercedes-Benz  E 550 4MATIC,2014,Mercedes-Benz,34875.0,(262) 510-0488,Mercedes-Benz of Elmbrook,63265.0,Black,Chestnut Brown,2014 Mercedes-Benz E-Class E 550,2014.0,Mercedes-Benz,34875.0,414-543-3000,International Autos,63265.0,Black,Chestnut Brown/Black
38613,WA1L2AFP2HA059729,WA1L2AFP2HA059729,2017 Audi Q5 Premium Plus,2017,Audi,38998.0,(262) 207-2339,CarMax Waukesha,6836.0,Silver,Brown,2017 Audi Q5 Premium Plus,2017.0,Audi,38998.0,262-207-6249,Carmax Waukesha,7000.0,Silver,Brown
38775,WBAVL1C54EVY11902,WBAVL1C54EVY11902,2014 BMW X1 xDrive 28i,2014,BMW,18995.0,(414) 203-9976,Griffin's Hub Chrysler Jeep Dodge,55091.0,Black Sapphire Metallic,Black,2014 BMW X1 Xdrive28i,2014.0,BMW,18995.0,888-578-4453,Griffin's Hub Chrysler Jeep Dodge Ram,55091.0,Black Sapphire Metallic,BLACK
39020,WDC0G4KB9JV033093,WDC0G4KB2JV044212,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,44975.0,(262) 510-2426,Mercedes-Benz of Elmbrook,6673.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5024.0,Gray,Black
39086,4JGDA5HB3JB025526,WDC0G4KB2JV044212,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,45993.0,888-570-6761 888-570-6837,Motorwerks of Barrington,5024.0,Gray,Black
39147,55SWF4KB1JU248046,WDC0G4KB2JV060541,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,46525.0,(262) 510-0498,Mercedes-Benz of Elmbrook,0.0,White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39164,55SWF4KB6JU256207,WDC0G4KB2JV060541,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,46095.0,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Gray,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39177,WDCTG4GB9JJ488569,WDC0G4KB2JV060541,2018 Mercedes-Benz GLA 250 Base 4MATIC,2018,Mercedes-Benz,44720.0,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Gray,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39192,WDCTG4GB9JJ486059,WDC0G4KB2JV060541,2018 Mercedes-Benz GLA 250 Base 4MATIC,2018,Mercedes-Benz,44125.0,(262) 510-0498,Mercedes-Benz of Elmbrook,0.0,Lunar Blue Metallic,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39210,4JGDA5HB0JB086817,WDC0G4KB2JV060541,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Polar White,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39211,WDC0G4KB7JV063192,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Gray,,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39214,WDDSJ4GB2JN628558,WDC0G4KB2JV060541,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Jupiter Red,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39216,WDC0G4KB7JV044920,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Brilliant Blue Metallic,Silk Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39218,WDDSJ4GB3JN587793,WDC0G4KB2JV060541,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Citrus White,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39222,WDDSJ4GB7JN602831,WDC0G4KB2JV060541,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Citrus White,Shara Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39224,WDDSJ4GB2JN556731,WDC0G4KB2JV060541,2018 Mercedes-Benz CLA 250 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Citrus White,Shara Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39225,WDC0G4KB6JV042141,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Silk Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39226,WDD1K6GB2JF048077,WDC0G4KB2JV060541,2018 Mercedes-Benz  E 400 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Black,Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39227,55SWF4KB4JU248459,WDC0G4KB2JV060541,2018 Mercedes-Benz  C 300 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Black,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
39229,WDC0G4KB7JV037353,WDC0G4KB2JV060541,2018 Mercedes-Benz GLC 300 Base 4MATIC,2018,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Lunar Blue Metallic,Silk Beige,2018 Mercedes-Benz GLC GLC 300 4MATIC,2018.0,Mercedes-Benz,44923.0,888-570-6761 888-570-6837,Motorwerks of Barrington,1020.0,Black,Black
