name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2007 BMW 530xi Sedan,2007.0,BMW,8985.0,International Alfa Romeo,,79634.0,Gray,,Manual,All Wheel Drive,WBANF73577CU28335,287
2012 Lexus ES 350 Sedan,2012.0,Lexus,11995.0,Economy Plus Auto Sales,,137767.0,Black,Select,Automatic,Front Wheel Drive,JTHBK1EG5C2506557,1620
2015 Lexus NX 200t,2015.0,Lexus,28500.0,Lexus of Madison,877-510-3625 877-545-4105,43837.0,EMINENT WHITE PEARL,CREME,Automatic,All Wheel Drive,JTJBARBZXF2002726,1126
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,27772.0,Motorwerks of Barrington,888-570-6761 888-570-6837,16530.0,White,Black,Automated Manual,All Wheel Drive,WDCTG4GB0FJ040017,2243
2005 LEXUS ES 330 Base Sedan,2005.0,Lexus,4997.0,Diamond Jim's Motorcars,888-261-9579,185715.0,Classic Silver Metallic,ASH,Automatic,Front Wheel Drive,JTHBA30GX55067847,1533
2011 Audi R8 5.2,2011.0,Audi,82495.0,Kearns Motor Car,920-674-6777,45387.0,Ibis White/Black Roof,Black,Automated Manual,All Wheel Drive,WUAVNAFG4BN001601,2562
2014 Audi S7 4.0T Prestige quattro Tiptronic,2014.0,Audi,36900.0,MSI Auto Sales,608-833-3012,84938.0,Black,Leather,Automated Manual,All Wheel Drive,WAUW2AFC9EN038958,2534
2016 LEXUS GS 350 Sedan V6 DOHC 24V,2016.0,Lexus,,Van Horn Ford of Oconomowoc,,12806.0,Black,CIRCUIT RED,Automatic,All Wheel Drive,JTHCZ1BL1GA003458,1223
Used 2014 Mercedes-Benz SL-CLass 2dr Roadster SL 550,2014.0,Mercedes-Benz,57613.0,Napleton Auto Group,815-398-0505,5816.0,Mars Red,,Automatic,Rear Wheel Drive,WDDJK7DA0EF029793,1836
2015 Mercedes-Benz SLK SLK 250,2015.0,Mercedes-Benz,30999.0,Motorwerks of Barrington,888-570-6761 888-570-6837,22104.0,Black,Sahara Beige,Manual,Rear Wheel Drive,WDDPK4HA1FF099792,2309
2014 BMW X6 M With Navigation & AWD,2014.0,BMW,44977.0,Motorwerks of Barrington,888-570-6761 888-570-6837,33435.0,Gray,Silverstone,Automatic,All Wheel Drive,5YMGZ0C53E0J99863,842
2014 Mercedes-Benz GLK 250 BlueTEC 4MATIC SUV,2014.0,Mercedes-Benz,26500.0,Zeigler Nissan Gurnee,847-265-1122,35306.0,Steel Gray Metallic,BLACK,Automatic,All Wheel Drive,WDCGG0EB6EG328410,2084
2015 BMW 6 Series 4dr Sdn 640i xDrive AWD Gran Coupe,2015.0,BMW,45990.0,Zimbrick BMW,888-237-4721 877-654-8272,33825.0,Black Sapphire Metallic,Black,Automatic,All Wheel Drive,WBA6B8C55FD453751,47
2015 Audi Q7 3.0T Premium quattro,2015.0,Audi,35000.0,Motor Werks Honda,847-381-8900,30448.0,Glacier White Metallic,Black,Automatic,All Wheel Drive,WA1LGAFE0FD029866,2956
2012 Mercedes-Benz M-Class ML 550 4MATIC SUV 4x4,2012.0,Mercedes-Benz,28611.0,Billion Toyota of Clinton,,51039.0,Steel Gray,BLACK,Automatic,All Wheel Drive,4JGDA7DB8CA058340,2463
2016 Mercedes-Benz E-Class E 550,2016.0,Mercedes-Benz,52987.0,Motorwerks of Barrington,888-570-6761 888-570-6837,11033.0,Iridium Silver Metallic,Red/Black,Automatic,Rear Wheel Drive,WDDKK7DF4GF330960,2173
Used 2014 BMW X3 xDrive28i AWD 4dr SAV,2014.0,BMW,19999.0,MCGRATH CADILLAC,,98678.0,Space Gray,,Automatic,All Wheel Drive,5UXWX9C58E0D26378,182
2004LexusES 330Sedan,2004.0,Lexus,6999.0,"Campbells Auto Sport, Inc.",866-455-1745,119780.0,Black,Bisque,Automatic,Front Wheel Drive,JTHBA30G445043042,1461
2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,42762.0,Umansky Motor Cars,877-650-2166,5041.0,Black,BLACK,Automatic,All Wheel Drive,55SWF4KB5HU231261,2035
2010 Mercedes-Benz GLK GLK 350,2010.0,Mercedes-Benz,14768.0,Libertyville Mitsubishi,888-553-5057 888-553-5079,104485.0,,Gray/Black,Automatic,All Wheel Drive,WDCGG8HB6AF439761,2432
Used 2015 BMW X5 xDrive35i AWD 4DR XDRIVE35I *ULTRAVIEW SUNROOF *HEATED SEATS *CROSS RAILS *TOW PACKAGE*,2015.0,BMW,34997.0,Bergstrom of Madison,608-271-2211,49820.0,White,Black,Automatic,All Wheel Drive,5UXKR0C55F0P09732,66
2015 Audi Q5 2.0T Quattro Premium,2015.0,Audi,25348.0,Fields Jaguar Land Rover Volvo Madison,866-700-7434,69199.0,Black,Black,Automatic,All Wheel Drive,WA1LFAFP8FA098875,2538
Used 2015 BMW 328i xDrive Sedan,2015.0,BMW,25083.0,Lou Bachrodt Automall,(815) 580-4539,20694.0,Black,Black,Automatic,All Wheel Drive,WBA3B3G53FNR86613,332
2013 BMW 328i xDrive w/SULEV Sedan,2013.0,BMW,17995.0,Racine Honda,262-898-2900,38252.0,Mineral Gray,,Automatic,All Wheel Drive,WBA3B5G54DNP41215,759
2018 BMW X1 Xdrive28i SAV,2018.0,BMW,37300.0,Zeigler Nissan Gurnee,847-265-1122,4693.0,Mineral White Metallic,BLACK,,All Wheel Drive,WBXHT3C39J5F89478,691
2015 BMW 535i xDrive Sedan,2015.0,BMW,27860.0,Zeigler Nissan Gurnee,847-265-1122,58570.0,Champagne Quartz,,Automatic,All Wheel Drive,WBA5B3C57FD542154,630
Used 2003 Mercedes-Benz SL-Class SL55 AMG,2003.0,Mercedes-Benz,33986.0,Gregory Infiniti,855-335-0517,56878.0,Alabaster White,Berry Red/charcoal,Automatic,Rear Wheel Drive,WDBSK74F73F031255,2437
2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,34967.0,INTERNATIONAL AUTOS GROUP,414-543-3000,4959.0,Ibis white,Black,Automatic,All Wheel Drive,WAUANAF48HN009658,2748
2010 Lexus RX 350 AWD 4dr,2010.0,Lexus,17400.0,Zimbrick Honda,,76688.0,Black Sapphire Pearl,Black,Automatic,All Wheel Drive,2T2BK1BA7AC053666,1085
2015 Lexus RX 350,2015.0,Lexus,28998.0,Carmax Madison,608-286-3969,33000.0,Tan,Tan,Automatic,All Wheel Drive,JTJBK1BA7F2483754,1185
2015 LEXUS IS 350,2015.0,Lexus,31507.0,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,39245.0,Silver,BLACK,Automatic,All Wheel Drive,JTHCE1D23F5008426,1332
2016 BMW X5 xDrive35i With Navigation & AWD,2016.0,BMW,40949.0,Motorwerks of Barrington,888-570-6761 888-570-6837,25946.0,Silver,Mocha,Automatic,All Wheel Drive,5UXKR0C57G0P21818,918
Used 2014 BMW 320i xDrive Sedan,2014.0,BMW,18584.0,Boucher Chevrolet,866-668-0615 866-590-9089,47112.0,Mojave Metallic,Venetian Beige W/dakota Leather Upholstery,Automatic,Rear Wheel Drive,WBA3C3G5XENS68441,211
2014 Mercedes-Benz E-Class E 550,2014.0,Mercedes-Benz,34875.0,International Autos,414-543-3000,63265.0,Black,Chestnut Brown/Black,Automatic,All Wheel Drive,WDDHF9BB5EA866711,1866
Used 2010 Lexus RX 350 Premium,2010.0,Lexus,17787.0,Russ Darrow Kia,888-356-1417,85601.0,Tungsten Pearl,Light Gray,Automatic,All Wheel Drive,2T2BK1BA0AC005975,1177
2017 BMW X3 xDrive28i Sports Activity Vehicle,2017.0,BMW,29989.0,Zimbrick Inc,608-620-7188,42002.0,Carbon Black Metallic,Black,Automatic,All Wheel Drive,5UXWX9C56H0T00640,76
2015 BMW 320i xDrive Sedan,2015.0,BMW,23885.0,International Alfa Romeo,,26092.0,Black Sapphire Metallic,Black,Automatic,All Wheel Drive,WBA3C3G55FNS74181,320
2018 BMW X5 xDrive35i With Navigation & AWD,2018.0,BMW,56888.0,Motor Werks Honda,847-381-8900,4417.0,Dark Graphite Metallic,Black,,4-Wheel Drive,5UXKR0C52J0X88401,1000
2018 BMW X5 xDrive35i SAV,2018.0,BMW,63555.0,Concours BMW,888-258-1784 888-258-6303,4737.0,Dark Graphite,BLACK,,4-Wheel Drive,5UXKR0C59J0X85771,509
2017 LEXUS RX,2017.0,Lexus,46000.0,Lexus of Milwaukee,(414) 386-1368,4036.0,Matador Red Mica,PARCHMENT,Automatic,All Wheel Drive,2T2BZMCA5HC107519,1489
2011 LEXUS LS 460 Sedan,2011.0,Lexus,18991.0,Brian Bemis Auto World Inc,815-895-8105,94784.0,,,Automatic,All Wheel Drive,JTHCL5EF8B5009550,1602
2015 BMW 328i xDrive Sedan,2015.0,BMW,25958.0,Concours BMW,888-258-1784 888-258-6303,23349.0,Mineral Gray Metallic,BLACK,Automatic,All Wheel Drive,WBA3B3C56FF546014,432
2015 BMW 4 Series 428i xDrive M-Sport 1 Owner Clean Carfax,2015.0,BMW,27777.0,XL Auto Group,888-693-1642,37663.0,Estoril Blue Metallic,Black,Automatic,All Wheel Drive,WBA3N9C56FK246460,790
Used 2010 Lexus RX 350,2010.0,Lexus,16500.0,Anderson Toyota Lexus,866-619-2362 866-913-8078,111815.0,Black,,Automatic,All Wheel Drive,2T2BK1BA0AC013820,1251
1998 BMW 3 Series 323iC,1998.0,BMW,5395.0,Elgin Volkswagen,(877) 797-6424,116837.0,,tan,Manual,Rear Wheel Drive,WBABJ7335WEA17280,1027
2015 BMW 328i xDrive xDrive Wagon,2015.0,BMW,30885.0,International Alfa Romeo,,26063.0,Black Sapphire Metallic,Black,Automatic,All Wheel Drive,WBA3G7C54FK297549,305
2017 BMW X1 xDrive28i SAV,2017.0,BMW,43885.0,International Alfa Romeo,,5054.0,Glacier Silver,Mocha,Automatic,All Wheel Drive,WBXHT3Z38H4A56450,265
2015 Audi A8 L 3.0T Sedan,2015.0,Audi,42793.0,International Alfa Romeo,,43361.0,Phantom black pearl,Black,Automatic,All Wheel Drive,WAU3GAFD5FN006281,2640
2011 BMW 328i Convertible,2011.0,BMW,19967.0,INTERNATIONAL AUTOS GROUP,414-543-3000,18251.0,Platinum Bronze,Cream Beige,Manual,Rear Wheel Drive,WBADW3C51BE541666,373
Used 2015 BMW i3 4dr HB w/Range Extender,2015.0,BMW,23887.0,Anthony Pontiac-gmc-buick,847-856-3080,7015.0,White,Tera Dalbergia Brown,Direct Drive,Rear Wheel Drive,WBY1Z4C55FV279285,827
2013 LEXUS GX,2013.0,Lexus,27400.0,Lexus of Milwaukee,(414) 386-1368,73696.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJBM7FX7D5052094,1507
2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,50782.0,Motorwerks of Barrington,888-570-6761 888-570-6837,12439.0,White,Black,Automatic,All Wheel Drive,WDDZF4KB1HA181696,2305
Used 2008 BMW 550i Sedan,2008.0,BMW,11500.0,Marquardt Of Barrington,(224) 633-1627,105116.0,Black Sapphire Metallic,Natural Brown,Manual,Rear Wheel Drive,WBANW53598CT53563,1014
2015 BMW Z4 sDrive35is,2015.0,BMW,41111.0,Motorwerks of Barrington,888-570-6761 888-570-6837,12357.0,Deep Sea Blue Metallic,Canberra Beige,Automated Manual,Rear Wheel Drive,WBALM1C59FE634527,891
2017 BMW 330i xDrive Sedan,2017.0,BMW,38987.0,Concours BMW,888-258-1784 888-258-6303,9916.0,Mineral Gray Metallic,BLACK,,,WBA8D9C51HK677803,496
Used 2014 Lexus RX 350 AWD 4dr,2014.0,Lexus,26999.0,Brenengen Chevrolet Buick,(608) 269-2158,25564.0,Gray,Black,Automatic,All Wheel Drive,2T2BK1BA9EC235794,1692
2013 BMW 3-Series 328i Sedan,2013.0,BMW,13500.0,Premium Auto Sales Inc.,847-837-1234,72203.0,Silver,Leather,Manual,Rear Wheel Drive,WBA3A5G58DNP22301,837
2002 Lexus GS 300,2002.0,Lexus,5998.0,Arlington Acura in Palatine,866-231-0455 866-892-7510,103757.0,Burnished Gold Metallic,Ivory,Automatic,Rear Wheel Drive,JT8BD69S120156442,1701
2014 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,2014.0,Audi,27999.0,Autosource Motors Inc.,888-784-8893,56678.0,Graphite Gray Metallic,Black,Automatic,All Wheel Drive,WA1LMAFE9ED003998,2848
2017 BMW 430i xDrive w/SULEV Gran Coupe,2017.0,BMW,48555.0,Concours BMW,888-258-1784 888-258-6303,8937.0,Glacier Silver Metallic,BLACK,Automatic,All Wheel Drive,WBA4F9C32HG812006,463
,2014.0,Audi,38900.0,Midwest Highline,,44000.0,Charcoal,Black,Automatic,All Wheel Drive,WA1WMAFE4ED008880,2661
2015 BMW 7 Series 750Li xDrive AWD,2015.0,BMW,48577.0,Motor Werks Honda,847-381-8900,25138.0,White,Black,Automatic,All Wheel Drive,WBAYF8C55FD654210,961
2017 BMW 330i xDrive Sedan,2017.0,BMW,37441.0,Zeigler Nissan Gurnee,847-265-1122,7748.0,Mineral Gray,BLACK/DARK OYSTER,Automatic,All Wheel Drive,WBA8D9G35HNU62352,646
2001 BMW 3-Series 325Ci coupe,2001.0,BMW,3900.0,MSI Auto Sales,608-833-3012,149292.0,White,Leather,Manual,Rear Wheel Drive,WBABN33481JW57809,107
2014 BMW 320i xDrive,2014.0,BMW,18917.0,Frank Boucher Imports,888-238-5743 888-414-4987,41426.0,Mineral Gray,,Automatic,All Wheel Drive,WBA3C3C51EF986914,756
2015 BMW X5 xDrive35i AWD,2015.0,BMW,38000.0,Motorwerks of Barrington,888-570-6761 888-570-6837,39049.0,Space Gray Metallic,Black,Automatic,All Wheel Drive,5UXKR0C51F0K63305,874
2015 BMW M5 With Navigation,2015.0,BMW,63777.0,Motorwerks of Barrington,888-570-6761 888-570-6837,12080.0,Black,Black,Automated Manual,Rear Wheel Drive,WBSFV9C56FD594465,868
Used 2017 Audi Q5 2.0T Premium Quattro,2017.0,Audi,32996.0,Russ Darrow Kia,888-356-1417,20855.0,Brilliant Black,Black,,All Wheel Drive,WA1C2AFP7HA095772,2549
Used 2016 Mercedes-Benz E-Class E 350 Sport,2016.0,Mercedes-Benz,,Napleton Auto Group,815-398-0505,25211.0,,,Automatic,All Wheel Drive,WDDHF8JB3GB283465,1825
2016 Audi A5 Premium Plus,2016.0,Audi,37800.0,Schoepp Motors West,,9508.0,RED,,Automatic,All Wheel Drive,WAUM2AFH5GN002237,2529
Pre-Owned 2001 Audi TT Base Stock:KG8230191A,2001.0,Audi,5879.0,Volkswagen of Milwaukee North,(888) 336-6441,117351.0,Blue,Denim Blue,Manual,Front Wheel Drive,TRUWX28N811025182,2836
2015 Mercedes-Benz C-Class C 300 Sedan,2015.0,Mercedes-Benz,26870.0,Umansky Motor Cars,877-650-2166,24981.0,Palladium Silver Metallic,BLACK,Automatic,All Wheel Drive,55SWF4KB8FU047719,2013
2015 Mercedes-Benz 4MATIC 4dr ML 350,2015.0,Mercedes-Benz,33900.0,Zimbrick European,(608) 258-4000,35549.0,Black,Black,Automatic,All Wheel Drive,4JGDA5HB2FA498007,1729
2014 Audi S4 3.0T Sedan,2014.0,Audi,30900.0,5 Corners Dodge,262-375-3900,45670.0,Ice silver metallic,BLACK,Automated Manual,All Wheel Drive,WAUBGAFL1EA154257,2827
2018 BMW 3 Series 320i xDrive Sedan,2018.0,BMW,44835.0,Zimbrick BMW,888-237-4721 877-654-8272,4787.0,Mineral Gray Metallic,Black,,All Wheel Drive,WBA8E5G59JNU45616,49
2012 Audi A4 2.0T Premium (Tiptronic) Sedan,2012.0,Audi,,INTERNATIONAL AUTOS GROUP,414-543-3000,81283.0,Ice Silver,,Manual,All Wheel Drive,WAUFFAFL0CN011052,2729
2015 BMW X4 xDrive28i SUV,2015.0,BMW,31000.0,Wilde Honda New & Used Cars,888-582-4889,11662.0,Dark Graphite,,Automatic,All Wheel Drive,5UXXW3C53F0F88878,228
2015 Audi Q7 3.0 TDI Premium quattro,2015.0,Audi,40000.0,Motorwerks of Barrington,888-570-6761 888-570-6837,29653.0,Glacier White Metallic,Black,Automatic,All Wheel Drive,WA1LMAFEXFD019550,2943
2016 BMW X5 M With Navigation & AWD,2016.0,BMW,73577.0,Motorwerks of Barrington,888-570-6761 888-570-6837,34301.0,Black,Silverstone,Automatic,All Wheel Drive,5YMKT6C57G0R78457,852
2015 Mercedes-Benz 4MATIC 4dr GLK 350,2015.0,Mercedes-Benz,30900.0,Zimbrick European,(608) 258-4000,22525.0,GREY,,Automatic,All Wheel Drive,WDCGG8JB0FG398300,1730
2011 LEXUS IS 250 4dr Sport Sdn Auto AWD Sedan 6 AWD,2011.0,Lexus,10999.0,Braeger Ford,888-440-3578,122389.0,Matador Red Mica,BLACK,Automatic,All Wheel Drive,JTHCF5C26B5045857,1536
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,27762.0,Motorwerks of Barrington,888-570-6761 888-570-6837,19408.0,Silver,Brown,Automated Manual,All Wheel Drive,WDCTG4GB4FJ092251,2242
Used 2018 BMW 4 Series 430i xDrive,2018.0,BMW,38888.0,Russ Darrow Kia,888-356-1417,17679.0,Carbon Black Metallic,Black,,,WBA4Z3C55JEC48958,117
2015 BMW 3 Series 4dr Sdn 335i xDrive AWD,2015.0,BMW,35990.0,Zimbrick Inc,608-620-7188,23320.0,Black Sapphire Metallic,Black Dakota Leather,Automatic,All Wheel Drive,WBA3B9G51FNR93417,73
2014 BMW X1 xDrive28i,2014.0,BMW,16480.0,Elgin Volkswagen,(877) 797-6424,73470.0,Mineral Gray Metallic,Black,Automatic,All Wheel Drive,WBAVL1C54EVY10104,1028
2010 LEXUS RX 350 SUV 6-Cylinder DOHC VVT-i 24V,2010.0,Lexus,13935.0,Glacier Valley Ford Inc.,(888) 921-2221,118787.0,Cerulean Blue Metallic,BLACK,Automatic,All Wheel Drive,2T2BK1BA9AC002508,1217
PRE-OWNED 2013 LEXUS IS 250,2013.0,Lexus,18900.0,Schlossmann Dodge City of Milwaukee,(888) 460-9542,59220.0,BROWN,,Automatic,All Wheel Drive,JTHCF5C28D5060878,1390
2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,39240.0,Umansky Motor Cars,877-650-2166,4247.0,White,SILK BEIGE/BLACK,Automatic,All Wheel Drive,55SWF4KBXHU220160,2034
2016 BMW 750i xDrive Sedan,2016.0,BMW,69888.0,Motor Werks of Barrington,(866) 938-9842,6894.0,Dark Graphite,IVORY WHITE/BLACK,Automatic,All Wheel Drive,WBA7F2C54GG419807,1016
2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,29800.0,Zimbrick Inc,608-620-7188,40224.0,Claret Mica,Saddle Tan,Automatic,All Wheel Drive,2T2BK1BA0FC271438,1090
2013 BMW 535i xDrive 535i Xdrive Sedan,2013.0,BMW,19860.0,Zeigler Nissan Gurnee,847-265-1122,60093.0,Black Sapphire Metallic,OYSTER/BLACK,Automatic,All Wheel Drive,WBAFU7C53DDU69318,743
2017 Mercedes-Benz C-Class C 43 AMG 4MATIC,2017.0,Mercedes-Benz,46000.0,Motorwerks of Barrington,888-570-6761 888-570-6837,8232.0,Obsidian Black Metallic,Black,,All Wheel Drive,55SWF6EB4HU187180,2190
2016 LEXUS ES 350 Sedan,2016.0,Lexus,33495.0,Gurnee Hyundai,888-574-6160 888-487-5122,17886.0,Atomic Silver,BLACK,Automatic,Front Wheel Drive,JTHBK1GG5G2214071,1629
2014 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2014.0,BMW,24990.0,Zimbrick BMW,888-237-4721 877-654-8272,41926.0,Black Sapphire Metallic,Black/Red,Automatic,All Wheel Drive,WBA3B5G56ENS11376,22
2015 Audi A3 2.0T Premium Plus Sedan,2015.0,Audi,23950.0,INTERNATIONAL AUTOS GROUP,414-543-3000,20937.0,Dakota Gray Metallic,Black,Automated Manual,All Wheel Drive,WAUEFGFFXF1057671,2754
2018 Audi Q5 2.0T Premium Plus SUV,2018.0,Audi,46350.0,INTERNATIONAL AUTOS GROUP,414-543-3000,5558.0,Manhattan Gray Metallic,Black,,All Wheel Drive,WA1BNAFY6J2045375,2775
2011 BMW 328i xDrive 328i Xdrive Sedan,2011.0,BMW,10885.0,International Alfa Romeo,,102172.0,Space Gray Metallic,Black,Manual,All Wheel Drive,WBAPK7G57BNN86380,308
Used 2013 Lexus ES 300h Hybrid,2013.0,Lexus,21299.0,Boucher Hyundai,888-383-3649 866-508-6541,57701.0,Obsidian,Parchment,Automatic,Front Wheel Drive,JTHBW1GG9D2021499,1286
2013 Audi TTS 2.0T Prestige,2013.0,Audi,28500.0,Dane County Chrysler Dodge Jeep RAM,888-217-4833 888-708-8920,28449.0,Black,,Automated Manual,All Wheel Drive,TRUK1AFK2D1001600,2556
2016 Mercedes-Benz SL-Class SL 550 Convertible,2016.0,Mercedes-Benz,75838.0,Umansky Motor Cars,877-650-2166,14394.0,Diamond White,BLACK,Automatic,Rear Wheel Drive,WDDJK7DA4GF038855,1968
2005 Audi S4 Sport Sedan,2005.0,Audi,9999.0,Route 41 Budget Auto,877-201-9062,106459.0,Blue,,Manual,All Wheel Drive,WAUPL68E25A048428,2924
2006 BMW X5 3.0i,2006.0,BMW,6995.0,Brown Deer Sales,414-365-1455,154666.0,SILVER,,Manual,All Wheel Drive,5UXFA13556LY46652,388
2011 Lexus LS 460 AWD,2011.0,Lexus,18995.0,Oliver Motors,866-765-5419,108887.0,Gray,Light Gray Leather,Automatic,All Wheel Drive,JTHCL5EF3B5010203,1218
2004 Lexus RX 330 4WD,2004.0,Lexus,4995.0,Pascarella Auto Sales,920-230-3030,222032.0,Silver,Leather,Automatic,All Wheel Drive,JTJHA31U240016223,1595
2015 BMW X6 xDrive50i,2015.0,BMW,49999.0,XL Auto Group,888-693-1642,38172.0,Jet Black,Cognac/Black,Automatic,All Wheel Drive,5UXKU6C5XF0F94128,799
2014 BMW X3 xDrive28i Xdrive28i SAV,2014.0,BMW,18491.0,Kayser Nissan,866-752-3695,79862.0,Black,BLACK,Automatic,All Wheel Drive,5UXWX9C52E0D41359,59
2015 Mercedes-Benz GLA GLA 250 4MATIC,2015.0,Mercedes-Benz,25999.0,Motor Werks Honda,847-381-8900,33676.0,Cocoa Brown Metallic,Brown,Automated Manual,All Wheel Drive,WDCTG4GBXFJ059562,2409
2013 LEXUS ES 350 Base Sedan,2013.0,Lexus,20495.0,Brilliance Subaru,(224) 281-4300,46836.0,Silver Lining Metallic,BLACK,Automatic,Front Wheel Drive,JTHBK1GG1D2067971,1671
2008 Mercedes-Benz C-Class C300 Sport Sedan,2008.0,Mercedes-Benz,9950.0,Supreme Carriage LLC,(847) 260-9630,103000.0,Silver,Leather,Automatic,All Wheel Drive,WDDGF81X58F141782,2494
2015 Mercedes-Benz SL-Class SL 550,2015.0,Mercedes-Benz,59999.0,Motorwerks of Barrington,888-570-6761 888-570-6837,35486.0,,,Automatic,Rear Wheel Drive,WDDJK7DA1FF031490,2235
Used 2015 Mercedes-Benz GLA 250,2015.0,Mercedes-Benz,24997.0,Napleton Auto Group,815-398-0505,26049.0,White,,Automated Manual,All Wheel Drive,WDCTG4GB3FJ038021,1830
2011 BMW X5 xDrive50i SAV,2011.0,BMW,16782.0,Concours BMW,888-258-1784 888-258-6303,87800.0,Titanium Silver Metallic,BLACK,Automatic,All Wheel Drive,5UXZV8C51BL421336,501
2018 BMW X1 xDrive28i SAV,2018.0,BMW,37173.0,Zeigler Nissan Gurnee,847-265-1122,7300.0,Black,BLACK,,All Wheel Drive,WBXHT3C35J5F90014,658
2015 Audi Q7 3.0T Premium SUV,2015.0,Audi,34950.0,INTERNATIONAL AUTOS GROUP,414-543-3000,44968.0,Carrara White,Cardamom,Automatic,All Wheel Drive,WA1LGAFEXFD012587,2720
2016 Audi S3 2.0T Premium Plus Sedan,2016.0,Audi,36967.0,INTERNATIONAL AUTOS GROUP,414-543-3000,24236.0,Florett silver metallic,Black,Automated Manual,All Wheel Drive,WAUB1GFF6G1038778,2799
Used 2015 Mercedes-Benz S-Class S 550,2015.0,Mercedes-Benz,58990.0,Napleton Auto Group,815-398-0505,28188.0,Diamond White,,Automatic,All Wheel Drive,WDDUG8FB3FA124731,1835
2018 Mercedes-Benz GLC GLC 300,2018.0,Mercedes-Benz,45643.0,Motor Werks Honda,847-381-8900,3529.0,Gray,black,Automatic,,WDC0G4KB7JV038132,2374
2014 LEXUS LS 460,2014.0,Lexus,39000.0,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,41616.0,Black,BLACK,Automatic,All Wheel Drive,JTHCL5EFXE5019968,1327
Used 2010 Mercedes-Benz E-Class E 350 Luxury Sedan AWD w/ Sunroof & Leather,2010.0,Mercedes-Benz,12867.0,Brad Deery Motors,877-809-3176 877-502-4762,99245.0,Black,Black,Automatic,All Wheel Drive,WDDHF8HB6AA050635,2459
Used 2015 BMW X1 xDrive28i,2015.0,BMW,23250.0,MAZDA OF CRYSTAL LAKE,,42875.0,Black,,Automatic,All Wheel Drive,WBAVL1C59FVY27370,585
2017 BMW X3 xDrive28i,2017.0,BMW,35995.0,Schoepp Motors West,,15829.0,Jet Black,,Automatic,All Wheel Drive,5UXWX9C34H0T21081,98
2018 BMW 430i xDrive Convertible,2018.0,BMW,39694.0,Kayser Nissan,866-752-3695,15027.0,Estoril Blue Metallic,BLACK,,,WBA4Z3C53JEC47582,65
2010 Mercedes-Benz M-Class ML 350 4matic,2010.0,Mercedes-Benz,11991.0,Anastos Motors,262-657-6020,137325.0,Iridium Silver Metallic,,Automatic,All Wheel Drive,4JGBB8GB7AA573591,2091
2014 Audi Q7 3.0L TDI Prestige,2014.0,Audi,26500.0,Lomira Auto Sales & Svc,920-269-4420,109023.0,Blue,Black,Automatic,All Wheel Drive,WA1VMAFEXED018941,2659
Used 2004 BMW X5 3.0i,2004.0,BMW,,MAZDA OF CRYSTAL LAKE,,168971.0,Silver,,Manual,All Wheel Drive,5UXFA13584LU20807,586
2018 BMW X5 xDrive35i SAV,2018.0,BMW,55035.0,Zeigler Nissan Gurnee,847-265-1122,7040.0,Silver,BLACK,,4-Wheel Drive,5UXKR0C50J0X86338,627
2016 Audi Q5 quattro 4dr 2.0T Premium Plus Sport Utility,2016.0,Audi,31400.0,Zimbrick Audi,(608) 258-4000,44444.0,Brilliant Black,BLACK,Automatic,All Wheel Drive,WA1L2AFP3GA004009,2511
2013 BMW X3 xDrive28i Xdrive28i SAV,2013.0,BMW,17854.0,BMW of Dubuque,888-810-0623 877-500-2315,82541.0,Space Gray,OYSTER,Automatic,All Wheel Drive,5UXWX9C53D0A14452,609
Used 2013 Lexus LX 570,2013.0,Lexus,36956.0,Russ Darrow Kia,888-356-1417,92310.0,Gray,Black,Automatic,4-Wheel Drive,JTJHY7AX9D4122979,1171
2012 Mercedes-Benz C-Class 4dr Sedan C 250 Sport RWD,2012.0,Mercedes-Benz,13588.0,Autosource Motors Inc.,888-784-8893,60014.0,Black,Black,Automatic,Rear Wheel Drive,WDDGF4HB9CA630839,2054
2018 Mercedes-Benz GLS 550 4MATIC SUV,2018.0,Mercedes-Benz,91882.0,International Alfa Romeo,,5421.0,Black,Black,Automatic,All Wheel Drive,4JGDF7DE5JB003282,1906
2015 BMW 7 Series 740Ld xDrive AWD,2015.0,BMW,43889.0,Motorwerks of Barrington,888-570-6761 888-570-6837,31744.0,Alpine White,Black,Automatic,All Wheel Drive,WBAYG6C51FD383938,880
2011 LEXUS LS 460 Base,2011.0,Lexus,15495.0,Fields Jaguar Land Rover Volvo Madison,866-700-7434,151494.0,Deep Sea Mica,Alabaster,Automatic,All Wheel Drive,JTHCL5EF8B5010679,1162
