name,year,maker,price,seller_name,seller_phone,miles,exterior_color,interior_color,transmission,drivetrain,vin,id
2017 Lexus NX Turbo,2017.0,Lexus,33259.0,Nationwide Auto Sales,414-875-8931,18349.0,Atomic Silver,Black,Automatic,All Wheel Drive,JTJBARBZ6H2096803,1455
Used 1999 Lexus ES 300,1999.0,Lexus,3995.0,R. P. Motors,(414) 933-2257,130923.0,Silver with Charcoal Trim,Tan,Automatic,Front Wheel Drive,JT8BF28G0X0204651,1456
Used 2000 Lexus RX 300,2000.0,Lexus,4995.0,R. P. Motors,(414) 933-2257,164810.0,Silver,,Automatic,Front Wheel Drive,JT6GF10U6Y0067372,1457
2013 LEXUS RX 350 AWD 4dr SUV,2013.0,Lexus,20990.0,Sommer's Automotive,888-494-4193,111681.0,Black,,Automatic,All Wheel Drive,2T2BK1BAXDC208554,1458
2009 LEXUS GS 350 Base Sedan V-6 cyl,2009.0,Lexus,11998.0,Schmit Ford,866-570-4903,132801.0,Opaline Pearl,LIGHT GRAY W LEATHER SEAT TRIM,Automatic,All Wheel Drive,JTHCE96S390022548,1459
2015 LEXUS NX 200t SUV,2015.0,Lexus,32900.0,5 Corners Dodge,262-375-3900,25302.0,Obsidian,BLACK,Automatic,All Wheel Drive,JTJBARBZ3F2021912,1460
2004LexusES 330Sedan,2004.0,Lexus,6999.0,"Campbells Auto Sport, Inc.",866-455-1745,119780.0,Black,Bisque,Automatic,Front Wheel Drive,JTHBA30G445043042,1461
2007LexusGS350 AWD,2007.0,Lexus,12699.0,"Campbells Auto Sport, Inc.",866-455-1745,73744.0,Quartz Shadow Metallic,Gray,Automatic,All Wheel Drive,JTHCE96SX70006392,1462
2013 LEXUS RX 350 SUV,2013.0,Lexus,24877.0,Concours BMW,888-258-1784 888-258-6303,69652.0,Silver Lining Metallic,LIGHT GRAY,Automatic,All Wheel Drive,2T2BK1BA8DC185307,1463
2017 LEXUS RX 350 350 SUV,2017.0,Lexus,47444.0,Concours BMW,888-258-1784 888-258-6303,12317.0,Black,BLACK,Automatic,All Wheel Drive,2T2BZMCA3HC087903,1464
2015 LEXUS ES 350 Sedan,2015.0,Lexus,27799.0,Concours BMW,888-258-1784 888-258-6303,23580.0,Obsidian,BLACK,Automatic,Front Wheel Drive,JTHBK1GG7F2165521,1465
Pre-Owned 2014 Lexus IS 250 AWD,2014.0,Lexus,25995.0,David Hobbs Honda,414-352-6100,43686.0,Black,,Automatic,All Wheel Drive,JTHCF1D23E5007840,1466
Used 2014 Lexus IS 250 4dr Sport Sdn Auto AWD,2014.0,Lexus,23979.0,Andrew Chevrolet,(414) 228-6200,46806.0,Ultra White,Black W/nuluxe Seat Trim Orange Leather Seat Trim,Automatic,All Wheel Drive,JTHCF1D25E5011226,1467
Used 2012 Lexus ES 350 4dr Sdn,2012.0,Lexus,13950.0,Andrew Chevrolet,(414) 228-6200,107912.0,Charcoal,Saddle Tan W/leather Trimmed Seats,Automatic,Front Wheel Drive,JTHBK1EGXC2475791,1468
Used 2007 Lexus GS 350 4dr Sedan AWD,2007.0,Lexus,12990.0,Andrew Chevrolet,(414) 228-6200,97116.0,White,,Automatic,All Wheel Drive,JTHCE96S970008229,1469
Used 2003 Lexus LS 430 4dr Sdn,2003.0,Lexus,6493.0,Infiniti INTERNATIONAL INFINITI NORTH SHORE,(877) 549-8748,148588.0,,Black,Automatic,Rear Wheel Drive,JTHBN30F230093655,1470
Pre-Owned 2015 Lexus RX 350 Stock:KF2478764,2015.0,Lexus,31595.0,Volkswagen of Milwaukee North,(888) 336-6441,20723.0,Beige,Tan,Automatic,All Wheel Drive,JTJBK1BA7F2478764,1471
Pre-Owned 2015 Lexus RX 350 Stock:KFC266772,2015.0,Lexus,28875.0,Volkswagen of Milwaukee North,(888) 336-6441,36070.0,Gray,Black,Automatic,All Wheel Drive,2T2BK1BA9FC266772,1472
Pre-Owned 2012 Lexus CT 200h Stock:HM367026B,2012.0,Lexus,12878.0,Volkswagen of Milwaukee North,(888) 336-6441,73638.0,Gray,,Automatic,Front Wheel Drive,JTHKD5BH0C2086446,1473
Pre-Owned 2009 Lexus RX 350 Stock:KFC182574A,2009.0,Lexus,12081.0,Volkswagen of Milwaukee North,(888) 336-6441,108745.0,Beige,Ivory,Automatic,All Wheel Drive,2T2HK31U99C130258,1474
2015 LEXUS GS,2015.0,Lexus,,Lexus of Milwaukee,414-386-1368,63550.0,Silver,,Automatic,All Wheel Drive,JTHCE1BL9FA001970,1475
2014 LEXUS ES,2014.0,Lexus,,Lexus of Milwaukee,414-386-1368,76734.0,Nebula Gray Pearl,,Automatic,Front Wheel Drive,JTHBK1GG8E2108257,1476
2015 LEXUS ES,2015.0,Lexus,,Lexus of Milwaukee,414-386-1368,47916.0,Silver,BLACK,Automatic,Front Wheel Drive,JTHBK1GG1F2174862,1477
2015 LEXUS RX,2015.0,Lexus,37500.0,Lexus of Milwaukee,(414) 386-1368,18261.0,Stargazer Black,BLACK,Automatic,All Wheel Drive,2T2BC1BA9FC003873,1478
2013 LEXUS RX,2013.0,Lexus,30900.0,Lexus of Milwaukee,(414) 386-1368,15570.0,Starfire Pearl,LIGHT GRAY,Automatic,All Wheel Drive,2T2BK1BA9DC198969,1479
2015 LEXUS RX,2015.0,Lexus,30000.0,Lexus of Milwaukee,(414) 386-1368,28609.0,Satin Cashmere,SADDLE TAN,Automatic,All Wheel Drive,2T2BK1BA9FC331152,1480
2015 LEXUS RX,2015.0,Lexus,29000.0,Lexus of Milwaukee,(414) 386-1368,44402.0,Claret Mica,PARCHMENT,Automatic,All Wheel Drive,2T2BK1BA4FC273290,1481
2015 LEXUS RX,2015.0,Lexus,24500.0,Lexus of Milwaukee,(414) 386-1368,75039.0,Silver Lining Metallic,BLACK,Automatic,All Wheel Drive,2T2BK1BA3FC327307,1482
2015 LEXUS RX,2015.0,Lexus,29500.0,Lexus of Milwaukee,(414) 386-1368,42760.0,Nebula Gray Pearl,BLACK,Automatic,All Wheel Drive,2T2BK1BA5FC325638,1483
2015 LEXUS RX,2015.0,Lexus,29900.0,Lexus of Milwaukee,(414) 386-1368,66656.0,Ultra White,F SPORT CABERNET,Automatic,All Wheel Drive,2T2BK1BA4FC309589,1484
2015 LEXUS RX,2015.0,Lexus,31000.0,Lexus of Milwaukee,(414) 386-1368,30121.0,Starfire Pearl,PARCHMENT,Automatic,All Wheel Drive,2T2BK1BA1FC258052,1485
2016 LEXUS RX,2016.0,Lexus,46000.0,Lexus of Milwaukee,(414) 386-1368,13285.0,Silver Lining Metallic,STRATUS GRAY,Automatic,All Wheel Drive,2T2BZMCA6GC041397,1486
2015 LEXUS RX,2015.0,Lexus,28000.0,Lexus of Milwaukee,(414) 386-1368,39409.0,Starfire Pearl,PARCHMENT,Automatic,Front Wheel Drive,2T2ZK1BA3FC187032,1487
2017 LEXUS RX,2017.0,Lexus,47000.0,Lexus of Milwaukee,(414) 386-1368,7180.0,Silver Gray,STRATUS GRAY,Automatic,All Wheel Drive,2T2BZMCA4HC076862,1488
2017 LEXUS RX,2017.0,Lexus,46000.0,Lexus of Milwaukee,(414) 386-1368,4036.0,Matador Red Mica,PARCHMENT,Automatic,All Wheel Drive,2T2BZMCA5HC107519,1489
2017 LEXUS RX,2017.0,Lexus,46500.0,Lexus of Milwaukee,(414) 386-1368,5687.0,Eminent White Pearl,BLACK,Automatic,All Wheel Drive,2T2BZMCA0HC089608,1490
2017 LEXUS RX,2017.0,Lexus,45800.0,Lexus of Milwaukee,(414) 386-1368,7865.0,Nebula Gray Pearl,STRATUS GRAY,Automatic,All Wheel Drive,2T2BZMCA8HC095706,1491
2017 LEXUS RX,2017.0,Lexus,45900.0,Lexus of Milwaukee,(414) 386-1368,5792.0,Silver Lining Metallic,STRATUS GRAY,Automatic,All Wheel Drive,2T2BZMCA2HC076052,1492
2016 LEXUS NX,2016.0,Lexus,34900.0,Lexus of Milwaukee,(414) 386-1368,45626.0,Obsidian,BLACK,Automatic,All Wheel Drive,JTJBARBZ7G2071861,1493
2015 LEXUS NX,2015.0,Lexus,33000.0,Lexus of Milwaukee,(414) 386-1368,36738.0,Eminent White Pearl,FLAXEN,Automatic,All Wheel Drive,JTJBARBZ6F2021449,1494
2016 LEXUS NX,2016.0,Lexus,31500.0,Lexus of Milwaukee,(414) 386-1368,20239.0,Silver Lining Metallic,BLACK,Automatic,Front Wheel Drive,JTJYARBZ6G2047092,1495
2017 LEXUS NX,2017.0,Lexus,36000.0,Lexus of Milwaukee,(414) 386-1368,4430.0,Obsidian,FLAXEN,Automatic,All Wheel Drive,JTJBARBZ5H2111064,1496
2017 LEXUS NX,2017.0,Lexus,36500.0,Lexus of Milwaukee,(414) 386-1368,6113.0,Nebula Gray Pearl,CREME,Automatic,All Wheel Drive,JTJBARBZ0H2105396,1497
2017 LEXUS LX,2017.0,Lexus,82500.0,Lexus of Milwaukee,(414) 386-1368,13575.0,Black Onyx,BLACK,,4-Wheel Drive,JTJHY7AX3H4241665,1498
2018 LEXUS LX,2018.0,Lexus,83000.0,Lexus of Milwaukee,(414) 386-1368,8.0,Atomic Silver,VQ21 BLACK,,4-Wheel Drive,JTJHY7AX5J4263575,1499
2013 LEXUS LS,2013.0,Lexus,37000.0,Lexus of Milwaukee,(414) 386-1368,45526.0,Liquid Platinum,BLACK,Automatic,All Wheel Drive,JTHDL5EF1D5005508,1500
2014 LEXUS LS,2014.0,Lexus,36900.0,Lexus of Milwaukee,(414) 386-1368,64822.0,Obsidian,PARCHMENT,Automatic,All Wheel Drive,JTHCL5EF6E5019773,1501
2014 LEXUS LS,2014.0,Lexus,37000.0,Lexus of Milwaukee,(414) 386-1368,50299.0,Obsidian,BLACK W/SADDLELEATHER,Automatic,All Wheel Drive,JTHCL5EF8E5022772,1502
2008 LEXUS GX,2008.0,Lexus,13000.0,Lexus of Milwaukee,(414) 386-1368,161541.0,Salsa Red Pearl,DARK GRAY,Automatic,4-Wheel Drive,JTJBT20X580171358,1503
2013 LEXUS GX,2013.0,Lexus,26000.0,Lexus of Milwaukee,(414) 386-1368,105055.0,Black Onyx,ECRU,Automatic,4-Wheel Drive,JTJJM7FX0D5057083,1504
2015 LEXUS GX,2015.0,Lexus,45000.0,Lexus of Milwaukee,(414) 386-1368,11683.0,Claret Mica,BLACK,Automatic,4-Wheel Drive,JTJJM7FX0F5115681,1505
2016 LEXUS GX,2016.0,Lexus,49000.0,Lexus of Milwaukee,(414) 386-1368,13407.0,Claret Mica,BLACK,Automatic,4-Wheel Drive,JTJJM7FX2G5121189,1506
2013 LEXUS GX,2013.0,Lexus,27400.0,Lexus of Milwaukee,(414) 386-1368,73696.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJBM7FX7D5052094,1507
2017 LEXUS GX,2017.0,Lexus,48500.0,Lexus of Milwaukee,(414) 386-1368,16160.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJBM7FX6H5162317,1508
2017 LEXUS GX,2017.0,Lexus,48000.0,Lexus of Milwaukee,(414) 386-1368,25700.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJBM7FX8H5156860,1509
2017 LEXUS GX,2017.0,Lexus,48000.0,Lexus of Milwaukee,(414) 386-1368,21000.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJBM7FX7H5155750,1510
2017 LEXUS GX,2017.0,Lexus,48000.0,Lexus of Milwaukee,(414) 386-1368,17667.0,Starfire Pearl,SEPIA,Automatic,4-Wheel Drive,JTJBM7FX0H5158263,1511
2018 LEXUS GX,2018.0,Lexus,56000.0,Lexus of Milwaukee,(414) 386-1368,2487.0,Silver Lining Metallic,SEPIA,,,JTJBM7FX4J5183673,1512
2010 LEXUS ES,2010.0,Lexus,11900.0,Lexus of Milwaukee,(414) 386-1368,132635.0,Obsidian,PARCHMENT,Automatic,Front Wheel Drive,JTHBK1EG8A2350964,1513
2012 LEXUS ES,2012.0,Lexus,17700.0,Lexus of Milwaukee,(414) 386-1368,53615.0,Nebula Gray Pearl,LIGHT GRAY,Automatic,Front Wheel Drive,JTHBK1EG8C2500509,1514
2012 LEXUS ES,2012.0,Lexus,16500.0,Lexus of Milwaukee,(414) 386-1368,68100.0,Truffle Mica,PARCHMENT,Automatic,Front Wheel Drive,JTHBK1EG1C2473704,1515
2014 LEXUS ES,2014.0,Lexus,21300.0,Lexus of Milwaukee,(414) 386-1368,70183.0,Silver Lining Metallic,BLACK,Automatic,Front Wheel Drive,JTHBK1GG7E2129682,1516
2016 LEXUS ES,2016.0,Lexus,35800.0,Lexus of Milwaukee,(414) 386-1368,1052.0,Eminent White Pearl,FLAXEN,Automatic,Front Wheel Drive,JTHBK1GG0G2242392,1517
2017 LEXUS ES,2017.0,Lexus,35000.0,Lexus of Milwaukee,(414) 386-1368,17500.0,Nebula Gray Pearl,FLAXEN,Automatic,Front Wheel Drive,58ABK1GG0HU071400,1518
2017 LEXUS ES,2017.0,Lexus,37200.0,Lexus of Milwaukee,(414) 386-1368,9586.0,Obsidian,BLACK,Automatic,Front Wheel Drive,58ABK1GG3HU078597,1519
2017 LEXUS ES,2017.0,Lexus,36500.0,Lexus of Milwaukee,(414) 386-1368,9822.0,Caviar,BLACK,Automatic,Front Wheel Drive,58ABK1GGXHU073588,1520
2017 LEXUS ES,2017.0,Lexus,38000.0,Lexus of Milwaukee,(414) 386-1368,5752.0,Eminent White Pearl,BEIGE,Automatic,Front Wheel Drive,58ABK1GG4HU071318,1521
2016 LEXUS CT,2016.0,Lexus,26000.0,Lexus of Milwaukee,(414) 386-1368,11498.0,Ultrasonic Blue Mica w Black Roof,BLACK,Automatic,Front Wheel Drive,JTHKD5BH0G2277676,1522
2007 Lexus ES 350 Sedan,2007.0,Lexus,8495.0,Manyo Motors,(414) 312-8611,139087.0,Black,Leather,Automatic,Front Wheel Drive,JTHBJ46GX72074962,1523
2006 LEXUS GS 300 Base Sedan,2006.0,Lexus,7495.0,Diamond Jim's Motorcars,888-261-9579,164239.0,Black Onyx,BLACK,Automatic,All Wheel Drive,JTHCH96S160010658,1524
2002 LEXUS RX 300 Base SUV,2002.0,Lexus,5997.0,Diamond Jim's Motorcars,888-261-9579,168422.0,White,TAN,Automatic,All Wheel Drive,JTJHF10U220261141,1525
2008 LEXUS RX 350 Base SUV,2008.0,Lexus,13997.0,Diamond Jim's Motorcars,888-261-9579,90316.0,Flint Mica,GRAY,Automatic,All Wheel Drive,2T2HK31U38C083601,1526
1998 LEXUS LX 470 Base SUV,1998.0,Lexus,5995.0,Diamond Jim's Motorcars,888-261-9579,320929.0,Black Onyx/UCA76,TAN,Automatic,All Wheel Drive,JT6HT00W5W0022669,1527
2007 LEXUS RX 350 Base SUV,2007.0,Lexus,9495.0,Diamond Jim's Motorcars,888-261-9579,126480.0,Flint Mica,SILVER,Automatic,All Wheel Drive,2T2HK31U47C042702,1528
2007 LEXUS ES 350 Base Sedan,2007.0,Lexus,7997.0,Diamond Jim's Motorcars,888-261-9579,165189.0,Gold,TAN,Automatic,Front Wheel Drive,JTHBJ46G972042956,1529
2010 LEXUS RX 350 Base SUV,2010.0,Lexus,14995.0,Diamond Jim's Motorcars,888-261-9579,138309.0,Starfire Pearl,GRAY,Automatic,All Wheel Drive,JTJBK1BA1A2403857,1530
2011 LEXUS CT 200h Base Hatchback,2011.0,Lexus,8997.0,Diamond Jim's Motorcars,888-261-9579,120572.0,Obsidian,BLACK,Automatic,Front Wheel Drive,JTHKD5BH9B2034926,1531
2005 LEXUS RX 330 Base SUV,2005.0,Lexus,5777.0,Diamond Jim's Motorcars,888-261-9579,199421.0,Blue,GRAY,Automatic,All Wheel Drive,2T2HA31UX5C042493,1532
2005 LEXUS ES 330 Base Sedan,2005.0,Lexus,4997.0,Diamond Jim's Motorcars,888-261-9579,185715.0,Classic Silver Metallic,ASH,Automatic,Front Wheel Drive,JTHBA30GX55067847,1533
2011 Lexus RX 350 AWD,2011.0,Lexus,21790.0,Frontier Motor Cars Inc,414-282-7100,50803.0,Black,Select,Automatic,All Wheel Drive,2T2BK1BA1BC086521,1534
2013 LEXUS ES 350 Base Sedan,2013.0,Lexus,18997.0,Diamond Jim's Motorcars,888-261-9579,50069.0,Matador Red Mica,TAN,Automatic,Front Wheel Drive,JTHBK1GG1D2062138,1535
2011 LEXUS IS 250 4dr Sport Sdn Auto AWD Sedan 6 AWD,2011.0,Lexus,10999.0,Braeger Ford,888-440-3578,122389.0,Matador Red Mica,BLACK,Automatic,All Wheel Drive,JTHCF5C26B5045857,1536
2014 LEXUS RX 350,2014.0,Lexus,26800.0,Griffin's Hub Chrysler Jeep Dodge Ram,888-578-4453,56013.0,Nebula Gray Pearl,BLACK,Automatic,All Wheel Drive,JTJBK1BA0E2038870,1537
2013 Lexus RX 350 SUV,2013.0,Lexus,,Van Horn Latino,855-416-3161,54703.0,Maroon,,Automatic,All Wheel Drive,2T2BK1BA5DC204010,1538
2016 Lexus IS 300 Sedan,2016.0,Lexus,32630.0,Van Horn Latino,855-416-3161,7667.0,Red,Black,Automatic,All Wheel Drive,JTHCM1D20G5004788,1539
2013 Lexus IS 250 Sedan,2013.0,Lexus,16750.0,Van Horn Latino,(855) 416-3161,60128.0,Silver,Black,Automatic,All Wheel Drive,JTHCF5C2XD5063992,1540
2015 LEXUS NX 200t F Sport SUV,2015.0,Lexus,31640.0,Gary Lang Auto Group,877-289-1712 866-415-5651,41656.0,Gray,F SPORT BLACK,Automatic,All Wheel Drive,JTJBARBZ6F2018390,1541
Pre-Owned 2008 Lexus GX 470 4WD 4dr,2008.0,Lexus,,Gary Lang Auto Group,866-273-5124,170259.0,,,Automatic,4-Wheel Drive,JTJBT20X480169259,1542
2008 Lexus GX 470 Sport Utility,2008.0,Lexus,15477.0,Next Auto Sales,,98394.0,Gold,Leather,Automatic,4-Wheel Drive,JTJBT20X880149144,1543
Used 2006 Lexus RX 330 4dr SUV AWD,2006.0,Lexus,9500.0,Rich's Car Corner,563-556-4161,169715.0,Gray,Black,Automatic,All Wheel Drive,JTJHA31U760103313,1544
Used 2004 Lexus ES 330 4dr Sdn,2004.0,Lexus,5500.0,Rich's Car Corner,563-556-4161,160465.0,Silver,Black,Automatic,Front Wheel Drive,JTHBA30G145052118,1545
Used 2008 Lexus ES 350 4dr Sdn,2008.0,Lexus,9000.0,Rich's Car Corner,563-556-4161,141715.0,Blue,Tan,Automatic,Front Wheel Drive,JTHBJ46G982195564,1546
2015 Lexus IS 250 IS250 AWD SEDAN,2015.0,Lexus,24995.0,Autosource Motors Inc.,888-784-8893,32712.0,Matador Red Mica,Black,Automatic,All Wheel Drive,JTHCF1D28F5026644,1547
Used 2015 Lexus ES 300h Hybrid,2015.0,Lexus,41900.0,Alan Browne Chevrolet,888-658-2340 888-329-6383,21301.0,Black,,Automatic,Front Wheel Drive,JTHBW1GG7F2082014,1548
2009 LEXUS RX 350 Base SUV,2009.0,Lexus,,Bergstrom Scion,920-966-1616,142584.0,Unspecified,UNSPECIFIED,Automatic,All Wheel Drive,2T2HK31U09C101859,1549
2013 LEXUS GS 350 AWD Sedan,2013.0,Lexus,26500.0,Anderson-Weber Toyota,888-631-3882,47538.0,Starfire Pearl,,Automatic,All Wheel Drive,JTHCE1BL6D5006744,1550
2005 Lexus RX 330 AWD,2005.0,Lexus,9950.0,4 Wheels of Fox Lake,877-841-5611,127226.0,,,Automatic,All Wheel Drive,2T2HA31U85C081115,1551
2002 Lexus RX 300,2002.0,Lexus,,"Ray Chevrolet, Inc.",501-843-3592,147384.0,Exterior,,Automatic,All Wheel Drive,JTJHF10U820270622,1552
2010 Lexus RX 350,2010.0,Lexus,10998.0,"Ray Chevrolet, Inc.",501-843-3592,156685.0,Exterior,,Automatic,All Wheel Drive,2T2BK1BA8AC031384,1553
Used 2014 Lexus IS 250,2014.0,Lexus,24500.0,MAZDA OF CRYSTAL LAKE,,37518.0,Silver Lining Metallic,Black,Automatic,All Wheel Drive,JTHCF1D2XE5002117,1554
Used 2008 Lexus GX 470,2008.0,Lexus,14500.0,MAZDA OF CRYSTAL LAKE,,172704.0,White,,Automatic,4-Wheel Drive,JTJBT20X080159795,1555
2009 Lexus IS IS 250 AWD 6-Speed Sequential,2009.0,Lexus,8999.0,Gateway Motors,(414) 208-1777,97530.0,Silver,Black,Automatic,All Wheel Drive,JTHCK262292031147,1556
2014 LEXUS ES 350 4dr Sdn,2014.0,Lexus,21494.0,Ewald's Venus Ford,888-319-2170,61951.0,Gray,BLACK,Automatic,Front Wheel Drive,JTHBK1GG8E2120893,1557
Pre-Owned 2014 Lexus ES 350,2014.0,Lexus,22000.0,Honda of Kenosha,888-345-6878 888-275-0930,36462.0,Red,Parchment,Automatic,Front Wheel Drive,JTHBK1GG8E2142215,1558
Pre-Owned 2015 Lexus IS 250,2015.0,Lexus,25590.0,Honda of Kenosha,888-345-6878 888-275-0930,23611.0,Red,Black,Automatic,All Wheel Drive,JTHCF1D22F5019933,1559
2014 LEXUS GX 460 Base SUV,2014.0,Lexus,36550.0,Dubuque Auto Plaza,877-565-9232 877-610-8023,29465.0,Tungsten Pearl,ECRU,Automatic,4-Wheel Drive,JTJBM7FX9E5079525,1560
2010 LEXUS ES 350 Base Sedan,2010.0,Lexus,13534.0,Dubuque Auto Plaza,877-565-9232 877-610-8023,95212.0,Cerulean Blue Metallic,LIGHT GRAY,Automatic,Front Wheel Drive,JTHBK1EG6A2389732,1561
2014 LEXUS CT 200h Hatchback,2014.0,Lexus,21046.0,Dubuque Auto Plaza,877-565-9232 877-610-8023,23505.0,Charcoal,BLACK,Automatic,Front Wheel Drive,JTHKD5BH2E2191492,1562
Used 2015 Lexus RX 350 AWD 4dr,2015.0,Lexus,32884.0,Richardson Motors,563-690-5086,28106.0,Gray,Light Gray,Automatic,All Wheel Drive,2T2BK1BAXFC330835,1563
2004 LEXUS RX 330 Base SUV All-wheel Drive,2004.0,Lexus,9974.0,Raymond Chevrolet-Kia,877-858-8879 866-373-2325,110024.0,,,Automatic,All Wheel Drive,2T2HA31U64C033613,1564
Pre-Owned 2014 Lexus IS 350 4D Sedan AWD,2014.0,Lexus,26999.0,Brilliance Honda in Crystal Lake,888-259-7080 888-259-7257,67629.0,Starfire Pearl,Rioja Red,Automatic,All Wheel Drive,JTHCE1D28E5004600,1565
Pre-Owned 2015 Lexus RX AWD,2015.0,Lexus,28998.0,Pauly Toyota/Scion,877-654-8261 888-221-2806,47693.0,Blue,Light Gray,Automatic,All Wheel Drive,2T2BK1BA0FC275327,1566
Pre-Owned 2004 Lexus RX AWD,2004.0,Lexus,7095.0,Pauly Toyota/Scion,877-654-8261 888-221-2806,179959.0,Gray,Black,Automatic,All Wheel Drive,2T2HA31U24C034449,1567
2014 LEXUS GX 460 Luxury SUV,2014.0,Lexus,37991.0,Zeigler Nissan Gurnee,847-265-1122,48986.0,Black Onyx,BLACK,Automatic,4-Wheel Drive,JTJJM7FX0E5076797,1568
2009 LEXUS LS 460 L Sedan,2009.0,Lexus,22800.0,Zeigler Nissan Gurnee,847-265-1122,84411.0,Verdigris Mica,ALABASTER,Automatic,All Wheel Drive,JTHDL46F895000662,1569
2014 LEXUS IS 350 350 Sedan,2014.0,Lexus,30995.0,Zeigler Nissan Gurnee,847-265-1122,24479.0,,,Automatic,All Wheel Drive,JTHCE1D26E5003946,1570
2016 LEXUS IS 350 350 Sedan,2016.0,Lexus,34850.0,Zeigler Nissan Gurnee,847-265-1122,32321.0,Atomic Silver,BLACK,Automatic,All Wheel Drive,JTHCE1D29G5010439,1571
2008 LEXUS IS 250 Base Sedan,2008.0,Lexus,9500.0,Zeigler Nissan Gurnee,847-265-1122,118245.0,Mercury Metallic,BLACK,Automatic,All Wheel Drive,JTHCK262382024867,1572
2004 LEXUS GX 470 Base SUV,2004.0,Lexus,10963.0,Zeigler Nissan Gurnee,847-265-1122,101515.0,Silver Pine,GRAY,Automatic,4-Wheel Drive,JTJBT20X840034022,1573
2013 LEXUS GX 460 Premium AWD Premium SUV,2013.0,Lexus,32491.0,Zeigler Nissan Gurnee,847-265-1122,39293.0,Satin Cashmere Metallic,,Automatic,4-Wheel Drive,JTJJM7FX4D5054140,1574
2005 LEXUS RX 330 330 SUV,2005.0,Lexus,10995.0,Zeigler Nissan Gurnee,847-265-1122,85861.0,Black Onyx,BLACK,Automatic,All Wheel Drive,2T2HA31U95C058944,1575
2013 LEXUS IS 250 250 Sedan,2013.0,Lexus,19599.0,Zeigler Nissan Gurnee,847-265-1122,52682.0,Ultra White,BLACK,Automatic,All Wheel Drive,JTHCF5C22D5063596,1576
2015 LEXUS RX 350 SUV,2015.0,Lexus,26594.0,Zeigler Nissan Gurnee,847-265-1122,66436.0,Starfire Pearl,PARCHMENT,Automatic,All Wheel Drive,2T2BK1BA1FC269892,1577
2015 LEXUS RX 350 SUV,2015.0,Lexus,27133.0,Zeigler Nissan Gurnee,847-265-1122,48915.0,Nebula Gray Pearl,LIGHT GRAY,Automatic,All Wheel Drive,2T2BK1BA4FC255159,1578
2010 LEXUS RX 350 SUV,2010.0,Lexus,14105.0,Zeigler Nissan Gurnee,847-265-1122,128275.0,Cerulean Blue Metallic,PARCHMENT,Automatic,All Wheel Drive,2T2BK1BA6AC079885,1579
2015 LEXUS RC 350 350 Coupe,2015.0,Lexus,31300.0,Zeigler Nissan Gurnee,847-265-1122,26660.0,Atomic Silver,BLACK,Automatic,All Wheel Drive,JTHSE5BC0F5000895,1580
2016 LEXUS NX 200t Base Crossover,2016.0,Lexus,29391.0,Zeigler Nissan Gurnee,847-265-1122,8438.0,Obsidian,,Automatic,Front Wheel Drive,JTJYARBZ9G2033722,1581
2004 LEXUS ES 330 Base Sedan,2004.0,Lexus,,Zeigler Nissan Gurnee,847-265-1122,231788.0,Silver,,Automatic,Front Wheel Drive,JTHBA30G845031122,1582
2008 LEXUS ES 350 Sedan,2008.0,Lexus,8600.0,Zeigler Nissan Gurnee,847-265-1122,134786.0,Smoky Granite Mica,LIGHT GRAY,Automatic,Front Wheel Drive,JTHBJ46G582260815,1583
2014 LEXUS ES 350 Navigation,2014.0,Lexus,21995.0,CJ Wilson Mazda of Lake Villa,847-245-7600,49107.0,Satin Cashmere,BLACK,Automatic,Front Wheel Drive,JTHBK1GG3E2086507,1584
2015 LEXUS ES 350 Navigation,2015.0,Lexus,24995.0,CJ Wilson Mazda of Lake Villa,847-245-7600,31595.0,Nebula Gray Pearl,LIGHT GRAY,Automatic,Front Wheel Drive,JTHBK1GG7F2182819,1585
2003 Lexus GS 300,2003.0,Lexus,6995.0,Lot 31 Auto Sales,888-627-0290,110970.0,Silver,,Automatic,Rear Wheel Drive,JT8BD69S430178596,1586
2004 Lexus ES 330,2004.0,Lexus,,Boutique Motors Inc,224-249-3776,70465.0,SILVER,GRAY,Automatic,Front Wheel Drive,JTHBA30G645038974,1587
2000 Lexus ES 300,2000.0,Lexus,,Boutique Motors Inc,224-249-3776,125347.0,SILVER,GRAY,Automatic,Front Wheel Drive,JT8BF28G3Y5085692,1588
2015 LEXUS RX 350 SUV,2015.0,Lexus,,Porcaro Mitsubishi,888-688-8695,19622.0,Starfire Pearl,,Automatic,All Wheel Drive,2T2BK1BA6FC334896,1589
2015 LEXUS IS 250 Sedan,2015.0,Lexus,31980.0,Porcaro Mitsubishi,888-688-8695,19586.0,White,,Automatic,All Wheel Drive,JTHCF1D28F5029060,1590
2004 LEXUS RX 330 Base SUV,2004.0,Lexus,10990.0,Gentile Hyundai,866-994-9831,89653.0,Black Onyx,BLACK,Automatic,All Wheel Drive,JTJHA31U140060679,1591
Pre-Owned 2015 Lexus GX 460,2015.0,Lexus,42225.0,Frank Boucher Kia,262-886-2886,16395.0,Black,Ecru,Automatic,4-Wheel Drive,JTJBM7FX5F5106219,1592
