_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color
39803,2T2BZMCA2HC076052,2T2BZMCA2HC076052,2017 Lexus RX 350 350,2017,Lexus,45900.0,(414) 375-4932,Lexus of Milwaukee,5792.0,Silver Lining Metallic,Gray,2017 LEXUS RX,2017.0,Lexus,45900.0,(414) 386-1368,Lexus of Milwaukee,5792.0,Silver Lining Metallic,STRATUS GRAY
39806,2T2BZMCA8HC108941,2T2BZMCA2HC076052,2017 Lexus RX 350,2017,Lexus,45500.0,(815) 916-4212,Napleton Autowerks Loves Park,6329.0,Silver,,2017 LEXUS RX,2017.0,Lexus,45900.0,(414) 386-1368,Lexus of Milwaukee,5792.0,Silver Lining Metallic,STRATUS GRAY
39807,2T2BZMCA5HC086459,2T2BZMCA2HC076052,2017 Lexus RX 350,2017,Lexus,47000.0,(888) 347-2891,Anderson Toyota Lexus,7522.0,Black,,2017 LEXUS RX,2017.0,Lexus,45900.0,(414) 386-1368,Lexus of Milwaukee,5792.0,Silver Lining Metallic,STRATUS GRAY
39809,2T2BZMCA5HC107519,2T2BZMCA2HC076052,2017 Lexus RX 350 350,2017,Lexus,46000.0,(414) 375-4932,Lexus of Milwaukee,4036.0,Matador Red Mica,Parchment,2017 LEXUS RX,2017.0,Lexus,45900.0,(414) 386-1368,Lexus of Milwaukee,5792.0,Silver Lining Metallic,STRATUS GRAY
39824,WBA3N9C54GK249746,WBA3N9C54GK249746,2016 BMW 428 i xDrive,2016,BMW,38885.0,(414) 930-1684,International Autos,8971.0,Black Sapphire Metallic,Black,2016 BMW 428i xDrive SULEV Coupe,2016.0,BMW,38885.0,,International Alfa Romeo,8971.0,Black Sapphire Metallic,Black
39850,WDDUG8FB2HA330352,WDDUG8FB2HA330352,2017 Mercedes-Benz  S 550,2017,Mercedes-Benz,98962.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,253.0,Obsidian Black Metallic,Black,2017 Mercedes-Benz S-Class S 550 Sedan,2017.0,Mercedes-Benz,98962.0,877-650-2166,Umansky Motor Cars,253.0,Obsidian Black Metallic,BLACK
39853,WDDUG8FB2HA331422,WDDUG8FB2HA330352,2017 Mercedes-Benz  S 550 4MATIC,2017,Mercedes-Benz,,(815) 916-4212,Napleton Autowerks Loves Park,0.0,Obsidian Black,,2017 Mercedes-Benz S-Class S 550 Sedan,2017.0,Mercedes-Benz,98962.0,877-650-2166,Umansky Motor Cars,253.0,Obsidian Black Metallic,BLACK
39857,4JGDF7DE3HA844467,WDDUG8FB2HA330352,2017 Mercedes-Benz GLS 550 Base 4MATIC,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Polar White,Ginger,2017 Mercedes-Benz S-Class S 550 Sedan,2017.0,Mercedes-Benz,98962.0,877-650-2166,Umansky Motor Cars,253.0,Obsidian Black Metallic,BLACK
39932,JTHCE96SX70007834,JTHCE96SX70007834,2007 Lexus GS 350,2007,Lexus,13500.0,(262) 510-0474,Lexus of Brookfield,117552.0,White,Ash,2007 LEXUS GS 350,2007.0,Lexus,13500.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,117552.0,White,LIGHT GRAY
39978,5UXKR0C35H0X76896,5UXKR0C35H0X76896,2017 BMW X5 xDrive35i,2017,BMW,54725.0,(888) 570-3759,Zimbrick BMW,9489.0,Glacier Silver Metallic,Black Dakota Leather,2017 BMW X5 xDrive35i Sports Activity Vehicle,2017.0,BMW,54725.0,888-237-4721 877-654-8272,Zimbrick BMW,9489.0,Glacier Silver Metallic,Black
40033,JTHBW1GGXF2091015,JTHBK1GG4F2161507,2015 Lexus ES 300h,2015,Lexus,24200.0,(262) 373-6622,Lexus of Brookfield,60520.0,Red,Black,2015 LEXUS ES 350,2015.0,Lexus,23400.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,61049.0,Black,LIGHT TAN
40042,JTHBK1GG4F2161507,JTHBK1GG4F2161507,2015 Lexus ES 350 350,2015,Lexus,23400.0,(262) 373-6622,Lexus of Brookfield,61049.0,Black,Light Tan,2015 LEXUS ES 350,2015.0,Lexus,23400.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,61049.0,Black,LIGHT TAN
40231,WAUGFAFC8EN074889,WA1LFAFP1EA075369,2014 Audi A6 2.0T Premium Plus quattro,2014,Audi,23686.0,(815) 572-4289,Reichert Chevrolet Buick,47619.0,Quartz Gray Metallic,Black,2014 Audi Q5 2.0T Premium Plus quattro,2014.0,Audi,24991.0,888-570-6761 888-570-6837,Motorwerks of Barrington,48196.0,Gray,Black
40649,WBAJV6C50JBC99785,WBAJV6C50JBC99785,2018 BMW 640 i xDrive,2018,BMW,67996.0,(888) 570-3759,Zimbrick BMW,2953.0,Bluestone Metallic,Ivory White Nappa Leather,2018 BMW 6 Series 640i xDrive Gran Turismo,2018.0,BMW,67996.0,888-237-4721 877-654-8272,Zimbrick BMW,2953.0,Bluestone Metallic,Ivory White
40757,4JGDA5HB1HA852408,4JGDA5HB1HA852408,2017 Mercedes-Benz GLE 350 Base 4MATIC,2017,Mercedes-Benz,50944.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,9723.0,Selenite Grey Metallic,Black,2017 Mercedes-Benz GLE-Class GLE 350 SUV,2017.0,Mercedes-Benz,50944.0,877-650-2166,Umansky Motor Cars,9723.0,Selenite Gray Metallic,BLACK
40836,WAUBGAFL0DA200692,WAUBGAFL0DA200692,2013 Audi S4 3.0T Premium Plus,2013,Audi,23329.0,(262) 558-4486,Toyota of Brookfield,65950.0,Phantom Black Pearl,Black,2013 Audi S4 3.0T Premium Plus Sedan quattro,2013.0,Audi,23329.0,414-691-0603,Jack Safro Toyota,65950.0,Phantom black pearl,BLACK
41058,WDDZF4KB4HA104109,WDDZF4KB0HA146485,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,50521.0,(262) 395-7647,International Porsche of Waukesha,5626.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,48983.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6119.0,Blue,Macchiato Beige / Black
41062,WDDZF4KB2HA206038,WDDZF4KB0HA146485,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,50775.0,(262) 395-7647,International Porsche of Waukesha,4501.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,48983.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6119.0,Blue,Macchiato Beige / Black
41071,WDDZF4KB3HA188102,WDDZF4KB0HA146485,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,48443.0,(414) 939-8502,International Autos,5013.0,White,Macchiato,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,48983.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6119.0,Blue,Macchiato Beige / Black
41140,55SWF4KB7HU215112,WDDZF4KB0HA146485,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,4878.0,Black,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,48983.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6119.0,Blue,Macchiato Beige / Black
41175,WAULF78K19N033001,WAULF78K19N033001,2009 Audi A4 2.0T Premium quattro,2009,Audi,9872.0,(414) 939-8502,International Autos,103949.0,Ice Silver Metallic,Black,2009 Audi A4 2.0T Premium (Tiptronic) Sedan,2009.0,Audi,10000.0,,International Alfa Romeo,103949.0,Ice Silver Metallic,Black
41343,2T2BZMCA9HC101366,2T2BZMCA9HC101366,2017 Lexus RX 350,2017,Lexus,46950.0,(608) 478-2657,Lexus of Madison,16531.0,Eminent White Pearl,Parchment,2017 Lexus RX,2017.0,Lexus,46950.0,877-510-3625 877-545-4105,Lexus of Madison,16531.0,EMINENT WHITE PEARL,PARCHMENT
41378,WDDZF4KB0HA035600,WDDZF4KB0HA035600,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,54225.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,7298.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54225.0,877-650-2166,Umansky Motor Cars,7298.0,Iridium Silver Metallic,BLACK
41390,WDDZF4KB1HA181326,WDDZF4KB0HA035600,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,55695.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5656.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54225.0,877-650-2166,Umansky Motor Cars,7298.0,Iridium Silver Metallic,BLACK
41399,WDDZF4KB0HA186131,WDDZF4KB0HA035600,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52559.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5916.0,Polar White,Black,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,54225.0,877-650-2166,Umansky Motor Cars,7298.0,Iridium Silver Metallic,BLACK
41517,JTJBM7FX6H5162317,JTHCL5EF9H5028097,2017 Lexus GX 460 Base,2017,Lexus,48500.0,(414) 375-4932,Lexus of Milwaukee,16160.0,Black Onyx,Black,2017 LEXUS LS 460 Sedan V-8 cyl,2017.0,Lexus,,815-229-0510,Anderson's Rock River Ford,14848.0,,
41522,WBAXH5C56CDW02035,WBAXH5C58CDW08354,2012 BMW 528 i xDrive,2012,BMW,15995.0,(414) 455-6995,"AutoSource Motors, Inc.",76643.0,Imperial Blue Metallic,Veneto Beige,2012 BMW 5 Series 528i xDrive Sedan,2012.0,BMW,15998.0,888-784-8893,Autosource Motors Inc.,75067.0,Blue Water Metallic,Venetian Beige
41523,WBAXH5C58CDW08354,WBAXH5C58CDW08354,2012 BMW 528 i xDrive,2012,BMW,15998.0,(414) 455-6995,"AutoSource Motors, Inc.",75067.0,Blue Water Metallic,Venetian Beige,2012 BMW 5 Series 528i xDrive Sedan,2012.0,BMW,15998.0,888-784-8893,Autosource Motors Inc.,75067.0,Blue Water Metallic,Venetian Beige
41524,WBAXH5C56CDW09034,WBAXH5C58CDW08354,2012 BMW 528 i xDrive,2012,BMW,16995.0,(414) 455-6995,"AutoSource Motors, Inc.",74763.0,Dark Graphite Metallic Ii,Venetian Beige,2012 BMW 5 Series 528i xDrive Sedan,2012.0,BMW,15998.0,888-784-8893,Autosource Motors Inc.,75067.0,Blue Water Metallic,Venetian Beige
41614,4JGDF7CE1EA403577,4JGDF7CE1EA403577,2014 Mercedes-Benz  GL 450 4MATIC,2014,Mercedes-Benz,33424.0,(866) 508-6541,Boucher Hyundai,54577.0,Black,Black,Used 2014 Mercedes-Benz GL-Class GL 450,2014.0,Mercedes-Benz,33424.0,888-383-3649 866-508-6541,Boucher Hyundai,54577.0,Black,Black
41818,WBA5A7C55GG148128,WBA5A7C55GG148128,2016 BMW 528 i xDrive,2016,BMW,31540.0,(866) 508-6541,Boucher Hyundai,36576.0,Jet Black,Black,Used 2016 BMW 528i xDrive Sedan,2016.0,BMW,31540.0,888-383-3649 866-508-6541,Boucher Hyundai,36576.0,Jet Black,Black
41820,WBA5A7C50GG148103,WBA5A7C55GG148128,2016 BMW 528 i xDrive,2016,BMW,31997.0,(608) 338-1572,Russ Darrow Mazda of Madison,34755.0,Black,Black,Used 2016 BMW 528i xDrive Sedan,2016.0,BMW,31540.0,888-383-3649 866-508-6541,Boucher Hyundai,36576.0,Jet Black,Black
41931,4JGDF7DE1JB022945,4JGDF7DE1JB022945,2018 Mercedes-Benz GLS 550 Base 4MATIC,2018,Mercedes-Benz,91772.0,(414) 939-8502,International Autos,7758.0,Black,Black,2018 Mercedes-Benz GLS 550 4MATIC SUV,2018.0,Mercedes-Benz,91772.0,,International Alfa Romeo,7758.0,Black,Black
41952,4JGDA5HB3JB058316,4JGDF7DE1JB022945,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,7825.0,Iridium Silver Metallic,brown,2018 Mercedes-Benz GLS 550 4MATIC SUV,2018.0,Mercedes-Benz,91772.0,,International Alfa Romeo,7758.0,Black,Black
41964,WAULFAFH9EN012153,WAULFAFH9EN012153,2014 Audi A5 Premium Plus,2014,Audi,24995.0,(414) 395-8880,Selig Auto Sales and Leasing,53221.0,Black,Black,2014 Audi A5 2.0T Premium Plus Cabriolet quattro,2014.0,Audi,24995.0,877-208-7980,Selig Auto Sales and Leasing,53221.0,Black,Leather
42434,JTJBARBZXF2002726,JTJBARBZXF2002726,2015 Lexus NX 200t,2015,Lexus,28500.0,(608) 478-2660,Lexus of Madison,43837.0,Eminent White Pearl,Cream,2015 Lexus NX 200t,2015.0,Lexus,28500.0,877-510-3625 877-545-4105,Lexus of Madison,43837.0,EMINENT WHITE PEARL,CREME
42436,JTJBARBZ4F2032529,JTJBARBZXF2002726,2015 Lexus NX 200t 200T,2015,Lexus,30000.0,(262) 510-0474,Lexus of Brookfield,43599.0,Atomic Silver,Black,2015 Lexus NX 200t,2015.0,Lexus,28500.0,877-510-3625 877-545-4105,Lexus of Madison,43837.0,EMINENT WHITE PEARL,CREME
42488,JTHBA30GX55067847,JTHBA30GX55067847,2005 Lexus ES 330,2005,Lexus,4997.0,(414) 326-9166,Diamond Jim's Motorcars,185715.0,Classic Silver Metallic,Ash,2005 LEXUS ES 330 Base Sedan,2005.0,Lexus,4997.0,888-261-9579,Diamond Jim's Motorcars,185715.0,Classic Silver Metallic,ASH
42533,WUAVNAFG4BN001601,WUAVNAFG4BN001601,2011 Audi R8 5.2L,2011,Audi,82495.0,(920) 541-2495,Kearns Motor Car Co.,45387.0,Ibis White/Black Roof,Black,2011 Audi R8 5.2,2011.0,Audi,82495.0,920-674-6777,Kearns Motor Car,45387.0,Ibis White/Black Roof,Black
42534,WAUW2AFC9EN038958,WAUW2AFC9EN038958,2014 Audi S7 Prestige,2014,Audi,36900.0,(608) 478-2670,MSI Auto Sales,84938.0,Black,Black,2014 Audi S7 4.0T Prestige quattro Tiptronic,2014.0,Audi,36900.0,608-833-3012,MSI Auto Sales,84938.0,Black,Leather
42629,WDCGG8JB1EG310224,WDCGG0EB6EG328410,2014 Mercedes-Benz  GLK 350,2014,Mercedes-Benz,26995.0,(414) 375-4241,Griffin Chevrolet,36131.0,Black,Black,2014 Mercedes-Benz GLK 250 BlueTEC 4MATIC SUV,2014.0,Mercedes-Benz,26500.0,847-265-1122,Zeigler Nissan Gurnee,35306.0,Steel Gray Metallic,BLACK
42632,WDDHF8JB5EA922528,WDCGG0EB6EG328410,2014 Mercedes-Benz  E 350 4MATIC,2014,Mercedes-Benz,26534.0,(262) 684-4253,Lynch Chrysler Dodge Jeep RAM,34483.0,Iridium Silver Metallic,Black,2014 Mercedes-Benz GLK 250 BlueTEC 4MATIC SUV,2014.0,Mercedes-Benz,26500.0,847-265-1122,Zeigler Nissan Gurnee,35306.0,Steel Gray Metallic,BLACK
42711,WBA6B8C55FD453751,WBA6B8C55FD453751,2015 BMW 640 i xDrive,2015,BMW,45990.0,(888) 570-3759,Zimbrick BMW,33825.0,Black Sapphire Metallic,Black Dakota Leather,2015 BMW 6 Series 4dr Sdn 640i xDrive AWD Gran Coupe,2015.0,BMW,45990.0,888-237-4721 877-654-8272,Zimbrick BMW,33825.0,Black Sapphire Metallic,Black
42775,WA1LMAFE3FD021737,WA1LGAFE0FD029866,2015 Audi Q7 3.0L TDI Premium Plus,2015,Audi,33995.0,(414) 455-6995,"AutoSource Motors, Inc.",31556.0,Graphite Gray Metallic,Black,2015 Audi Q7 3.0T Premium quattro,2015.0,Audi,35000.0,847-381-8900,Motor Werks Honda,30448.0,Glacier White Metallic,Black
42840,WAUHGAFC1FN047861,WA1LGAFE0FD029866,2015 Audi A6 3.0T Prestige quattro,2015,Audi,35767.0,(414) 375-2104,Audi North Shore,29431.0,Ice Silver Metallic,Titanium Gray,2015 Audi Q7 3.0T Premium quattro,2015.0,Audi,35000.0,847-381-8900,Motor Werks Honda,30448.0,Glacier White Metallic,Black
42894,WAUFGAFC0FN030637,WA1LGAFE0FD029866,2015 Audi A6 3.0T Premium Plus quattro,2015,Audi,34000.0,(414) 939-8502,International Autos,31921.0,Aviator Blue Metallic,Black,2015 Audi Q7 3.0T Premium quattro,2015.0,Audi,35000.0,847-381-8900,Motor Werks Honda,30448.0,Glacier White Metallic,Black
42936,WA1LFAFP1FA081884,WA1LGAFE0FD029866,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,30000.0,Monsoon Gray,,2015 Audi Q7 3.0T Premium quattro,2015.0,Audi,35000.0,847-381-8900,Motor Werks Honda,30448.0,Glacier White Metallic,Black
43040,55SWF4KB5HU231261,55SWF4KB5HU231261,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,42762.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,5041.0,Black,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,42762.0,877-650-2166,Umansky Motor Cars,5041.0,Black,BLACK
43041,55SWF4KB7HU189661,55SWF4KB5HU231261,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,42084.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,5950.0,Selenite Grey Metallic,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,42762.0,877-650-2166,Umansky Motor Cars,5041.0,Black,BLACK
43086,55SWF4KB7HU215112,55SWF4KB5HU231261,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,4878.0,Black,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,42762.0,877-650-2166,Umansky Motor Cars,5041.0,Black,BLACK
43088,55SWF4KB0HU215453,55SWF4KB5HU231261,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,44389.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,3998.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,42762.0,877-650-2166,Umansky Motor Cars,5041.0,Black,BLACK
43121,5UXKR0C55F0P09732,5UXKR0C55F0P09732,2015 BMW X5 xDrive35i,2015,BMW,34997.0,(866) 264-4261,Bergstrom Cadillac of Madison,49820.0,White,Black,Used 2015 BMW X5 xDrive35i AWD 4DR XDRIVE35I *ULTRAVIEW SUNROOF *HEATED SEATS *CROSS RAILS *TOW PACKAGE*,2015.0,BMW,34997.0,608-271-2211,Bergstrom of Madison,49820.0,White,Black
43214,WA1LFAFP8FA098875,WA1LFAFP8FA098875,2015 Audi Q5 2.0T Premium quattro,2015,Audi,25348.0,(262) 229-4393,Fields Jaguar Land Rover Volvo Waukesha,69199.0,Black,Black,2015 Audi Q5 2.0T Quattro Premium,2015.0,Audi,25348.0,866-700-7434,Fields Jaguar Land Rover Volvo Madison,69199.0,Black,Black
43439,WBA3B3G53FNR86613,WBA3B3G53FNR86613,2015 BMW 328 i xDrive,2015,BMW,25083.0,(815) 580-3161,Lou Bachrodt Automall,20694.0,Black,Black,Used 2015 BMW 328i xDrive Sedan,2015.0,BMW,25083.0,(815) 580-4539,Lou Bachrodt Automall,20694.0,Black,Black
43451,WBA3B5C54DF594152,WBA3B5G54DNP41215,2013 BMW 328 i xDrive,2013,BMW,19992.0,(414) 395-8880,Selig Auto Sales and Leasing,38462.0,Red,Black,2013 BMW 328i xDrive w/SULEV Sedan,2013.0,BMW,17995.0,262-898-2900,Racine Honda,38252.0,Mineral Gray,
43469,WBA3B5G54DNP41215,WBA3B5G54DNP41215,2013 BMW 328 i xDrive,2013,BMW,17995.0,(262) 324-1193,Racine Honda,38252.0,Gray,Black,2013 BMW 328i xDrive w/SULEV Sedan,2013.0,BMW,17995.0,262-898-2900,Racine Honda,38252.0,Mineral Gray,
43510,WBA3G7C57FK480587,WBA5B3C57FD542154,2015 BMW 328 i xDrive,2015,BMW,27259.0,(866) 413-8566,Gordie Boucher Lincoln of West Allis,57074.0,Black Sapphire Metallic,Black,2015 BMW 535i xDrive Sedan,2015.0,BMW,27860.0,847-265-1122,Zeigler Nissan Gurnee,58570.0,Champagne Quartz,
43575,WA1C2AFP8HA054700,WAUANAF48HN009658,2017 Audi Q5 2.0T Premium quattro,2017,Audi,36000.0,(414) 939-8502,International Autos,4875.0,Ibis White,Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,34967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4959.0,Ibis white,Black
43654,WAUANAF43HN020955,WAUANAF48HN009658,2017 Audi A4 2.0 TFSI Auto Premium quattro AWD,2017,Audi,36700.0,,Zimbrick European,6876.0,Florett Silver Metallic,Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,34967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4959.0,Ibis white,Black
43681,WAUDNAF4XHN046823,WAUANAF48HN009658,2017 Audi A4 2.0T Premium quattro,2017,Audi,35000.0,(414) 939-8502,International Autos,5720.0,Ibis White,Black,2017 Audi A4 2.0T Premium Sedan,2017.0,Audi,34967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,4959.0,Ibis white,Black
43736,2T2BK1BA7AC053666,2T2BK1BA7AC053666,2010 Lexus RX 350 Base,2010,Lexus,17400.0,(608) 338-1471,Zimbrick at Fish Hatchery Road,76688.0,Black Sapphire Pearl,Black,2010 Lexus RX 350 AWD 4dr,2010.0,Lexus,17400.0,,Zimbrick Honda,76688.0,Black Sapphire Pearl,Black
43884,2T2BK1BA2FC257329,JTJBK1BA7F2483754,2015 Lexus RX 350 Base,2015,Lexus,28598.0,(414) 375-4859,Heiser Toyota,34405.0,Obsidian,Black w/Leather Seat Trim or Semi-Aniline Leather,2015 Lexus RX 350,2015.0,Lexus,28998.0,608-286-3969,Carmax Madison,33000.0,Tan,Tan
43989,JTJBK1BA7F2483754,JTJBK1BA7F2483754,2015 Lexus RX 350,2015,Lexus,28998.0,(608) 286-3923,CarMax Madison,32637.0,Tan,Tan,2015 Lexus RX 350,2015.0,Lexus,28998.0,608-286-3969,Carmax Madison,33000.0,Tan,Tan
44023,JTHBK1GG0F2199980,JTJBK1BA7F2483754,2015 Lexus ES 350,2015,Lexus,28500.0,(608) 729-3822,Schoepp Motors West,31596.0,White,,2015 Lexus RX 350,2015.0,Lexus,28998.0,608-286-3969,Carmax Madison,33000.0,Tan,Tan
44051,JTHCE1D23F5008426,JTHCE1D23F5008426,2015 Lexus IS 350,2015,Lexus,31507.0,(262) 510-0474,Lexus of Brookfield,39245.0,Silver,Black,2015 LEXUS IS 350,2015.0,Lexus,31507.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,39245.0,Silver,BLACK
44062,2T2BK1BA0FC271438,JTHCE1D23F5008426,2015 Lexus RX 350 Base,2015,Lexus,29800.0,(608) 338-1462,Zimbrick Hyundai Eastside,40224.0,Claret Mica,Saddle Tan,2015 LEXUS IS 350,2015.0,Lexus,31507.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,39245.0,Silver,BLACK
44090,2T2BK1BA9FC268473,JTHCE1D23F5008426,2015 Lexus RX 350 F-SPORT,2015,Lexus,30998.0,(262) 207-2339,CarMax Waukesha,38778.0,Gray,Brown,2015 LEXUS IS 350,2015.0,Lexus,31507.0,888-462-0997 888-889-7155,Jack Safro's Lexus of Brookfield,39245.0,Silver,BLACK
44174,WBA3X5C55ED243006,WBA3C3G5XENS68441,2014 BMW 328 Gran Turismo i xDrive,2014,BMW,19980.0,(262) 684-4253,Lynch Chrysler Dodge Jeep RAM,46985.0,Jet Black,Black,Used 2014 BMW 320i xDrive Sedan,2014.0,BMW,18584.0,866-668-0615 866-590-9089,Boucher Chevrolet,47112.0,Mojave Metallic,Venetian Beige W/dakota Leather Upholstery
44181,WBA3C3G5XENS68441,WBA3C3G5XENS68441,2014 BMW 320 i xDrive,2014,BMW,18584.0,(866) 590-9089,Boucher Chevrolet of Waukesha,47112.0,Mojave Metallic,Venetian Beige,Used 2014 BMW 320i xDrive Sedan,2014.0,BMW,18584.0,866-668-0615 866-590-9089,Boucher Chevrolet,47112.0,Mojave Metallic,Venetian Beige W/dakota Leather Upholstery
44210,WDDHF9BB5EA866711,WDDHF9BB5EA866711,2014 Mercedes-Benz  E 550 4MATIC,2014,Mercedes-Benz,34875.0,(262) 510-0488,Mercedes-Benz of Elmbrook,63265.0,Black,Chestnut Brown,2014 Mercedes-Benz E-Class E 550,2014.0,Mercedes-Benz,34875.0,414-543-3000,International Autos,63265.0,Black,Chestnut Brown/Black
44215,2T2BK1BA0AC005975,2T2BK1BA0AC005975,2010 Lexus RX 350 Base,2010,Lexus,17787.0,(262) 384-4738,Russ Darrow Toyota Scion,85601.0,Tungsten Pearl,Light Gray,Used 2010 Lexus RX 350 Premium,2010.0,Lexus,17787.0,888-356-1417,Russ Darrow Kia,85601.0,Tungsten Pearl,Light Gray
44362,5UXWX9C56H0T00640,5UXWX9C56H0T00640,2017 BMW X3 xDrive28i,2017,BMW,29989.0,(608) 338-1462,Zimbrick Hyundai Eastside,42002.0,Carbon Black Metallic,Black,2017 BMW X3 xDrive28i Sports Activity Vehicle,2017.0,BMW,29989.0,608-620-7188,Zimbrick Inc,42002.0,Carbon Black Metallic,Black
44408,WBAVL1C53FVY30460,WBA3C3G55FNS74181,2015 BMW X1 xDrive 28i,2015,BMW,24873.0,(563) 239-2190,Richardson Motors,24460.0,Alpine White,,2015 BMW 320i xDrive Sedan,2015.0,BMW,23885.0,,International Alfa Romeo,26092.0,Black Sapphire Metallic,Black
44588,5UXKR0C51J0X84257,5UXKR0C59J0X85771,2018 BMW X5 xDrive35i,2018,BMW,63385.0,(877) 591-3075,BMW of Milwaukee North,4978.0,Alpine White,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,63555.0,888-258-1784 888-258-6303,Concours BMW,4737.0,Dark Graphite,BLACK
44593,2T2BZMCA0HC089608,2T2BZMCA5HC107519,2017 Lexus RX 350 350,2017,Lexus,46500.0,(414) 973-2600,Lexus of Milwaukee,5687.0,Eminent White Pearl,Black,2017 LEXUS RX,2017.0,Lexus,46000.0,(414) 386-1368,Lexus of Milwaukee,4036.0,Matador Red Mica,PARCHMENT
44594,2T2BZMCA2HC076052,2T2BZMCA5HC107519,2017 Lexus RX 350 350,2017,Lexus,45900.0,(414) 375-4932,Lexus of Milwaukee,5792.0,Silver Lining Metallic,Gray,2017 LEXUS RX,2017.0,Lexus,46000.0,(414) 386-1368,Lexus of Milwaukee,4036.0,Matador Red Mica,PARCHMENT
44600,2T2BZMCA5HC107519,2T2BZMCA5HC107519,2017 Lexus RX 350 350,2017,Lexus,46000.0,(414) 375-4932,Lexus of Milwaukee,4036.0,Matador Red Mica,Parchment,2017 LEXUS RX,2017.0,Lexus,46000.0,(414) 386-1368,Lexus of Milwaukee,4036.0,Matador Red Mica,PARCHMENT
44620,WBA3B3C56FF546014,WBA3B3C56FF546014,2015 BMW 328 i xDrive,2015,BMW,25958.0,(866) 932-0704,BMW of Milwaukee North,23349.0,Mineral Gray Metallic,Black,2015 BMW 328i xDrive Sedan,2015.0,BMW,25958.0,888-258-1784 888-258-6303,Concours BMW,23349.0,Mineral Gray Metallic,BLACK
