name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 Audi Q7 3.0T Premium Plus,Audi,Gray,38667,Audi North Shore,(414) 375-2104,3.5,14,36820,75,Gray,Black,8-Speed Automatic,AWD,WA1LGAFE0FD028670
2013 Audi Q7 3.0 TDI Premium Plus,Audi,Gray,26500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,341,93854,57,Gray,,8-Speed Automatic,AWD,WA1LMAFE9DD006432
2015 Audi Q7 3.0T Premium,Audi,White,40000,International Autos,(414) 939-8502,3.8,56,12138,71,Carrara White,Limestone,8-Speed Automatic,AWD,WA1CGAFE8FD013222
2012 Audi Q7 3.0T Premium Plus,Audi,Other,,Bergstrom Imports of Oshkosh,(877) 685-1374,3,740,63237,76,Unspecified,,8-Speed Automatic,AWD,WA1LGAFE5CD007101
2010 Audi Q7 3.6L Premium,Audi,Black,13991,INFINITI North Shore,(888) 675-1554,,,106966,76,Orca Black Metallic,Black,6-Speed Automatic with Tiptronic,quattro,WA1CYAFE7AD007062
2008 Audi Q7 4.2L Premium,Audi,Gray,,Motor Werks Cadillac,(847) 829-0121,4.5,150,114076,92,Gray,,6-Speed Automatic w/OD,AWD,WA1BV74LX8D061975
2009 Audi Q7 3.6 Premium,Audi,Gray,14910,Fortune Motor Group,(847) 739-9903,4.9,242,109972,94,Gray,Black,6-Speed Automatic,AWD,WA1EY74LX9D011101
2011 Audi Q7 3.0T S Line Prestige,Audi,Black,25990,Muller Subaru Volkswagen,(847) 739-9952,4.7,124,48105,102,Black,Black,8-Speed Automatic,AWD,WA1DGAFE8BD007497
2015 Audi Q7 3.0T S Line Prestige,Audi,Blue,,XL Auto Group,(630) 634-4973,4.8,22,107673,108,Atlantis Blue Metallic,Black,8-Speed Automatic,AWD,WA1DGAFE7FD014396
2010 Audi Q7 3.6 Premium Plus,Audi,Gray,14895,United Auto Exchange,(630) 884-6080,5,37,134146,109,Gray,Black,6-Speed Automatic,AWD,WA1LYAFE2AD000391
2015 Audi Q7 3.0T Premium Plus,Audi,Blue,38999,Audi Morton Grove,(888) 508-5453,4.5,213,29233,109,Scuba Blue Metallic,Cardamom,8-Speed Automatic,AWD,WA1LGAFE5FD010164
2015 Audi Q7 3.0T Premium Plus,Audi,Blue,34989,Audi Morton Grove,(888) 508-5453,4.5,213,33019,109,Scuba Blue Metallic,Black,8-Speed Automatic,AWD,WA1LGAFEXFD000858
2013 Audi Q7 3.0T S Line Prestige,Audi,Other,27989,Audi Morton Grove,(888) 508-5453,4.5,213,68996,109,,,8-Speed Automatic,AWD,WA1DGAFE6DD000860
2015 Audi Q7 3.0T Premium Plus,Audi,Other,35589,Audi Morton Grove,(888) 508-5453,4.5,213,28419,109,Lava / Gray Pearl,Black,8-Speed Automatic,AWD,WA1LGAFE0FD017944
2015 Audi Q7 3.0T Premium,Audi,Black,35589,Audi Morton Grove,(888) 508-5453,4.5,213,23643,109,Midnight Black,Black,8-Speed Automatic,AWD,WA1CGAFEXFD031849
2009 Audi Q7 3.6 Premium Plus,Audi,Red,9800,Ultimo Motors,(630) 848-9648,4.7,97,160596,109,Garnet Red Pearl,Cardamom Beige,6-Speed Automatic,AWD,WA1AY74L39D015179
2015 Audi Q7 3.0 TDI Premium,Audi,Black,43950,INFINITI of Naperville,(630) 324-0525,4.9,2034,38392,110,Midnight Black,Black,8-Speed Automatic,AWD,WA1WMAFE1FD005274
2017 Audi Q7 3.0T Premium,Audi,Black,53991,Zeigler Chrysler Dodge Jeep Ram of Downers Grove,(866) 906-2874,4.7,186,14315,113,Night Black,Black,8-Speed Automatic,AWD,WA1LAAF76HD043129
2014 Audi Q7 3.0T Premium Plus,Audi,Silver,26997,Chicago Car Corner,(866) 456-0127,3,4,60045,114,Ice Silver Metallic,,8-SPEED A/T,All Wheel Drive,WA1LGAFE2ED018933
2017 Audi Q7 3.0T Premium,Audi,Gray,,Perillo Downers Grove,(630) 324-0328,4.5,35,20425,114,Graphite Gray Metallic,Nougat Brown,8-Speed Automatic,AWD,WA1LAAF74HD005365
2012 Audi Q7 3.0T quattro,Audi,Blue,19495,Baha Auto Sales,(773) 770-4311,3.7,23,84249,118,Blue,Limestone,8-Speed Automatic,AWD,WA1CGBFE8CD005560
2014 Audi Q7 3.0T Premium,Audi,Other,29991,Lujack's Northpark Autoplaza,(888) 472-0402,3.5,5,46995,119,,,8-Speed Automatic,AWD,WA1CGAFE5ED010003
2007 Audi Q7 3.6 Premium,Audi,Red,11500,Chicago Fine Motors,(708) 883-9254,4.2,42,99372,120,Red,Black,6-Speed Automatic,AWD,WA1BY74L37D096900
2014 Audi Q7 3.0T S line Prestige,Audi,Black,32291,Fletcher Jones Audi,(312) 260-5074,4.8,547,60708,121,Orca Black Metallic,Limestone,8-SPEED A/T,All Wheel Drive,WA1CGAFEXED017612
2018 Audi Q7 Prestige,Audi,Blue,63888,Fletcher Jones Audi,(312) 260-5074,4.8,547,7936,121,Ink Blue Metallic,Nougat Brown,8-SPEED A/T,All Wheel Drive,WA1VAAF7XJD009595
2015 Audi Q7 3.0T Premium,Audi,Silver,35230,VROOM (Chicago),(312) 635-7277,2.4,281,25492,124,Silver,Black,8-Speed Automatic w/OD,AWD,WA1LGAFE3FD019901
2009 Audi Q7 Prestige,Audi,Gray,16995,Royal Car Center,(773) 349-9733,,,102422,126,Gray,Black,6-SPEED A/T,All Wheel Drive,WA1CV74L99D013910
2007 Audi Q7 4.2,Audi,Gray,,S&M Auto Sales,(773) 840-8439,3.6,36,127957,126,Gray,Gray,6-Speed Automatic,AWD,WA1AV74L17D010262
2007 Audi Q7,Audi,Gray,13900,Frank's Auto Sales II,(708) 300-3327,5,1,121447,141,Gray,Gray Leather,6 speed automatic,AWD,WA1AV74L97D016519
2017 Audi Q7 3.0T Premium Plus,Audi,White,55932,Carousel Motors,(319) 800-6815,4.8,147,12974,145,Carrara White,Nougat Brown,8-Speed Automatic,AWD,WA1LAAF7XHD015463
2017 Audi Q7 3.0T Premium Plus,Audi,Black,47962,Heller Ford,(309) 490-2082,4.9,163,22555,162,Night Black,Black,8-Speed Automatic,AWD,WA1LAAF72HD042981
2014 Audi Q7 3.0T Premium,Audi,Black,30911,Betten Baker Chevrolet Buick,(616) 384-4298,4.6,70,51135,176,Orca Black Metallic,Black,8-Speed Automatic,AWD,WA1LGAFE0ED015416
2015 Audi Q7 3.0T S Line Prestige,Audi,Gray,35000,Basney BMW,(866) 727-4735,,,64646,187,Daytona Gray Pearl,Black,8-Speed Automatic,AWD,WA1DGAFE8FD028923
2017 Audi Q7 Premium Plus,Audi,Black,48730,VROOM (South Bend-Elkhart),(866) 413-5180,2.4,281,28527,196,Black,Gray,8-Speed Automatic w/OD,AWD,WA1LAAF77HD043043
2015 Audi Q7 3.0 TDI Premium,Audi,White,,Maple Hill Auto Group,(269) 743-2669,4.8,154,11373,200,Carrara White,Limestone,8-Speed Automatic,AWD,WA1CMBFE1FD013755
2017 Audi Q7 2.0T Premium,Audi,White,53495,Maple Hill Auto Group,(269) 743-2669,4.8,154,12119,200,Glacier White Metallic,Black,8-Speed Automatic,AWD,WA1LHAF75HD051038
