name,year,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2015 Lexus GS 350 4dr Sedan,2015,Lexus,White,30230,VROOM (Milwaukee),(877) 682-3020,,,34810,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL2FA012952
2015 Lexus IS 250 4dr Sedan,2015,Lexus,Black,26230,VROOM (Milwaukee),(877) 682-3020,,,19832,73,Black,Black,6-Speed Automatic w/OD,RWD,JTHBF1D26F5067057
2015 Lexus IS 350 Base,2015,Lexus,Gray,28480,VROOM (Milwaukee),(877) 682-3020,,,45476,73,Gray,Red,8-Speed Automatic w/OD,RWD,JTHBE1D26F5017861
2015 Lexus GS 350 Crafted Line 4dr Sedan,2015,Lexus,White,34230,VROOM (Milwaukee),(877) 682-3020,,,29916,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010455
2015 Lexus RC 350 Base,2015,Lexus,Black,31480,VROOM (Milwaukee),(877) 682-3020,,,26010,73,Black,Black,8-Speed Automatic w/OD,RWD,JTHHE5BC8F5006776
2015 Lexus GX 460 Base,2015,Lexus,Black,35480,VROOM (Milwaukee),(877) 682-3020,,,52617,73,Black,Tan,6-Speed Automatic w/OD,4WD,JTJBM7FX8F5113438
2015 Lexus RX 350 Base,2015,Lexus,Gold,29980,VROOM (Milwaukee),(877) 682-3020,,,29083,73,Gold,Tan,6-Speed Automatic w/OD,FWD,2T2ZK1BA3FC164608
2016 Lexus RX 350 Base,2016,Lexus,Gray,40480,VROOM (Milwaukee),(877) 682-3020,,,17383,73,Gray,Black,8-Speed Automatic w/OD,FWD,2T2ZZMCA0GC007079
2015 Lexus RX 350 Base,2015,Lexus,Gray,30230,VROOM (Milwaukee),(877) 682-3020,,,32401,73,Gray,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA2FC201437
2015 Lexus RX 350 Base,2015,Lexus,Black,28480,VROOM (Milwaukee),(877) 682-3020,,,45690,73,Black,Black,6-Speed Automatic w/OD,FWD,2T2ZK1BA4FC182261
2015 Lexus RX 350 Base,2015,Lexus,Black,30730,VROOM (Milwaukee),(877) 682-3020,,,28645,73,Black,Gray,6-Speed Automatic w/OD,FWD,2T2ZK1BA8FC173529
2015 Lexus RX 350 AWD 4dr SUV,2015,Lexus,Black,31230,VROOM (Milwaukee),(877) 682-3020,,,31238,73,Black,Black,,AWD,2T2BK1BA9FC307269
2017 Lexus  Luxury,2017,Lexus,Black,50480,VROOM (Milwaukee),(877) 682-3020,,,15286,73,Black,Gray,6-Speed Automatic w/OD,4WD,JTJJM7FX3H5167356
2017 Lexus  Base,2017,Lexus,Brown,50980,VROOM (Milwaukee),(877) 682-3020,,,6348,73,Brown,Tan,6-Speed Automatic w/OD,4WD,JTJBM7FX5H5172708
2015 Lexus ES 350 4dr Sedan,2015,Lexus,Gray,26230,VROOM (Milwaukee),(877) 682-3020,,,14175,73,Gray,Black,6-Speed Automatic w/OD,FWD,JTHBK1GG7F2188202
2015 Lexus GS 350 4dr Sedan,2015,Lexus,Silver,29230,VROOM (Milwaukee),(877) 682-3020,,,26624,73,Silver,Tan,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010116
2012 Lexus RX 350 Base,2012,Lexus,White,22980,VROOM (Milwaukee),(877) 682-3020,,,60108,73,White,Black,6-Speed Automatic w/manual shift,AWD,2T2BK1BA0CC132812
2014 Lexus IS 350,2014,Lexus,Silver,31400,Smart Motors,(608) 318-4181,4.7,432,33568,4,Silver Lining Metallic,Light Gray,6-Speed Automatic w/OD,AWD,JTHCE1D23E5004018
2015 Lexus RX 350,2015,Lexus,White,27998,CarMax Madison,(608) 286-3923,4.3,3,35879,5,White,Black,,AWD,2T2BK1BA4FC319278
2008 Lexus RX 350,2008,Lexus,White,14995,Schoepp Motors - Northeast,(608) 807-5348,,,96505,5,White,,5-Speed Automatic,AWD,2T2HK31U08C086276
2013 Lexus RX 350,2013,Lexus,Black,23998,CarMax Madison,(608) 286-3923,4.3,3,66598,5,Black,Tan,,AWD,2T2BK1BAXDC211017
2015 Lexus IS 250,2015,Lexus,Gray,25998,CarMax Madison,(608) 286-3923,4.3,3,19649,5,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D28F5016938
2015 Lexus IS 250,2015,Lexus,Gray,25998,CarMax Madison,(608) 286-3923,4.3,3,20606,5,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D22F5018135
2015 Lexus RX 350 Base,2015,Lexus,Silver,25500,Lexus of Madison,(608) 478-2657,5,68,61298,6,Silver Lining Metallic,Saddle,6-Speed Automatic,FWD,2T2ZK1BA2FC167080
2018 Lexus GX 460 Base,2018,Lexus,Blue,57346,Lexus of Madison,(608) 478-2661,5,68,,6,Nightfall Mica,Black,6-Speed Automatic,4WD,JTJBM7FX1J5197885
2006 Lexus ES 330,2006,Lexus,Red,6995,Schoepp Motors West,(608) 729-3822,4.8,1543,208085,6,Burgundy,,5-Speed Automatic,FWD,JTHBA30G665151164
2018 Lexus RX 350L Premium,2018,Lexus,Gray,53601,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA2J2002035
2018 Lexus ES 350 Base,2018,Lexus,Beige,42285,Lexus of Madison,(608) 478-2661,5,68,,6,Satin Cashmere Metallic,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU098633
2018 Lexus RX 350L Premium,2018,Lexus,Silver,51976,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Gray,8-Speed Automatic,AWD,JTJDZKCA3J2000486
2015 Lexus RX 350 F Sport,2015,Lexus,White,31950,Lexus of Madison,(608) 478-2657,5,68,33632,6,Ultra White,Black,8-Speed Automatic,AWD,2T2BK1BA1FC295246
2018 Lexus NX 300 F Sport,2018,Lexus,White,51604,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ9J2149693
2018 Lexus ES 350 Base,2018,Lexus,Silver,42115,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Black,6-Speed Automatic,FWD,58ABK1GG8JU095871
2018 Lexus RX 350L Premium,2018,Lexus,Silver,54173,Lexus of Madison,(608) 478-2661,5,68,,6,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,JTJDZKCA1J2005623
2018 Lexus GX 460 Base,2018,Lexus,Black,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FXXJ5191924
2018 Lexus RX 350 Base,2018,Lexus,White,52443,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA9JC143462
2018 Lexus LS 500 F Sport,2018,Lexus,White,87897,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Black,10-Speed Automatic,AWD,JTHC51FF1J5000947
2014 Lexus RX 350 F Sport,2014,Lexus,Black,27988,Schoepp Motors West,(608) 729-3822,4.8,1543,63710,6,Black,,8-Speed Automatic,AWD,2T2BK1BA2EC241226
2018 Lexus NX 300 F Sport,2018,Lexus,Silver,46168,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Red,6-Speed Automatic,AWD,JTJBARBZ9J2162914
2018 Lexus ES 350 Base,2018,Lexus,Red,41985,Lexus of Madison,(608) 478-2661,5,68,,6,Matador Red Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099006
2018 Lexus GX 460 Base,2018,Lexus,White,54614,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX1J5194484
2018 Lexus IS 300,2018,Lexus,White,43793,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Red,6-Speed Automatic,AWD,JTHC81D29J5026767
2018 Lexus ES 350 Base,2018,Lexus,Silver,46284,Lexus of Madison,(608) 478-2661,5,68,,6,Silver Lining Metallic,Gray,6-Speed Automatic,FWD,58ABK1GG6JU079930
2005 Lexus LS 430,2005,Lexus,Gray,10950,Lexus of Madison,(608) 478-2660,5,68,110164,6,Flint Mica,,6-Speed Automatic,RWD,JTHBN36F550178757
2018 Lexus IS 350 Base,2018,Lexus,Black,49712,Lexus of Madison,(608) 478-2661,5,68,,6,Obsidian Black,Black,6-Speed Automatic,AWD,JTHCZ1D23J5015289
2018 Lexus RX 450h Base,2018,Lexus,Gray,57848,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Black,Automatic CVT,AWD,2T2BGMCAXJC022106
2018 Lexus GX 460 Base,2018,Lexus,Black,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Black Onyx,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5194056
2018 Lexus NX 300h Base,2018,Lexus,White,47168,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Black,Automatic CVT,AWD,JTJBJRBZ2J2089868
2013 Lexus RX 350,2013,Lexus,Silver,23563,Metro Ford of Madison,(608) 729-3823,4.5,26,66557,7,Silver Lining Metallic,Light Gray,Automatic,AWD,2T2BK1BA4DC200689
2014 Lexus GS 350 Base,2014,Lexus,Gray,26294,Zimbrick Chevrolet,(608) 440-2725,4.1,56,31172,10,Nebula Gray Pearl,Black,6-SPEED A/T,All Wheel Drive,JTHCE1BL0E5026778
2010 Lexus RX 350 Base,2010,Lexus,White,15788,Francois Ford,(608) 234-4968,4.8,67,126001,15,Tungsten Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA9AC063860
2015 Lexus RX 350 Base,2015,Lexus,White,33995,Ruda Enterprises Inc.,(888) 255-1495,3,2,27651,34,Starfire Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA9FC297021
2014 Lexus RX 350 Base,2014,Lexus,Silver,28900,Bocker Auto Group,(815) 239-6012,5,124,41109,55,Silver Lining Metallic,,Shiftable Automatic,All Wheel Drive,2T2BK1BA2EC230095
2017 Lexus RX 350,2017,Lexus,Silver,45500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522,6329,55,Silver,,8-Speed Automatic,AWD,2T2BZMCA8HC108941
2008 Lexus ES 350,2008,Lexus,Black,9993,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,109427,59,Black Sapphire,Cashmere,6-Speed Automatic,FWD,JTHBJ46GX82240575
2014 Lexus ES 350 Base,2014,Lexus,Black,21499,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,30075,59,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG0E2144928
2016 Lexus NX 200t 200T,2016,Lexus,Silver,30997,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,32937,59,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ3G2048898
"2006 Lexus GX 470 4DR SUV w/ Navi, DVD & Moonroof",2006,Lexus,Black,12786,Wilde Honda,(262) 226-8570,4.5,631,165492,60,Black Onyx,,5-Speed Automatic w/OD,4WD,JTJBT20X260110868
2010 Lexus HS 250h Premium,2010,Lexus,Black,10476,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,552,86304,60,Black Sapphire Pearl,Parchment,1-Speed ECVT,2WD/FWD,JTHBB1BA4A2007634
2011 Lexus GX 460 Base,2011,Lexus,Red,22177,Boucher Buick GMC of Waukesha,(262) 347-4008,4.7,46,109417,60,Claret Mica,Ecru,6-Speed Automatic,4WD,JTJBM7FX9B5030451
2013 Lexus CT 200h Base,2013,Lexus,Silver,15250,Toyota of Brookfield,(262) 558-4486,4.8,62,33227,61,Silver Lining Metallic,Black,Automatic CVT,FWD,JTHKD5BH8D2131912
2016 Lexus ES 350 Base,2016,Lexus,Blue,31979,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,8927,61,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GG7GU015582
2016 Lexus ES 350 Base,2016,Lexus,Blue,31979,International Porsche of Waukesha,(262) 395-7647,5,4,8927,61,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GG7GU015582
2015 Lexus RX 350 Base,2015,Lexus,Beige,25729,Boucher Cadillac of Waukesha,(877) 562-3823,5,29,41329,61,Satin Cashmere Metallic,Saddle Tan,6-Speed Automatic,AWD,JTJBK1BA1F2477514
2015 Lexus GS 350,2015,Lexus,Red,31998,CarMax Waukesha,(262) 207-2339,,,34771,61,Red,Black,6-Speed Automatic w/OD,AWD,JTHCE1BL8FA001670
2018 Lexus ES 350,2018,Lexus,White,46928,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099829
2017 Lexus ES 300h,2017,Lexus,White,39007,Lexus of Brookfield,(262) 510-0474,4.9,184,13515,62,White,Light Tan,Automatic CVT,FWD,JTHBW1GG9H2154222
2018 Lexus GX 460 Luxury,2018,Lexus,Black,66823,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Black Onyx,Black,6-Speed Automatic,4WD,JTJJM7FX5J5196282
2018 Lexus ES 350,2018,Lexus,White,40840,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG4JU092076
2018 Lexus LC 500,2018,Lexus,Black,96919,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Red,10-Speed Automatic,RWD,JTHHP5AY8JA003934
2018 Lexus ES 350,2018,Lexus,White,47474,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG2JU092996
2016 Lexus GS 200t 200T,2016,Lexus,White,27500,Lexus of Brookfield,(262) 373-6622,4.9,184,18922,62,White,Brown,8-Speed Automatic,RWD,JTHBA1BL6GA000932
2008 Lexus RX 350,2008,Lexus,Brown,11998,CarMax Metro Parc,(414) 214-9772,4,2,122581,68,Tan,Tan,5-Speed Automatic,AWD,2T2HK31U48C072283
2015 Lexus RX 350 F-SPORT,2015,Lexus,White,30998,CarMax Metro Parc,(414) 214-9772,4,2,48700,68,White,Black,,AWD,2T2BK1BA2FC268640
2015 Lexus IS 250,2015,Lexus,Black,24998,CarMax Metro Parc,(414) 214-9772,4,2,28986,68,Black,Black,6-Speed Automatic w/OD,AWD,JTHCF1D24F5019710
2007 Lexus GS 350,2007,Lexus,Black,13998,CarMax Metro Parc,(414) 214-9772,4,2,100185,68,Black,Black,6-Speed Automatic w/OD,AWD,JTHCE96S770009167
2015 Lexus GS 350,2015,Lexus,Silver,30542,Hiller Ford,(414) 386-8701,4.9,373,79245,68,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1BL2FA002037
2012 Lexus GX 460,2012,Lexus,Black,31998,CarMax Metro Parc,(414) 214-9772,4,2,45674,68,Black,Black,6-Speed Automatic,4WD,JTJBM7FX3C5044783
2015 Lexus IS 250,2015,Lexus,Silver,24998,CarMax Metro Parc,(414) 214-9772,4,2,34743,68,Silver,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D27F5026165
2013 Lexus  350,2013,Lexus,White,26568,Griffin Chevrolet,(414) 375-4241,4.8,57,34681,68,Starfire Pearl,Parchment,Automatic,All Wheel Drive,2T2BK1BA8DC183394
2009 Lexus GS 350,2009,Lexus,Gray,16998,CarMax Metro Parc,(414) 214-9772,4,2,82986,68,Gray,Black,6-Speed Automatic w/OD,AWD,JTHCE96S990022764
2007 Lexus GS 350,2007,Lexus,Green,10964,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,4.7,598,102790,70,Verdigris Mica,Cashmere,6-Speed Automatic,AWD,JTHCE96S170011657
2013 Lexus RX 350,2013,Lexus,Black,20990,Sommer's Automotive,(877) 837-4750,4.6,566,111681,71,Black,,Automatic,AWD,2T2BK1BAXDC208554
2007 Lexus GS 350,2007,Lexus,Gray,12699,"Campbells Auto Sport, Inc.",(262) 261-0124,5,12,73744,72,Quartz Shadow Metallic,Ash,6-Speed Automatic,AWD,JTHCE96SX70006392
2015 Lexus NX 200t Base,2015,Lexus,Black,32900,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,5,8,25302,72,Obsidian,,6-SPEED A/T,All Wheel Drive,JTJBARBZ3F2021912
2010 Lexus RX 350 Base,2010,Lexus,White,14995,Diamond Jim's Motorcars,(414) 326-9166,4,68,138309,73,Starfire Pearl,Light Gray,6-Speed Automatic,AWD,JTJBK1BA1A2403857
2018 Lexus NX 300 Base,2018,Lexus,White,42681,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTJBARBZ5J2169200
2018 Lexus NX 300 F Sport,2018,Lexus,White,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Red,6-Speed Automatic,AWD,JTJBARBZ0J2164809
2018 Lexus GX 460 Base,2018,Lexus,White,55848,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Starfire Pearl,Beige,6-Speed Automatic,4WD,JTJBM7FX1J5198731
2018 Lexus GS 350 F Sport,2018,Lexus,Blue,57000,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultrasonic Blue Mica,,6-Speed Automatic,AWD,JTHCZ1BL0JA008772
2018 Lexus GX 460 Base,2018,Lexus,Black,54842,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Brown,6-Speed Automatic,4WD,JTJBM7FX1J5191620
2017 Lexus NX 200t Base,2017,Lexus,Silver,42804,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ3H2133287
2018 Lexus RX 350 F Sport,2018,Lexus,Silver,55363,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Atomic Silver,Black,8-Speed Automatic,AWD,2T2BZMCA4JC143420
2018 Lexus ES 350 Base,2018,Lexus,White,40511,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White Pearl,Black,6-Speed Automatic,FWD,58ABK1GG0JU088655
2018 Lexus RX 350 Base,2018,Lexus,White,52221,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA8JC138818
2018 Lexus ES 350 Base,2018,Lexus,Gray,42632,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Black,6-Speed Automatic,FWD,58ABK1GG5JU093477
2018 Lexus GX 460 Base,2018,Lexus,Black,55083,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX1J5189043
2018 Lexus IS 300,2018,Lexus,Silver,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,6-Speed Automatic,AWD,JTHC81D27J5029537
2018 Lexus ES 350 Base,2018,Lexus,Blue,44847,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Beige,6-Speed Automatic,FWD,58ABK1GG8JU094493
2013 Lexus ES 350 Base,2013,Lexus,Silver,21499,Kunes Country Auto Group of Mount Carrol,(815) 599-1626,4.9,95,50893,74,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG9D2074540
2014 Lexus ES 350 Base,2014,Lexus,Gray,21494,Ewald's Venus Ford,(414) 219-1030,4.8,348,61951,77,Gray,,6-SPEED A/T,Front Wheel Drive,JTHBK1GG8E2120893
2015 Lexus RX 350,2015,Lexus,Gray,32884,Richardson Motors,(563) 239-2190,4.9,223,28106,77,Gray,,Automatic,AWD,2T2BK1BAXFC330835
2014 Lexus IS 350 Base,2014,Lexus,White,26999,Brilliance Honda in Crystal Lake,(888) 259-7257,4.7,951,67629,77,Starfire Pearl,Red,6-Speed Automatic,AWD,JTHCE1D28E5004600
2014 Lexus IS 250 Base,2014,Lexus,Silver,24500,BMW and Mazda of Crystal Lake,(815) 261-4475,4.6,422,37518,79,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTHCF1D2XE5002117
2015 Lexus IS 250 4dr Sedan,2015,Lexus,Gray,24480,VROOM (Milwaukee),(877) 682-3020,,,28141,73,Gray,Black,6-Speed Automatic w/OD,RWD,JTHBF1D26F5060772
2015 Lexus IS 250C Base,2015,Lexus,Red,34230,VROOM (Milwaukee),(877) 682-3020,,,20410,73,Red,Black,6-Speed Automatic w/OD,RWD,JTHFF2C29F2533476
2017 Lexus  Base,2017,Lexus,White,48730,VROOM (Milwaukee),(877) 682-3020,,,18532,73,White,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX9H5171383
2015 Lexus NX 200t F-Sport 4dr SUV,2015,Lexus,Silver,31780,VROOM (Milwaukee),(877) 682-3020,,,28151,73,Silver,Red,6-Speed Automatic w/OD,FWD,JTJYARBZXF2011954
2017 Lexus  F SPORT 4dr Sedan,2017,Lexus,Silver,47230,VROOM (Milwaukee),(877) 682-3020,,,9298,73,Silver,Black,8-Speed Automatic w/OD,RWD,JTHBZ1BL7HA008838
2016 Lexus GX 460 Base,2016,Lexus,Black,44480,VROOM (Milwaukee),(877) 682-3020,,,23197,73,Black,Black,6-Speed Automatic w/OD,4WD,JTJBM7FXXG5122787
2015 Lexus RX 350 Base,2015,Lexus,Black,27730,VROOM (Milwaukee),(877) 682-3020,,,46856,73,Black,Tan,6-Speed Automatic w/OD,FWD,2T2ZK1BA3FC160655
2014 Lexus IS 250 Base,2014,Lexus,Red,22980,VROOM (Milwaukee),(877) 682-3020,,,35407,73,Red,Tan,6-Speed Automatic w/OD,RWD,JTHBF1D27E5017282
2015 Lexus GX 460 Base,2015,Lexus,Gray,39730,VROOM (Milwaukee),(877) 682-3020,,,22965,73,Gray,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX0F5115491
2015 Lexus NX 200t F SPORT 4dr Crossover,2015,Lexus,Black,32730,VROOM (Milwaukee),(877) 682-3020,,,29908,73,Black,Red,6-Speed Automatic w/OD,FWD,JTJYARBZ7F2017078
2015 Lexus IS 250 4dr Sedan,2015,Lexus,Silver,23730,VROOM (Milwaukee),(877) 682-3020,,,31909,73,Silver,Black,6-Speed Automatic w/OD,RWD,JTHBF1D25F5055692
2015 Lexus ES 350 4dr Sedan,2015,Lexus,Black,24230,VROOM (Milwaukee),(877) 682-3020,,,32291,73,Black,Tan,6-Speed Automatic w/OD,FWD,JTHBK1GG9F2161227
2015 Lexus IS 250 4dr Sedan,2015,Lexus,White,25980,VROOM (Milwaukee),(877) 682-3020,,,17490,73,White,Black,6-Speed Automatic w/OD,RWD,JTHBF1D2XF5054666
2016 Lexus ES 350 Base,2016,Lexus,Black,27980,VROOM (Milwaukee),(877) 682-3020,,,42799,73,Black,Tan,6-Speed Automatic w/OD,FWD,JTHBK1GG5G2213339
2014 Lexus GS 350 Base,2014,Lexus,Black,26995,German Auto House,(608) 467-4941,5,1,55405,2,Black,Black,6-Speed Automatic,AWD,JTHCE1BL9E5025127
2012 Lexus ES 350 Base,2012,Lexus,Silver,15495,Scott Motors,(608) 318-4095,,,69039,4,Silver,Gray,Automatic,Front Wheel Drive,JTHBK1EG2C2482184
2012 Lexus RX 350 Base,2012,Lexus,Gray,23887,Don Miller West,(608) 467-0727,5,45,52042,4,Nebula Gray Pearl,,6-Speed Automatic,AWD,2T2BK1BA3CC147787
2008 Lexus SC 430,2008,Lexus,Gray,22990,Don Miller West,(608) 467-0727,5,45,73231,4,Smoky Granite Mica,,6-Speed Automatic,RWD,JTHFN45Y589017139
2016 Lexus GX 460 Base,2016,Lexus,Black,43000,Smart Motors,(608) 318-4181,4.7,432,28222,4,Black,Black,6-Speed Automatic w/OD,4WD,JTJBM7FX4G5146793
2016 Lexus CT 200h Base,2016,Lexus,Red,24900,Schoepp Motors - Northeast,(608) 807-5348,,,8951,5,Red,,Automatic CVT,FWD,JTHKD5BH6G2263393
2011 Lexus LS 460 Base,2011,Lexus,Blue,15495,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,151494,5,Deep Sea Mica,Alabaster,8-Speed Automatic,AWD,JTHCL5EF8B5010679
2018 Lexus RX 350L Premium,2018,Lexus,Black,53806,Lexus of Madison,(608) 478-2661,5,68,,6,Caviar,Gray,8-Speed Automatic,AWD,JTJDZKCA8J2003741
2017 Lexus RC 350 Base,2017,Lexus,White,51635,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Black,6-Speed Automatic,AWD,JTHSE5BCXH5007517
2018 Lexus GX 460 Base,2018,Lexus,Red,54614,Lexus of Madison,(608) 478-2661,5,68,,6,Fire Agate Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX2J5187768
2018 Lexus NX 300 Base,2018,Lexus,Blue,47240,Lexus of Madison,(608) 478-2661,5,68,,6,Blue Vortex Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ0J2168021
2018 Lexus IS 300,2018,Lexus,Gray,43204,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Chateau,6-Speed Automatic,AWD,JTHC81D21J5028318
2018 Lexus RX 350 Base,2018,Lexus,Silver,52443,Lexus of Madison,(608) 478-2661,5,68,,6,Atomic Silver,Black,8-Speed Automatic,AWD,2T2BZMCA4JC144180
2018 Lexus NX 300 Base,2018,Lexus,White,43103,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ9J2163884
2018 Lexus GX 460 Base,2018,Lexus,White,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX0J5191656
2018 Lexus RX 350 Base,2018,Lexus,Silver,51544,Lexus of Madison,(608) 478-2661,5,68,,6,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA1JC141110
2017 Lexus GX 460 Luxury,2017,Lexus,Red,62338,Lexus of Madison,(608) 478-2661,5,68,,6,Claret Mica,Ecru,6-Speed Automatic,4WD,JTJJM7FX8H5166879
2018 Lexus RX 350 Base,2018,Lexus,White,52752,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA1JC139308
2018 Lexus GS 350 Base,2018,Lexus,Black,55123,Lexus of Madison,(608) 478-2661,5,68,,6,Obsidian Black,Black,6-Speed Automatic,AWD,JTHCZ1BL9JA008592
2007 Lexus ES 350,2007,Lexus,Gray,11988,Schoepp Motors West,(608) 729-3822,4.8,1543,94650,6,Tungsten Metallic,,6-Speed Automatic,FWD,JTHBJ46G172081038
2018 Lexus NX 300h Base,2018,Lexus,White,42882,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Cream,Automatic CVT,AWD,JTJBJRBZ4J2088172
2012 Lexus RX 350 Base,2012,Lexus,Other,20500,Lexus of Madison,(608) 478-2660,5,68,74120,6,Not Specified,,6-Speed Automatic,AWD,2T2BK1BA4CC148964
2009 Lexus RX 350,2009,Lexus,Black,11563,Metro Ford of Madison,(608) 729-3823,4.5,26,168159,7,Black,,5-Speed Automatic,AWD,2T2HK31U59C098795
2011 Lexus LS 460 Base,2011,Lexus,Silver,25500,Ness Auto Sales,(608) 370-5288,,,62296,19,Silver,Gray,Automatic,All Wheel Drive,JTHCL5EF7B5009801
2015 Lexus IS 250,2015,Lexus,Black,28972,Symdon Chevrolet,(608) 492-6512,5,72,34091,19,Black,Black,6-Speed Automatic,AWD,JTHCF1D24F5020145
2015 Lexus CT 200h Base,2015,Lexus,Gray,19199,TenPin Motors,(920) 542-4358,4,34,32867,29,Gray,Tan,Automatic CVT,FWD,JTHKD5BH2F2229482
2010 Lexus RX 350 Base,2010,Lexus,Blue,13935,Glacier Valley Ford,(866) 984-3183,,,118787,32,Cerulean Blue Metallic,Black,6-Speed Automatic,AWD,2T2BK1BA9AC002508
