name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2017 Lexus  Base,Lexus,Brown,50980,VROOM (Milwaukee),(877) 682-3020,,,6348,73,Brown,Tan,6-Speed Automatic w/OD,4WD,JTJBM7FX5H5172708
2015 Lexus ES 350 4dr Sedan,Lexus,Gray,26230,VROOM (Milwaukee),(877) 682-3020,,,14175,73,Gray,Black,6-Speed Automatic w/OD,FWD,JTHBK1GG7F2188202
2015 Lexus ES 350 4dr Sedan,Lexus,Black,24230,VROOM (Milwaukee),(877) 682-3020,,,32291,73,Black,Tan,6-Speed Automatic w/OD,FWD,JTHBK1GG9F2161227
2015 Lexus IS 250 4dr Sedan,Lexus,White,25980,VROOM (Milwaukee),(877) 682-3020,,,17490,73,White,Black,6-Speed Automatic w/OD,RWD,JTHBF1D2XF5054666
2013 Lexus GS 350 Base,Lexus,Gray,23730,VROOM (Milwaukee),(877) 682-3020,,,58653,73,Gray,Black,Automatic,RWD,JTHBE1BL5D5003717
2013 Lexus GS 350 Base,Lexus,Black,23480,VROOM (Milwaukee),(877) 682-3020,,,66608,73,Black,Black,Automatic,RWD,JTHBE1BL4D5027555
2016 Lexus ES 350 Base,Lexus,Black,27980,VROOM (Milwaukee),(877) 682-3020,,,42799,73,Black,Tan,6-Speed Automatic w/OD,FWD,JTHBK1GG5G2213339
2014 Lexus IS 350,Lexus,Silver,31400,Smart Motors,(608) 318-4181,4.7,432,33568,4,Silver Lining Metallic,Light Gray,6-Speed Automatic w/OD,AWD,JTHCE1D23E5004018
2015 Lexus IS 250,Lexus,Gray,25998,CarMax Madison,(608) 286-3923,4.3,3,20606,5,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D22F5018135
2013 Lexus RX 350,Lexus,Black,23998,CarMax Madison,(608) 286-3923,4.3,3,66598,5,Black,Tan,,AWD,2T2BK1BAXDC211017
2015 Lexus IS 350,Lexus,Red,31998,CarMax Madison,(608) 286-3923,4.3,3,27698,5,Red,Black,6-Speed Automatic w/OD,AWD,JTHCE1D29F5007121
2015 Lexus IS 250,Lexus,Gray,25998,CarMax Madison,(608) 286-3923,4.3,3,19649,5,Gray,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D28F5016938
2016 Lexus CT 200h Base,Lexus,Red,25995,Schoepp Motors - Northeast,(608) 807-5348,,,8951,5,Red,,Automatic CVT,FWD,JTHKD5BH6G2263393
2015 Lexus RX 350 F Sport,Lexus,White,31950,Lexus of Madison,(608) 478-2657,5,68,33632,6,Ultra White,Black,8-Speed Automatic,AWD,2T2BK1BA1FC295246
2018 Lexus ES 350 Base,Lexus,Red,41985,Lexus of Madison,(608) 478-2661,5,68,,6,Matador Red Mica,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099006
2017 Lexus RC 350 Base,Lexus,White,51635,Lexus of Madison,(608) 478-2661,5,68,,6,Ultra White,Black,6-Speed Automatic,AWD,JTHSE5BCXH5007517
2014 Lexus RX 350 F Sport,Lexus,Black,27988,Schoepp Motors West,(608) 729-3822,2.7,5,63710,6,Black,,8-Speed Automatic,AWD,2T2BK1BA2EC241226
2018 Lexus GX 460 Base,Lexus,White,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Starfire Pearl,Nutmeg,6-Speed Automatic,4WD,JTJBM7FX0J5191656
2005 Lexus LS 430,Lexus,Gray,10950,Lexus of Madison,(608) 478-2660,5,68,110164,6,Flint Mica,,6-Speed Automatic,RWD,JTHBN36F550178757
2018 Lexus GS 350 F Sport,Lexus,Black,56461,Lexus of Madison,(608) 478-2661,5,68,,6,Obsidian Black,Black,6-Speed Automatic,AWD,JTHCZ1BL9JA008463
2017 Lexus IS 300,Lexus,Gray,43102,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Chateau,6-Speed Automatic,AWD,JTHCM1D23H5016967
2018 Lexus RX 350L Premium,Lexus,Silver,53806,Lexus of Madison,(608) 478-2661,5,68,,6,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,JTJDZKCA6J2002698
2013 Lexus RX 350,Lexus,Silver,23563,Metro Ford of Madison,(608) 729-3823,4.5,26,66557,7,Silver Lining Metallic,Light Gray,Automatic,AWD,2T2BK1BA4DC200689
2009 Lexus RX 350,Lexus,Black,11563,Metro Ford of Madison,(608) 729-3823,4.5,26,168159,7,Black,,5-Speed Automatic,AWD,2T2HK31U59C098795
2014 Lexus GS 350 Base,Lexus,Gray,26294,Zimbrick Chevrolet,(608) 440-2725,4.1,56,31172,10,Nebula Gray Pearl,Black,6-SPEED A/T,All Wheel Drive,JTHCE1BL0E5026778
2015 Lexus IS 250,Lexus,Black,28972,Symdon Chevrolet,(608) 492-6512,5,72,34091,19,Black,Black,6-Speed Automatic,AWD,JTHCF1D24F5020145
2010 Lexus RX 350 Base,Lexus,Blue,13935,Glacier Valley Ford,(866) 984-3183,,,118787,32,Cerulean Blue Metallic,Black,6-Speed Automatic,AWD,2T2BK1BA9AC002508
2015 Lexus RX 350 Base,Lexus,White,33995,Ruda Enterprises Inc.,(888) 255-1495,3,2,27651,34,Starfire Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA9FC297021
2005 Lexus ES 330,Lexus,Blue,8990,Jim O'Connor Select Auto,(262) 347-4147,4.9,157,91854,45,Blue,Ash,5-Speed Automatic,FWD,JTHBA30G455070596
2014 Lexus RX 350 350,Lexus,White,30950,Kunes Country Chevrolet Cadillac of Delavan,(262) 586-4283,4.7,720,47823,49,White,Parchment,Automatic,AWD,2T2BK1BA3EC251120
2004 Lexus RX 330,Lexus,Silver,8850,Auto Solutions of Rockford,(779) 208-3164,5,1,109122,58,Millennium Silver Metallic,Sandstone,5-Speed Automatic,AWD,JTJHA31U040046725
2008 Lexus ES 350,Lexus,Black,9993,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,109427,59,Black Sapphire,Cashmere,6-Speed Automatic,FWD,JTHBJ46GX82240575
"2006 Lexus GX 470 4DR SUV w/ Navi, DVD & Moonroof",Lexus,Black,12786,Wilde Honda,(262) 226-8570,4.5,631,165492,60,Black Onyx,,5-Speed Automatic w/OD,4WD,JTJBT20X260110868
2012 Lexus RX 350 AWD,Lexus,Black,22968,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551,64156,60,Obsidian,Parchment,6-Speed Automatic w/manual shift,AWD/All-Wheel Drive,2T2BK1BA3CC122887
2010 Lexus HS 250h Premium,Lexus,Black,10476,Wilde Chrysler Jeep Dodge Ram & Subaru,(262) 347-4170,4.6,551,86304,60,Black Sapphire Pearl,Parchment,1-Speed ECVT,2WD/FWD,JTHBB1BA4A2007634
2011 Lexus GX 460 Base,Lexus,Red,22177,Boucher Buick GMC of Waukesha,(262) 347-4008,4.7,46,109417,60,Claret Mica,Ecru,6-Speed Automatic,4WD,JTJBM7FX9B5030451
2016 Lexus ES 350 Base,Lexus,Blue,31979,Mercedes-Benz of Elmbrook,(262) 510-2426,4.5,39,8927,61,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GG7GU015582
2016 Lexus ES 350 Base,Lexus,Blue,31979,International Porsche of Waukesha,(262) 395-7647,5,4,8927,61,Nightfall Mica,Flaxen,6-Speed Automatic,FWD,58ABK1GG7GU015582
2015 Lexus RX 350,Lexus,Brown,26998,CarMax Waukesha,(262) 207-2339,,,38624,61,Brown,Tan,,AWD,JTJBK1BA0F2476144
2015 Lexus GS 350,Lexus,Red,31998,CarMax Waukesha,(262) 207-2339,,,34771,61,Red,Black,6-Speed Automatic w/OD,AWD,JTHCE1BL8FA001670
2015 Lexus RX 350 F-SPORT,Lexus,Gray,30998,CarMax Waukesha,(262) 207-2339,,,38778,61,Gray,Brown,Automatic,AWD,2T2BK1BA9FC268473
2018 Lexus GX 460 Luxury,Lexus,White,66703,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJJM7FX3J5193803
2018 Lexus ES 350,Lexus,Blue,40775,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Parchment,6-Speed Automatic,FWD,58ABK1GGXJU094303
2013 Lexus RX 350,Lexus,Red,27507,Lexus of Brookfield,(262) 510-0474,4.9,184,52098,62,Maroon,Light Tan,6-Speed Automatic,AWD,2T2BK1BA8DC189924
2018 Lexus IS 300,Lexus,White,43700,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,AWD,JTHC81D29J5028647
2018 Lexus ES 300h,Lexus,White,46007,Lexus of Brookfield,(262) 510-0474,4.9,184,9400,62,White,Light Tan,Automatic CVT,FWD,JTHBW1GG3J2172561
2018 Lexus GX 460 Luxury,Lexus,Silver,69373,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Black,6-Speed Automatic,4WD,JTJJM7FX4J5197830
2018 Lexus ES 350,Lexus,Black,45056,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Black,6-Speed Automatic,FWD,58ABK1GG6JU089843
2018 Lexus ES 350,Lexus,White,40840,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG4JU092076
2018 Lexus ES 350,Lexus,Silver,46928,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,FWD,58ABK1GG3JU099519
2018 Lexus ES 350,Lexus,White,44866,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,6-Speed Automatic,FWD,58ABK1GG2JU099303
2018 Lexus ES 350,Lexus,White,46928,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,6-Speed Automatic,FWD,58ABK1GG7JU099829
2001 Lexus GS 430,Lexus,Black,5744,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337,155735,67,Black Onyx,Black,5-Speed Automatic,RWD,JT8BL69S910002983
2014 Lexus GX 460 Base,Lexus,Black,36998,Holiday Mazda,(855) 294-9011,4.9,96,40328,67,Black Onyx,Black,6-Speed Automatic,4WD,JTJBM7FX4E5083109
2014 Lexus GS 350 Base,Lexus,White,28597,Gordie Boucher Lincoln of West Allis,(866) 413-8566,4.9,76,34416,68,Starfire Pearl,Black,6-Speed Automatic,AWD,JTHCE1BLXE5026724
2015 Lexus GS 350,Lexus,Silver,30542,Hiller Ford,(414) 386-8701,4.9,373,79245,68,Atomic Silver,Black,6-Speed Automatic,AWD,JTHCE1BL2FA002037
2012 Lexus GX 460,Lexus,Black,31998,CarMax Metro Parc,(414) 214-9772,4,2,45674,68,Black,Black,6-Speed Automatic,4WD,JTJBM7FX3C5044783
2015 Lexus IS 250,Lexus,Silver,24998,CarMax Metro Parc,(414) 214-9772,4,2,34743,68,Silver,Gray,6-Speed Automatic w/OD,AWD,JTHCF1D27F5026165
2009 Lexus GS 350,Lexus,Gray,16998,CarMax Metro Parc,(414) 214-9772,4,2,82986,68,Gray,Black,6-Speed Automatic w/OD,AWD,JTHCE96S990022764
2013 Lexus  350,Lexus,White,26568,Griffin Chevrolet,(414) 375-4241,4.8,57,34681,68,Starfire Pearl,Parchment,Automatic,All Wheel Drive,2T2BK1BA8DC183394
2007 Lexus GS 350,Lexus,Black,13998,CarMax Metro Parc,(414) 214-9772,4,2,100185,68,Black,Black,6-Speed Automatic w/OD,AWD,JTHCE96S770009167
2006 Lexus GS 300 300,Lexus,Black,7495,Diamond Jim's West Allis,(888) 377-2649,4.8,10,164239,68,Black Onyx,Black,6-Speed Automatic Electronic with Overdrive and ECT-i,All Wheel Drive,JTHCH96S160010658
2010 Lexus RX 350 Base,Lexus,White,19593,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,57302,69,Tungsten Pearl,Light Gray,6-Speed Automatic,AWD,2T2BK1BA0AC007841
2007 Lexus ES 350,Lexus,Gray,7594,Boucher Kia of Milwaukee,(877) 468-4702,4.8,50,153424,69,Smoky Granite Mica,Black,6-Speed Automatic,FWD,JTHBJ46G772103818
2007 Lexus GS 350,Lexus,Green,10966,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,4.7,596,102790,70,Verdigris Mica,Cashmere,6-Speed Automatic,AWD,JTHCE96S170011657
2016 Lexus IS 300,Lexus,White,29763,Russ Darrow Chrysler Dodge Jeep RAM,(414) 375-4715,4.7,596,22563,70,Eminent White Pearl,Parchment,6-Speed Automatic,AWD,JTHCM1D2XG5004412
2013 Lexus RX 350,Lexus,Black,20990,Sommer's Automotive,(877) 837-4750,4.6,564,111681,71,Black,,Automatic,AWD,2T2BK1BAXDC208554
2015 Lexus NX 200t Base,Lexus,Black,32900,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,5,8,25302,72,Obsidian,,6-SPEED A/T,All Wheel Drive,JTJBARBZ3F2021912
2005 Lexus ES 330,Lexus,Blue,8899,Hometown Auto Sales,(262) 421-4659,5,1,54502,72,Blue Shale Mica,Black,5-SPEED A/T,,JTHBA30G055056243
2007 Lexus GS 350,Lexus,Gray,12699,"Campbells Auto Sport, Inc.",(262) 261-0124,5,12,73744,72,Quartz Shadow Metallic,Ash,6-Speed Automatic,AWD,JTHCE96SX70006392
2010 Lexus RX 350 Base,Lexus,White,14995,Diamond Jim's Motorcars,(414) 326-9166,4,68,138309,73,Starfire Pearl,Light Gray,6-Speed Automatic,AWD,JTJBK1BA1A2403857
2004 Lexus ES 330 Base,Lexus,Silver,6995,Millennium Motor Sales,(414) 269-8756,3.8,8,103513,73,Silver,Gray,5-SPEED A/T,Front Wheel Drive,JTHBA30G245043895
2014 Lexus IS 350 Base,Lexus,Blue,27995,Hyundai Greenfield,(414) 219-1518,5,1,44939,73,Blue,Alabaster,6-Speed Automatic,AWD,JTHCE1D29E5002452
2005 Lexus RX 330 Base,Lexus,Blue,7995,Millennium Motor Sales,(414) 269-8756,3.8,8,112639,73,Blue,Gray,5-SPEED A/T,All Wheel Drive,2T2HA31U65C086443
2017 Lexus GX 460 Base,Lexus,White,48000,Lexus of Milwaukee,(414) 375-4932,5,9,17667,74,Starfire Pearl,Sepia,6-Speed Automatic,4WD,JTJBM7FX0H5158263
2018 Lexus GX 460 Base,Lexus,Black,54842,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Brown,6-Speed Automatic,4WD,JTJBM7FX1J5191620
2018 Lexus NX 300 F Sport,Lexus,Blue,46000,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultrasonic Blue Mica,Black,6-Speed Automatic,AWD,JTJBARBZ4J2167163
2017 Lexus IS 300,Lexus,Silver,42812,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,6-Speed Automatic,AWD,JTHCM1D27H5022092
2018 Lexus IS 300,Lexus,Black,40815,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Obsidian Black,Black,6-Speed Automatic,AWD,JTHC81D22J5029235
2018 Lexus NX 300 F Sport,Lexus,Gray,45149,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Red,6-Speed Automatic,AWD,JTJBARBZ8J2162788
2018 Lexus GX 460 Base,Lexus,White,55327,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Starfire Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX4J5195077
2018 Lexus ES 350 Base,Lexus,White,42324,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Beige,6-Speed Automatic,FWD,58ABK1GG4JU099366
2018 Lexus ES 350 Base,Lexus,Blue,44847,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nightfall Mica,Beige,6-Speed Automatic,FWD,58ABK1GG8JU094493
2018 Lexus GX 460 Base,Lexus,Silver,55327,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Mica,Black,6-Speed Automatic,4WD,JTJBM7FX5J5194696
2017 Lexus IS 300,Lexus,Gray,44282,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Black,6-Speed Automatic,AWD,JTHCM1D27H5022416
2018 Lexus IS 300,Lexus,White,43250,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Ultra White,Black,6-Speed Automatic,AWD,JTHC81D28J5026288
2013 Lexus ES 350 Base,Lexus,Silver,21499,Kunes Country Auto Group of Mount Carrol,(815) 599-1626,4.9,95,50893,74,Silver Lining Metallic,Black,6-Speed Automatic,FWD,JTHBK1GG9D2074540
2018 Lexus ES 350 Base,Lexus,White,44847,Lexus of Milwaukee,(414) 375-2098,5,9,,74,White Pearl,Gray,6-Speed Automatic,FWD,58ABK1GG3JU094188
2018 Lexus ES 350 Base,Lexus,Gray,42277,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Gray Pearl,Gray,6-Speed Automatic,FWD,58ABK1GG3JU095681
2018 Lexus GX 460 Base,Lexus,Black,55607,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX4J5198254
2018 Lexus NX 300 Base,Lexus,Silver,41401,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Silver,Black,6-Speed Automatic,AWD,JTJBARBZ2J2159241
2018 Lexus ES 350 Base,Lexus,Gray,42632,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Nebula Gray Pearl,Black,6-Speed Automatic,FWD,58ABK1GG5JU093477
2018 Lexus RX 350 L Premium,Lexus,White,56915,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA0J2001160
2018 Lexus GX 460 Base,Lexus,Black,55083,Lexus of Milwaukee,(414) 375-2098,5,9,,74,Onyx Black,Black,6-Speed Automatic,4WD,JTJBM7FX1J5189043
2015 Lexus GS 350 Crafted Line 4dr Sedan,Lexus,White,34230,VROOM (Milwaukee),(877) 682-3020,,,29916,73,White,Black,8-Speed Automatic w/OD,RWD,JTHBE1BL0FA010455
2015 Lexus RC 350 Base,Lexus,Black,31480,VROOM (Milwaukee),(877) 682-3020,,,26010,73,Black,Black,8-Speed Automatic w/OD,RWD,JTHHE5BC8F5006776
2015 Lexus RX 350 Base,Lexus,Gold,29980,VROOM (Milwaukee),(877) 682-3020,,,29083,73,Gold,Tan,6-Speed Automatic w/OD,FWD,2T2ZK1BA3FC164608
2015 Lexus GX 460 Base,Lexus,Black,35480,VROOM (Milwaukee),(877) 682-3020,,,52617,73,Black,Tan,6-Speed Automatic w/OD,4WD,JTJBM7FX8F5113438
2017 Lexus  F SPORT 4dr Sedan,Lexus,Silver,47230,VROOM (Milwaukee),(877) 682-3020,,,9298,73,Silver,Black,8-Speed Automatic w/OD,RWD,JTHBZ1BL7HA008838
2015 Lexus NX 200t F-Sport 4dr SUV,Lexus,Silver,31780,VROOM (Milwaukee),(877) 682-3020,,,28151,73,Silver,Red,6-Speed Automatic w/OD,FWD,JTJYARBZXF2011954
2016 Lexus NX 200t F SPORT 4dr Crossover,Lexus,Silver,34730,VROOM (Milwaukee),(877) 682-3020,,,16552,73,Silver,Black,6-Speed Automatic w/OD,FWD,JTJYARBZ1G2027347
2015 Lexus IS 350 Base,Lexus,Gray,28480,VROOM (Milwaukee),(877) 682-3020,,,45476,73,Gray,Red,8-Speed Automatic w/OD,RWD,JTHBE1D26F5017861
2015 Lexus RX 350 Base,Lexus,Black,27730,VROOM (Milwaukee),(877) 682-3020,,,46856,73,Black,Tan,6-Speed Automatic w/OD,FWD,2T2ZK1BA3FC160655
2015 Lexus IS 250 4dr Sedan,Lexus,Silver,23730,VROOM (Milwaukee),(877) 682-3020,,,31909,73,Silver,Black,6-Speed Automatic w/OD,RWD,JTHBF1D25F5055692
2012 Lexus RX 350 Base,Lexus,White,22980,VROOM (Milwaukee),(877) 682-3020,,,60108,73,White,Black,6-Speed Automatic w/manual shift,AWD,2T2BK1BA0CC132812
2015 Lexus LS 460 Crafted Line 4dr Sedan,Lexus,White,48980,VROOM (Milwaukee),(877) 682-3020,,,22845,73,White,Black,Automatic,RWD,JTHBL5EF0F5134267
2016 Lexus RC 200t Base,Lexus,White,33480,VROOM (Milwaukee),(877) 682-3020,,,18748,73,White,Tan,Automatic,RWD,JTHHA5BCXG5000328
2014 Lexus GS 350 Base,Lexus,Black,26995,German Auto House,(608) 467-4941,5,1,55405,2,Black,Black,6-Speed Automatic,AWD,JTHCE1BL9E5025127
2012 Lexus ES 350 Base,Lexus,Silver,15495,Scott Motors,(608) 318-4095,,,69039,4,Silver,Gray,Automatic,Front Wheel Drive,JTHBK1EG2C2482184
2012 Lexus RX 350 Base,Lexus,Gray,23887,Don Miller West,(608) 467-0727,5,45,52042,4,Nebula Gray Pearl,,6-Speed Automatic,AWD,2T2BK1BA3CC147787
2008 Lexus SC 430,Lexus,Gray,22990,Don Miller West,(608) 467-0727,5,45,73231,4,Smoky Granite Mica,,6-Speed Automatic,RWD,JTHFN45Y589017139
2011 Lexus LS 460 Base,Lexus,Blue,15495,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,151494,5,Deep Sea Mica,Alabaster,8-Speed Automatic,AWD,JTHCL5EF8B5010679
2009 Lexus IS 250,Lexus,Gray,12984,Fields Jaguar Land Rover Volvo Cars Madison,(608) 216-2301,4.3,21,57092,5,Gray,Gray,6-Speed Automatic,AWD,JTHCK262395032032
2018 Lexus IS 300,Lexus,Gray,43204,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Chateau,6-Speed Automatic,AWD,JTHC81D21J5028318
2018 Lexus ES 350 Base,Lexus,White,46390,Lexus of Madison,(608) 478-2661,5,68,,6,Eminent White Pearl,Black,6-Speed Automatic,FWD,58ABK1GG6JU086473
2018 Lexus ES 350 Base,Lexus,Silver,46284,Lexus of Madison,(608) 478-2661,5,68,,6,Silver Lining Metallic,Gray,6-Speed Automatic,FWD,58ABK1GG6JU079930
2018 Lexus GX 460 Base,Lexus,Gray,54945,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FX6J5193119
2006 Lexus ES 330,Lexus,Red,6995,Schoepp Motors West,(608) 729-3822,2.7,5,208085,6,Burgundy,,5-Speed Automatic,FWD,JTHBA30G665151164
2018 Lexus NX 300,Lexus,Black,38500,Lexus of Madison,(608) 478-2657,5,68,902,6,Caviar,Black,6-Speed Automatic,AWD,JTJBARBZ6J2150199
2018 Lexus RX 350L Premium,Lexus,Gray,53601,Lexus of Madison,(608) 478-2661,5,68,,6,Nebula Gray Pearl,Parchment,8-Speed Automatic,AWD,JTJDZKCA2J2002035
2016 Lexus NX 200t F Sport,Lexus,Silver,32500,Lexus of Madison,(608) 478-2660,5,68,30417,6,Atomic Silver,Red,6-Speed Automatic,AWD,JTJBARBZ3G2061215
2007 Lexus ES 350,Lexus,Gray,11988,Schoepp Motors West,(608) 729-3822,2.7,5,94650,6,Tungsten Metallic,,6-Speed Automatic,FWD,JTHBJ46G172081038
2005 Lexus LS 430 Base,Lexus,Black,9995,Goben Cars West,(608) 478-2671,4.6,54,147405,6,Black,,6-SPEED A/T,Rear Wheel Drive,JTHBN36F155007748
2015 Lexus CT 200h Base,Lexus,Gray,19199,TenPin Motors,(920) 542-4358,4,34,32867,29,Gray,Tan,Automatic CVT,FWD,JTHKD5BH2F2229482
2008 Lexus RX 350,Lexus,Black,14485,O'Towne Auto,(262) 354-7189,5,5,82170,43,Charcoal,Black,5-Speed Automatic,AWD,2T2HK31U68C088873
2014 Lexus ES 350 Base,Lexus,Black,27500,Kunes Country Chevrolet Cadillac of Delavan,(262) 586-4283,4.7,720,46414,49,Black,Parchment,6-Speed Automatic,FWD,JTHBK1GGXE2096225
2017 Lexus RX 350,Lexus,Silver,45500,Napleton Autowerks Loves Park,(815) 916-4212,4.9,519,6329,55,Silver,,8-Speed Automatic,AWD,2T2BZMCA8HC108941
2008 Lexus GX 470,Lexus,White,15995,Hall Automotive,(262) 229-4616,,,116461,58,White,,5-Speed Automatic,4WD,JTJBT20X280158258
2014 Lexus RX 350 Base,Lexus,Gray,24500,Boucher Chevrolet of Waukesha,(866) 590-9089,4.5,55,65450,59,Nebula Gray Pearl,Black,6-Speed Automatic,AWD,2T2BK1BA6EC241908
2014 Lexus ES 350 Base,Lexus,Black,21499,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,30075,59,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG0E2144928
2016 Lexus NX 200t 200T,Lexus,Silver,31299,Boucher Nissan Waukesha,(866) 690-6248,4.8,67,32937,59,Silver Lining Metallic,Black,6-Speed Automatic,AWD,JTJBARBZ3G2048898
2014 Lexus ES 350 Base,Lexus,Black,23989,Wheels by RT,(815) 580-3162,5,38,32087,60,Obsidian Black,Black,6-Speed Automatic,FWD,JTHBK1GG3E2139707
2015 Lexus RX 350 Base,Lexus,Black,31989,Wheels by RT,(815) 580-3162,5,38,27988,60,Stargazer Black,Saddle,6-Speed Automatic,AWD,2T2BK1BA7FC297440
2018 Lexus RX 350,Lexus,Silver,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Silver Lining Metallic,Gray,8-Speed Automatic,AWD,2T2BZMCA6JC142642
2018 Lexus ES 300h,Lexus,Beige,47396,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Satin Cashmere Metallic,Flaxen,Automatic CVT,FWD,JTHBW1GG5J2184758
2018 Lexus RX 350,Lexus,White,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA2JC136479
2018 Lexus GX 460,Lexus,Red,55003,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Claret Mica,Sepia,6-Speed Automatic,4WD,JTJBM7FX4J5184919
2018 Lexus NX 300,Lexus,Silver,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Atomic Silver,Black,6-Speed Automatic,AWD,JTJBARBZ7J2169053
2018 Lexus NX 300h,Lexus,White,46404,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Black,Automatic CVT,AWD,JTJBJRBZ8J2088322
2018 Lexus GX 460,Lexus,Gray,55283,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,6-Speed Automatic,4WD,JTJBM7FXXJ5197920
2018 Lexus NX 300,Lexus,Black,42847,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Cream,6-Speed Automatic,AWD,JTJBARBZ4J2164201
2018 Lexus RX 350 L Premium,Lexus,Black,55013,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Obsidian Black,Parchment,8-Speed Automatic,AWD,JTJDZKCA4J2000948
2018 Lexus LS 500,Lexus,Black,104388,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Caviar,Ivory,10-Speed Automatic,AWD,JTHC5LFF6J5000406
2018 Lexus RX 350,Lexus,White,52221,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Eminent White Pearl,Parchment,8-Speed Automatic,AWD,2T2BZMCA5JC141918
2018 Lexus RX 350 L Premium,Lexus,Blue,57133,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nightfall Mica,Black,8-Speed Automatic,AWD,JTJDZKCA1J2000664
2018 Lexus RX 350,Lexus,Gray,50265,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Nebula Gray Pearl,Black,8-Speed Automatic,AWD,2T2BZMCA0JC135430
2018 Lexus GX 460,Lexus,White,55283,Lexus of Brookfield,(262) 373-6056,4.9,184,,62,Starfire Pearl,Ecru,6-Speed Automatic,4WD,JTJBM7FX4J5196729
