name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain
2015 Audi Q5 2.0T Premium (Tiptronic) SUV,WA1LFAFP2FA078458,Audi,Q5,2015,31967,25867,Mythos black metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2018 Audi Q5 2.0T Premium SUV,WA1BNAFY6J2021092,Audi,Q5,2018,49967,6811,Monsoon gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive
2018 Audi Q5 2.0T Premium SUV,WA1ANAFY7J2007388,Audi,Q5,2018,43436,9648,Manhattan Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive
2018 Audi Q5 2.0T Premium SUV,WA1BNAFY0J2022092,Audi,Q5,2018,46967,5780,Manhattan gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive
2018 Audi Q5 2.0T Premium SUV,WA1CNAFYXJ2048476,Audi,Q5,2018,47967,4193,Manhattan gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2015 Audi Q3 2.0T Prestige SUV,WA1GFCFS1FR004564,Audi,Q3,2015,26988,51337,Monsoon Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2015 Audi Q3 2.0T Premium Plus SUV,WA1EFCFS1FR007262,Audi,Q3,2015,26985,26314,Mythos Black Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2014 Audi Q5 3.0T Prestige SUV,WA1VMAFP7EA089517,Audi,Q5,2014,29500,74911,Ibis White,Pistachio Beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2014 Audi Q5 3.0T Prestige SUV,WA1WGAFP3EA048071,Audi,Q5,2014,34950,33451,Daytona Gray Pearl Effect,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2015 Audi Q5 3.0T Premium Plus SUV,WA1DGAFP6FA087519,Audi,Q5,2015,33375,33400,Brilliant Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2016 Audi Q5 3.0T Premium Plus SUV,WA1D7AFP3GA114225,Audi,Q5,2016,42500,13670,Moonlight Blue Metallic,Titanium Gray,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2016 Audi Q5 3.0T Premium Plus SUV,WA1D7AFP4GA003540,Audi,Q5,2016,,24119,Glacier white metallic,Pistachio beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2015 Audi Q5 3.0T Premium Plus SUV,WA1DGAFP9FA073047,Audi,Q5,2015,34750,35411,Mythos Black Metallic,Pistachio Beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2016 Audi Q5 3.0T Premium Plus SUV,WA1W7AFP8GA012296,Audi,Q5,2016,41967,15222,Glacier white metallic,Pistachio beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2015 Audi S5 3.0T Premium Plus Convertible,WAUCGAFH5FN005974,Audi,S5,2015,42500,14264,Monsoon Gray Metallic Black Roof,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2018 Audi S5 3.0T Premium Plus Sportback,WAUB4CF54JA008483,Audi,S5,2018,,9231,Glacier white metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive
2015 Audi S5 3.0T Premium Plus Convertible,WAUCGAFH1FN001372,Audi,S5,2015,41850,22030,Moonlight Blue Metallic Black Roof,Black/Magma Red,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2015 Audi S5 3.0T Coupe,WAUCGAFR3FA033837,Audi,S5,2015,37867,30194,Brilliant black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2017 Audi S5 3.0 Cabriolet Convertible,WAUC4AFH5HN002164,Audi,S5,2017,54950,7707,Glacier White Metallic Black Roof,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive
2015 Audi S4 3.0T Premium Plus Sedan,WAUBGAFL2FA066075,Audi,S4,2015,37950,33782,Daytona Gray Pearl Effect,Black/Brown,INTERNATIONAL AUTOS GROUP,414-543-3000,,
2016 Audi S3 2.0T Premium Plus Sedan,WAUB1GFF6G1038778,Audi,S3,2016,36967,24236,Florett silver metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2015 Audi Q7 3.0T S Line Prestige SUV,WA1DGAFE4FD025730,Audi,Q7,2015,39390,36376,Orca Black Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2013 Audi RS 5 4.2 (S tronic) Cabriolet,WUAC6AFH0DN900228,Audi,RS 5,2013,47967,16253,Estoril blue crystal / Black roof,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2015 Audi SQ5 3.0T SUV,WA1CGAFP8FA023560,Audi,SQ5,2015,38867,33392,Mythos black metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive
2015 Audi S6 4.0T Sedan,WAUF2AFC3FN022420,Audi,S6,2015,54650,21099,Glacier White Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive
2004 Audi A4 3.0 quattro,WAULT68E04A213258,Audi,A4,2004,3000,134707,BLACK,,Brown Deer Sales,414-365-1455,Automatic,All Wheel Drive
1997 Audi A8 4.2 Quattro,WAUBG84DXVN007724,Audi,A8,1997,4995,93026,BLUE,,Brown Deer Sales,414-365-1455,Automatic,All Wheel Drive
2013 Audi A6 2.0T Premium quattro,WAUGFAFC9DN019544,Audi,A6,2013,16995,66630,Black,Select,Smart Sales & Leasing,414-425-4500,Automatic,All Wheel Drive
2012 Audi A7 3.0T Premium quattro,WAUSGAFCXCN003214,Audi,A7,2012,25895,76711,Black,Leather,Smart Sales & Leasing,414-425-4500,Automatic,All Wheel Drive
2013 Audi TT 2.0T Roadster quattro S tronic,TRUSFAFK3D1000702,Audi,TT,2013,27996,19266,Black,Leather,Marengo Auto Group,866-387-6926,Automated Manual,All Wheel Drive
2007 Audi Q7 4.2 quattro Premium,WA1BV94LX7D058133,Audi,Q7,2007,10999,136107,,,Car King,,Automatic,All Wheel Drive
2008 Audi A6 3.2 with Tiptronic,WAUDH74F88N173858,Audi,A6,2008,7999,139408,,,Car King,,Automatic,All Wheel Drive
2007 Audi A8 4.0L quattro,WAUMV44E27N018560,Audi,A8,2007,8999,142637,,,Car King,,Automatic,All Wheel Drive
2006 Audi A6 3.2 with Tiptronic,WAUDG74F56N053886,Audi,A6,2006,7499,120632,,,Car King,,Automatic,All Wheel Drive
2006 Audi A4 2.0T quattro,WAUDF78EX6A193640,Audi,A4,2006,6999,122141,,,Car King,,Automatic,All Wheel Drive
2013 AUDI A5 2.0T PREMIUM PLUS QUATTRO 2L 4inline AWD 8-speed AUTOMATIC,WAULFAFR3DA078762,Audi,A5,2013,19995,24998,GLACIER WHITE METALLIC,S LINE BLACK,Classic Motorcars,866-541-6288,Automatic,All Wheel Drive
2009 AUDI A5 QUATTRO 3.2L 6V AWD 6-speed MANUAL,WAUDK78T49A008268,Audi,A5,2009,10995,139184,IBIS WHITE,BLACK,Classic Motorcars,866-541-6288,Manual,All Wheel Drive
2009 AUDI A4 2.0T PREMIUM QUATTRO 2L 4inline AWD 6-speed AUTOMATIC,WAUSF78KX9N048981,Audi,A4,2009,10495,57060,BRILLIANT BLACK,CARDAMOM BEIGE,Classic Motorcars,866-541-6288,Automatic,All Wheel Drive
2002 Audi A6 2.7T Sedan,WAULD64B72N058867,Audi,A6,2002,3495,188195,Tan,TAN LEATHER,Benoy Motor Sales,(888) 696-3954,Manual,All Wheel Drive
Used 2014 Audi A6 4dr Sdn quattro 2.0T Premium Plus,WAUGFAFC8EN074889,Audi,A6,2014,23686,47619,Quartz Gray Metallic,Black,Reichert Chevrolet Buick of Woodstock,(815) 321-4542,Automatic,All Wheel Drive
Used 2017 Audi Q5 2.0 TFSI Premium Plus,WA1M2AFP5HA078716,Audi,Q5,2017,38498,14776,Brilliant Black,Black,Holiday Automotive,(877) 860-9048,,
Used 2016 Audi S4 4dr Sdn S Tronic Premium Plus,WAUBGAFL6GA005992,Audi,S4,2016,41998,22315,N/A,Aluminum,Holiday Automotive,(877) 860-9048,Automated Manual,All Wheel Drive
Used 2012 Audi Q5 quattro 4dr 2.0T Premium Plus,WA1LFAFP3CA116534,Audi,Q5,2012,16998,86428,Moonlight Blue Metallic,Light Gray,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive
Used 2014 Audi A6 4dr Sdn quattro 3.0L TDI Prestige,WAUHMAFC3EN019003,Audi,A6,2014,36998,32904,Brilliant Black,Black,Holiday Automotive,(877) 860-9048,Automatic,All Wheel Drive
Used 2017 Audi A4 2.0T Prestige quattro,WAUFNAF42HN063009,Audi,A4,2017,39999,9633,Mythos Black Metallic,Atlas Beige/black,Van Horn Hyundai Fond Du Lac,,Automatic,All Wheel Drive
Used 2017 Audi A3 Sedan 2.0T Premium FrontTrak,WAUAUGFF8H1038074,Audi,A3,2017,24288,2869,Brilliant Black,Black,Van Horn Hyundai Fond Du Lac,,Automated Manual,Front Wheel Drive
Used 2017 Audi A3 Sedan 2.0T Premium Plus,WAUGUGFFXH1041682,Audi,A3,2017,26699,3031,Monsoon Gray Metallic,Black,Van Horn Hyundai Fond Du Lac,,Automated Manual,Front Wheel Drive
2012 Audi Q5 2.0T Premium Plus 4WD Sport Utility Vehicles,WA1LFAFP9CA138831,Audi,Q5,2012,16911,82725,Black,,Ewald Chrysler Jeep Dodge RAM,414-427-2000,Automatic,All Wheel Drive
2014 Audi S4 3.0T Sedan,WAUBGAFL1EA154257,Audi,S4,2014,30900,45670,Ice silver metallic,BLACK,5 Corners Dodge,262-375-3900,Automated Manual,All Wheel Drive
2013AudiS53.0T Cabriolet Quattro,WAUCGAFH3DN001192,Audi,S5,2013,32999,26987,Monsoon Gray Metallic,Black,"Campbells Auto Sport, Inc.",866-455-1745,Automated Manual,All Wheel Drive
Used 2013 Audi A4 4dr Sdn Auto quattro 2.0T Premium Plus,WAUFFAFL3DN023875,Audi,A4,2013,13766,104112,Silver,Black W/leather Seating Surfaces,Andrew Chevrolet,(414) 228-6200,Automatic,All Wheel Drive
Pre-Owned 2013 Audi Q7 3.0 TDI Premium Stock:KDD000897,WA1LMAFE1DD000897,Audi,Q7,2013,31633,24232,Black,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive
Pre-Owned 2017 Audi Q3 2.0T Premium Stock:KHR014897,WA1ECCFS8HR014897,Audi,Q3,2017,28595,11459,White,,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive
Pre-Owned 2015 Audi A8 L 3.0 TDI Stock:KFN023311,WAU3MAFD6FN023311,Audi,A8,2015,46501,18764,Black,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive
Pre-Owned 2014 Audi RS 5 4.2 Stock:HV667863C,WUAC6AFR4EA901108,Audi,RS 5,2014,42740,44823,,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automated Manual,All Wheel Drive
Pre-Owned 2012 Audi A8 4.2 Stock:HLB61183A,WAUAVAFDXCN021335,Audi,A8,2012,21717,107689,Gray,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive
Pre-Owned 2015 Audi A3 2.0T Premium Plus Stock:KF1011009,WAUEFGFF4F1011009,Audi,A3,2015,21343,37314,White,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automated Manual,All Wheel Drive
Pre-Owned 2001 Audi TT Base Stock:KG8230191A,TRUWX28N811025182,Audi,TT,2001,5879,117351,Blue,Denim Blue,Volkswagen of Milwaukee North,(888) 336-6441,Manual,Front Wheel Drive
2012 Audi S4 3.0 Premium Plus Sedan,WAUBGAFL7CA017613,Audi,S4,2012,23953,55721,Brilliant Black,BLACK,Umansky Motor Cars,877-650-2166,Automated Manual,All Wheel Drive
2015 Audi Q5,WA1LFAFP1FA078435,Audi,Q5,2015,31500,15758,Florett silver metallic,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive
2014 Audi A4,WAUFFAFL1EN014030,Audi,A4,2014,21000,53652,Brilliant black,BLACK,Lexus of Milwaukee,(414) 386-1368,Automatic,All Wheel Drive
2015 Audi A3 2.0T Premium (S tronic) Sedan,WAUEFGFF9F1011846,Audi,A3,2015,17495,63281,Dakota gray metallic,BLACK,Diamond Jim's Motorcars,888-261-9579,Automated Manual,All Wheel Drive
2013 Audi A5 2.0T Premium (Tiptronic) Cabriolet,WAULFAFH3DN003561,Audi,A5,2013,21997,58389,Moonlight blue metallic / Black roof,BROWN,Diamond Jim's Motorcars,888-261-9579,Automatic,All Wheel Drive
2014 Audi A5 2.0T Prestige Convertible,WAUWFAFHXEN000543,Audi,A5,2014,29000,32307,Monsoon Gray Metallic Black Roof,BLACK,Rosen Nissan Kia,414-282-9300,Automatic,All Wheel Drive
2017 Audi Q5 Premium SUV,WA1C2AFP4HA096460,Audi,Q5,2017,33173,28953,Black,Black w/Leather Seating Surfaces,Van Horn Latino,(855) 416-3161,,All Wheel Drive
2014 Audi A6 3.0 TDI Premium Plus quattro Sedan,WAUFMAFC0EN013697,Audi,A6,2014,27887,49633,White,Titanium Gray,Van Horn Latino,(855) 416-3161,Automatic,All Wheel Drive
2014 Audi Q5 quattro 4dr 3.0L TDI Premium Plus SUV,WA1CMAFP0EA043910,Audi,Q5,2014,29995,23747,Lava Gray Pearl Effect,Titanium Gray,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 TDI PREMIUM PLUS SUV,WA1LMAFE6ED011671,Audi,Q7,2014,30998,29869,Ice Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 TDI PREMIUM PLUS SUV,WA1LMAFE8ED001322,Audi,Q7,2014,28995,60671,Night Black,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE9ED003998,Audi,Q7,2014,27999,56678,Graphite Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 TDI DIESEL SUV,WA1LMAFE2ED009920,Audi,Q7,2014,27995,64327,Daytona Gray Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE5ED005490,Audi,Q7,2014,25999,75270,Graphite Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2015 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE8FD028537,Audi,Q7,2015,38999,5924,Ice Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q5 TDI PREMIUM PLUS SUV,WA1CMAFP4EA065828,Audi,Q5,2014,27995,39580,Brilliant Black,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2012 Audi Q5 quattro 4dr 2.0T Premium Plus SUV,WA1LFAFPXCA045588,Audi,Q5,2012,,86466,Ice Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2015 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE3FD021737,Audi,Q7,2015,33995,31556,Graphite Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2015 Audi Q5 quattro 4dr 3.0L TDI Premium Plus SUV,WA1CMAFP3FA077731,Audi,Q5,2015,28995,39269,Moonlight Blue Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2016 Audi Q3 quattro 4dr 2.0T Prestige SUV,WA1GFCFS0GR000149,Audi,Q3,2016,26999,39049,Florett Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi A8 L TDI PREMIUM SEDAN,WAURMAFD8EN001027,Audi,A8,2014,33998,59788,Phantom Black Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2011 Audi A6 4dr Sedan quattro 3.0T Prestige,WAUKGAFB9BN063894,Audi,A6,2011,14588,77614,Night Blue Pearl,Cardamom Beige,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2013 Audi A6 4dr Sedan quattro 2.0T Premium Plus,WAUGFAFC2DN145650,Audi,A6,2013,15995,91321,Quartz Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2016 Audi A6 4dr Sedan quattro 3.0L TDI Premium Plus,WAUFMAFC8GN010534,Audi,A6,2016,36998,10597,Tornado Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2015 Audi A6 4dr Sedan quattro 3.0L TDI Premium Plus,WAUFMBFC2FN031335,Audi,A6,2015,35998,14530,Oolong Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2015 Audi A3 4dr Sedan quattro 2.0T Premium,WAUBFGFF8F1011825,Audi,A3,2015,19999,22174,Ice Silver Metallic,Black,Autosource Motors Inc.,888-784-8893,,
2015 Audi A3 4dr Sedan FWD 1.8T Premium,WAUACGFF4F1020414,Audi,A3,2015,16999,44556,Brilliant Black,Black,Autosource Motors Inc.,888-784-8893,Automated Manual,Front Wheel Drive
2016 Audi A3 4dr Sedan quattro 2.0T Premium,WAUB8GFF8G1084916,Audi,A3,2016,21999,15705,Brilliant Black,Black,Autosource Motors Inc.,888-784-8893,Automated Manual,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE0DD010854,Audi,Q7,2013,28995,45191,Lava Gray Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2010 Audi S5 Cabriolet 2dr Cabriolet Prestige Convertible,WAUVGAFH8AN010779,Audi,S5,2010,19995,48138,Brilliant Black,Black,Autosource Motors Inc.,888-784-8893,Automated Manual,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE5DD008890,Audi,Q7,2013,28995,46118,Lava Gray Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Prestige SUV,WA1WMAFEXDD012477,Audi,Q7,2013,27999,70623,Glacier White Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE7DD008583,Audi,Q7,2013,23998,76926,Glacier White Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE7DD010916,Audi,Q7,2013,26999,62436,Glacier White Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE8DD006454,Audi,Q7,2013,26995,52917,Orca Black Metallic,Cardamom,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,WA1LMAFE1ED012940,Audi,Q7,2014,,23659,Graphite Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2014 Audi Q7 quattro 4dr 3.0L TDI Prestige SUV,WA1VMAFE6ED016264,Audi,Q7,2014,33999,29878,Night Black,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive
2003 Audi A6 2.7t Quattro AWD,WAULD64B43N070055,Audi,A6,2003,,,SILVER,,Awesome Autos 2,920-230-6655,Automatic,All Wheel Drive
2009 Audi A4 2.0T Premium (Tiptronic) Sedan,WAULF78K79A122577,Audi,A4,2009,9425,123133,Black,,Anderson-Weber Toyota,888-631-3882,Automatic,All Wheel Drive
Used 2014 Audi Q7 3.0T S line Prestige,WA1DGAFE1ED017714,Audi,Q7,2014,31500,52198,Black,Black,MAZDA OF CRYSTAL LAKE,,Automatic,All Wheel Drive
Used 2004 Audi A4 1.8T,WAUJC68E14A073213,Audi,A4,2004,3750,148490,Blue,,MAZDA OF CRYSTAL LAKE,,Manual,Front Wheel Drive
2010 Audi A4 2.0T Sedan quattro Tiptronic 6-Speed Automatic,WAUFFAFL4AN054323,Audi,A4,2010,10499,104669,Silver,Black,Gateway Motors,414-208-1777,Automatic,All Wheel Drive
2008 Audi A4 2.0T quattro with Tiptronic 6-Speed Automatic,WAUDF78E88A094639,Audi,A4,2008,6999,101862,Blue,,Gateway Motors,(414) 208-1777,Automatic,All Wheel Drive
2017 Audi Q5 2.0T Premium SUV,WA1C2AFP1HA092849,Audi,Q5,2017,31994,18829,Brilliant black,BLACK,Gregory Hyundai,888-612-9983 888-612-9986,,All Wheel Drive
2017 Audi Q5 2.0T Premium SUV,WA1C2AFP3HA066169,Audi,Q5,2017,31774,23746,Glacier white metallic,BLACK,Gregory Hyundai,888-612-9983 888-612-9986,,All Wheel Drive
2015 Audi A3 2.0T Premium Sedan,WAUBFGFF3F1055960,Audi,A3,2015,17796,39825,Mythos black metallic,TITANIUM GRAY,Gregory Hyundai,888-612-9983 888-612-9986,,
2017 Audi Q5 2.0T Premium SUV,WA1C2AFP9HA069450,Audi,Q5,2017,,33846,Ibis white,PISTACHIO BEIGE,Zeigler Nissan Gurnee,847-265-1122,,All Wheel Drive
2017 Audi Q3 2.0T Premium SUV,WA1ECCFSXHR008342,Audi,Q3,2017,30850,30155,Glacier white metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2008 Audi TT 3.2 (S-tronic) Convertible,TRURD38J581005023,Audi,TT,2008,9888,149412,Sahara Silver Metallic,SADDLE BROWN,Zeigler Nissan Gurnee,847-265-1122,Automated Manual,All Wheel Drive
2014 Audi S5 3.0T Coupe,WAUVGAFR8EA038720,Audi,S5,2014,32963,34926,Phantom black pearl,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automated Manual,All Wheel Drive
2015 Audi Q7 3.0T Quattro Premium Plus AWD 3.0T quattro Premium Plus SUV,WA1LGAFE5FD005952,Audi,Q7,2015,33500,29897,Glacier White Metallic,,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 Audi Q7 3.0T Premium (Tiptronic) SUV,WA1LGAFE8FD006092,Audi,Q7,2015,29995,46135,Orca black metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 Audi Q7 3.0T Premium SUV,WA1LAAF76HD043129,Audi,Q7,2017,50992,14315,Night black,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2015 Audi Q3 2.0T Premium Plus (Tiptronic) SUV,WA1EFCFS4FR006865,Audi,Q3,2015,20997,73683,Mythos black metallic,CHESTNUT BROWN,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 Audi Q3 2.0T Premium Plus SUV,WA1EFCFS2GR017266,Audi,Q3,2016,28000,17716,Hainan Blue Metallic,ROCK GRAY,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 Audi A8 L 3.0T Sedan,WAU44AFD6HN013420,Audi,A8,2017,52995,14520,Brilliant black,BLACK,Zeigler Nissan Gurnee,847-265-1122,,All Wheel Drive
2013 Audi A7 3.0T Premium Sedan,WAUYGAFC7DN098035,Audi,A7,2013,25990,79907,Black,NOUGAT BROWN,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2010 Audi A4 2.0T Premium Sedan,WAUBFAFL8AN046658,Audi,A4,2010,9999,139258,,,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2017 Audi A4 2.0T Premium Sedan,WAUANAF40HN051869,Audi,A4,2017,27689,16750,Manhattan gray metallic,BLACK,Zeigler Nissan Gurnee,847-265-1122,Automatic,All Wheel Drive
2016 Audi A3 Sportback e-Tron 1.4T Premium 1.4T Premium Sportback,WAUUPBFF4GA075922,Audi,A3 Sportback E-tron,2016,,23274,Brilliant Black,,Zeigler Nissan Gurnee,847-265-1122,Automated Manual,Front Wheel Drive
2014 Audi A6 2.0T Premium Plus (Multitronic),WAUDFAFC4EN024803,Audi,A6,2014,22995,37019,Brilliant black,BLACK,CJ Wilson Mazda of Lake Villa,847-245-7600,Automatic,Front Wheel Drive
2015 Audi A6 3.0T Quattro Premium Plus,WAUFGAFC9FN025615,Audi,A6,2015,28491,45025,Brilliant Black,,Anastos Motors,262-657-6020,Automatic,All Wheel Drive
2016 Audi A3 2.0T Quattro Premium Sedan,WAUB8GFF9G1030492,Audi,A3,2016,19990,29813,Monsoon gray metallic,Titanium gray,Hertz Car Sales Crystal Lake,888-800-6849,Automated Manual,All Wheel Drive
2000 AUDI A6 2.8 QUATTRO,WAUEH24B9YN129159,Audi,A6,2000,5990,58114,SILVER,,Boutique Motors Inc,(224) 249-3776,Automatic,All Wheel Drive
2008 Audi A8 L 4.2L Sedan,WAUMV94E48N015903,Audi,A8,2008,,60220,White,,Palmen Dodge Chrysler Jeep,855-457-7752,Automatic,All Wheel Drive
2015 Audi A3 2.0T quattro Premium AWD Sedan,WAUBFGFF6F1065219,Audi,A3,2015,22100,28999,Brilliant Black,Black,Jacobson Auto Sales Inc,920-235-3040,,
2015 Audi A3 2.0T quattro Premium Plus Sedan,WAUEFGFF0F1093966,Audi,A3,2015,27000,9484,Lotus Gray Metallic,Black,Jacobson Auto Sales Inc,920-235-3040,Automated Manual,All Wheel Drive
Used 2015 Audi A3 2.0T Prestige,WAUWFLFF8F1037786,Audi,A3,2015,25934,25156,Gray,N/A,Dekalb Sycamore Chevrolet Cadillac GMC,888-776-7860 888-476-5859,Automated Manual,All Wheel Drive
2007 Audi A3,WAUHF78P17A207543,Audi,A3,2007,9495,87422,Brilliant Red,Black Full Leather,Autowerks Group Inc.,,Manual,Front Wheel Drive
2009 Audi Q5,WA1KK78R89A031299,Audi,Q5,2009,,82679,Brilliant Black,Full Leather,Autowerks Group Inc.,,Automatic,All Wheel Drive
2015 AUDI R8,WUASUAFG8F7002038,Audi,R8,2015,109999,29000,DAYTONA GREY,TITANIUM GREY NAPPA LEATHER I,International European Motor Group,877-647-2584,Automated Manual,All Wheel Drive
2014 Audi A6 Premium Plus,WAUGFAFC8EN001800,Audi,A6,2014,24998,53000,Brown,Black,Carmax Kenosha,262-857-6212,Automatic,All Wheel Drive
2015 Audi Q7 3.0T S line Prestige 1 Owner Clean Carfax,WA1DGAFE7FD014396,Audi,Q7,2015,26999,107673,Atlantis Blue Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2013 Audi S5 Prestige,WAUVGAFR2DA007980,Audi,S5,2013,29999,42509,Brilliant Black,Black,XL Auto Group,888-693-1642,Automated Manual,All Wheel Drive
2013 Audi S8 Quattro Driver Assist Pkg Cold Weather Pkg Carbon Fiber,WAUD2AFD8DN021972,Audi,S8,2013,34777,95037,Phantom Black Pearl,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
2014 Audi S8 $119k Msrp Full leather Pkg 1 Owner California car!,WAUD2AFD8EN007832,Audi,S8,2014,44999,63720,Ice Silver Metallic,Black,XL Auto Group,888-693-1642,Automatic,All Wheel Drive
